,Open,High,Low,Close,Volume
2015-04-15,221.05,224.52,218.09,224.35,8708.367431299992
2015-04-16,224.35,230.75,223.66,229.45,8248.389761120005
2015-04-17,229.45,230.08,220.46,223.62,7338.967547700006
2015-04-18,223.55,224.04,222.18,224.02,4499.633024100005
2015-04-19,224.02,226.72,223.44,224.03,4655.053914559997
2015-04-20,224.03,227.45,223.45,225.37,7501.120792730005
2015-04-21,225.35,235.89,224.01,235.89,9517.598667550013
2015-04-22,235.89,238.6,232.78,233.98,7390.9531407
2015-04-23,233.96,236.54,232.79,235.99,6599.831243190001
2015-04-24,235.95,236.93,230.12,231.51,6481.071436809997
2015-04-25,231.51,233.67,226.83,227.05,4932.9958869500015
2015-04-26,227.05,227.91,215.56,221.27,9494.40864719
2015-04-27,221.27,231.11,218.78,227.58,12011.70901725001
2015-04-28,227.38,229.04,220.46,225.64,6806.317446940004
2015-04-29,225.39,227.3,220.2,225.6,6765.63671375001
2015-04-30,225.78,240.0,225.1,236.81,11346.411982130003
2015-05-01,236.78,238.78,233.01,233.14,9969.216130440002
2015-05-02,233.15,237.15,233.0,235.94,6183.713436269998
2015-05-03,235.93,242.97,234.26,240.78,5731.798158740004
2015-05-04,240.88,243.99,238.06,239.75,8837.539186049999
2015-05-05,239.75,240.0,232.0,236.76,9267.394289589989
2015-05-06,236.76,237.87,228.38,230.0,7836.314385060005
2015-05-07,230.0,239.18,228.67,237.99,8754.81338020001
2015-05-08,237.97,247.06,236.35,244.54,8424.712219050005
2015-05-09,244.44,247.6,240.0,242.5,5018.675194400007
2015-05-10,242.59,244.89,239.63,241.57,5050.480057139992
2015-05-11,241.57,245.49,239.5,242.86,6176.481242160005
2015-05-12,242.75,243.4,240.37,242.03,6322.571412339991
2015-05-13,242.04,244.13,235.54,236.32,10028.946882729995
2015-05-14,236.93,240.0,232.61,237.46,10365.968040770013
2015-05-15,237.39,239.0,236.89,237.82,9086.294726720002
2015-05-16,237.91,237.99,235.48,236.73,2739.830773810008
2015-05-17,236.73,238.45,236.7,237.12,4917.8941313999985
2015-05-18,237.1,237.89,231.66,234.04,7092.733766579991
2015-05-19,234.04,234.92,231.53,232.59,6915.073052870013
2015-05-20,232.58,235.0,232.54,234.54,7055.617179519995
2015-05-21,234.55,236.74,234.16,235.77,6237.933652309992
2015-05-22,235.77,242.0,235.11,240.45,7695.087238640006
2015-05-23,240.41,240.64,237.89,239.36,3726.990145210001
2015-05-24,239.38,242.0,238.27,240.82,3406.3121394200016
2015-05-25,240.68,241.4,236.71,237.43,3984.5148519500044
2015-05-26,237.39,238.34,235.81,236.79,6216.597661099993
2015-05-27,236.8,238.75,236.47,237.35,6580.306094889996
2015-05-28,237.35,238.48,236.23,237.34,6022.7219441299985
2015-05-29,237.25,237.68,235.01,236.89,6398.991364350001
2015-05-30,236.89,236.99,231.0,233.55,6280.907999290002
2015-05-31,233.61,233.94,229.55,230.21,5913.0579854500065
2015-06-01,230.18,230.99,221.58,223.56,10192.01764655998
2015-06-02,223.55,226.68,221.84,225.85,9003.131396580022
2015-06-03,225.83,227.45,223.82,225.86,6865.973522999995
2015-06-04,225.85,226.07,223.56,224.57,5968.043963519999
2015-06-05,224.57,226.74,223.01,224.97,6597.812972310003
2015-06-06,225.03,225.61,224.27,225.48,3610.501474510008
2015-06-07,225.48,226.09,222.88,223.89,3622.802859600006
2015-06-08,223.88,230.16,223.63,229.1,6964.064852200002
2015-06-09,229.1,232.06,228.31,229.18,6346.630668599994
2015-06-10,229.31,230.45,227.98,228.73,5978.994558750005
2015-06-11,228.79,230.92,228.7,229.69,5605.950050720005
2015-06-12,229.68,231.32,229.01,229.47,6060.531625719999
2015-06-13,229.21,233.49,228.79,233.47,4139.5737215
2015-06-14,233.49,235.0,232.53,233.6,2314.736340540003
2015-06-15,233.6,238.5,233.6,236.99,6051.862528389998
2015-06-16,236.92,253.26,236.01,251.91,10434.148148149987
2015-06-17,251.88,259.46,247.0,250.25,9886.200904800016
2015-06-18,250.18,253.29,243.51,249.27,8234.70571274999
2015-06-19,249.33,251.05,245.04,246.33,6096.257949229999
2015-06-20,246.33,246.99,240.46,246.13,4371.214580109998
2015-06-21,246.14,246.98,242.0,244.66,3694.4538509299973
2015-06-22,244.66,248.5,243.86,247.5,5569.6035186100025
2015-06-23,247.48,248.06,243.01,244.52,5297.141587200008
2015-06-24,244.54,244.92,239.51,240.04,5323.510725259995
2015-06-25,240.14,243.44,239.91,242.44,5678.555487760009
2015-06-26,242.46,243.1,239.91,243.0,6539.247585490002
2015-06-27,242.99,252.22,242.6,251.59,5287.866190899997
2015-06-28,251.46,251.87,247.51,249.11,4290.974553520005
2015-06-29,249.11,257.99,249.09,257.54,10401.508728120007
2015-06-30,257.53,269.39,255.91,263.82,12009.786106720017
2015-07-01,263.83,265.45,255.12,259.02,8238.711987699995
2015-07-02,258.96,262.0,253.0,254.85,6283.481265290002
2015-07-03,254.86,257.37,252.77,256.95,4782.983464980007
2015-07-04,256.94,261.0,254.4,260.64,4091.5562419000016
2015-07-05,260.64,275.25,258.99,271.74,8452.802361859995
2015-07-06,272.17,277.88,268.27,269.94,10013.578587360003
2015-07-07,269.78,272.11,264.5,266.18,6984.382157800007
2015-07-08,266.18,273.97,264.41,270.97,7798.115880970006
2015-07-09,271.5,272.5,267.1,269.75,6970.302247449993
2015-07-10,269.77,294.71,269.0,286.67,15892.750927250032
2015-07-11,286.71,299.0,284.5,294.23,8509.607835480008
2015-07-12,294.29,316.52,293.5,312.16,12918.227439709988
2015-07-13,312.19,312.91,281.62,293.08,12936.002782979982
2015-07-14,292.93,297.78,286.25,287.51,7146.061481459998
2015-07-15,287.48,294.11,284.98,285.7,7589.811452600002
2015-07-16,285.7,292.78,275.0,279.38,8604.681233480003
2015-07-17,279.38,281.38,272.64,280.58,6977.017446530006
2015-07-18,280.14,282.71,276.34,277.71,4279.260899210001
2015-07-19,277.71,278.48,275.0,275.61,3464.186675919999
2015-07-20,275.6,280.0,273.34,280.0,5476.636588550004
2015-07-21,279.96,281.27,276.85,277.32,4943.559434369997
2015-07-22,277.33,278.54,275.01,277.89,4687.909383310003
2015-07-23,277.96,279.75,276.28,277.39,5306.919575310001
2015-07-24,277.23,291.52,276.43,289.12,7362.469082949992
2015-07-25,289.12,291.67,286.82,289.7,4102.452960079999
2015-07-26,289.68,294.49,288.65,293.89,3735.2466025499957
2015-07-27,293.88,297.0,287.24,294.21,6461.033134900005
2015-07-28,294.22,298.0,293.65,295.76,5761.869617699999
2015-07-29,295.74,296.58,289.01,290.19,5223.507170640003
2015-07-30,290.26,291.56,286.56,288.49,5138.981548559994
2015-07-31,288.49,290.0,282.79,285.19,5676.618458929999
2015-08-01,285.2,285.6,277.26,281.53,3932.449751449996
2015-08-02,281.9,282.62,277.33,282.62,3361.0866893000025
2015-08-03,282.62,285.86,280.27,280.95,4741.729106669999
2015-08-04,280.95,286.47,280.11,285.51,5580.220529550006
2015-08-05,285.6,286.25,282.01,282.77,5765.487796670005
2015-08-06,282.44,282.61,278.95,279.65,5027.855640669999
2015-08-07,279.37,281.17,277.05,279.94,5212.456900650007
2015-08-08,280.06,280.16,260.07,262.02,6085.449436639991
2015-08-09,262.02,268.8,260.97,267.63,5046.976875120015
2015-08-10,267.6,268.89,263.17,265.15,5478.582148930003
2015-08-11,265.15,271.99,264.91,271.99,5796.144792849988
2015-08-12,271.99,272.4,265.79,266.94,6350.256018950009
2015-08-13,266.81,267.82,262.94,264.67,5343.423017529996
2015-08-14,264.48,267.98,262.5,266.17,6859.076970329994
2015-08-15,266.21,267.69,261.77,262.46,4116.0618204200055
2015-08-16,262.45,263.1,255.67,259.2,5493.637487570004
2015-08-17,259.2,261.57,255.58,257.31,6966.799706210001
2015-08-18,257.56,258.04,200.0,221.99,11541.797295149994
2015-08-19,221.99,238.99,214.91,227.34,13329.69033609001
2015-08-20,227.46,238.2,227.45,235.56,8819.525081749998
2015-08-21,235.56,236.99,231.15,232.85,8328.577902799989
2015-08-22,232.85,235.53,222.68,231.15,7197.349489250006
2015-08-23,231.16,233.25,226.15,229.21,4312.637690100001
2015-08-24,229.23,229.24,210.0,211.16,16523.789444940005
2015-08-25,211.16,229.49,198.02,223.73,19685.20578035001
2015-08-26,223.73,231.97,220.16,226.81,9756.262620649984
2015-08-27,226.72,229.99,224.0,225.8,7891.146470130006
2015-08-28,225.62,236.18,221.2,231.55,9155.348865120004
2015-08-29,231.55,233.95,228.0,230.61,4469.251130640005
2015-08-30,230.61,233.47,226.59,229.39,4975.990742340003
2015-08-31,229.4,233.0,225.23,230.75,6986.515718669995
2015-09-01,230.76,233.5,226.42,228.22,8599.282972749992
2015-09-02,228.22,231.43,226.43,229.97,7461.094198330007
2015-09-03,229.95,230.79,226.48,227.25,6669.72158489
2015-09-04,227.24,232.49,227.24,231.39,7070.631360390001
2015-09-05,231.43,237.24,230.12,236.01,5615.319753950004
2015-09-06,236.17,244.82,235.54,241.29,5273.539692700003
2015-09-07,241.26,242.98,239.21,241.31,4902.58116068
2015-09-08,241.31,247.82,240.31,244.14,8297.983854589991
2015-09-09,244.24,244.69,238.6,238.75,6819.436267680011
2015-09-10,238.74,241.4,236.69,238.52,5812.398153170009
2015-09-11,238.55,241.54,238.5,240.9,5856.642800979999
2015-09-12,240.9,241.12,235.26,236.5,5480.204713779996
2015-09-13,236.5,236.91,229.72,230.82,5004.429975559999
2015-09-14,230.83,233.99,228.01,231.01,7984.562513259997
2015-09-15,231.02,232.43,230.26,230.6,7118.307926050001
2015-09-16,230.67,232.0,226.85,229.73,7655.65298843
2015-09-17,229.72,235.93,229.01,233.34,7527.998306320008
2015-09-18,233.31,234.96,231.75,233.78,4688.450794600004
2015-09-19,233.78,234.31,232.0,232.88,3604.5719027299974
2015-09-20,232.88,234.0,231.84,232.24,3683.5539890800073
2015-09-21,232.26,233.64,226.87,227.31,7599.804815780007
2015-09-22,227.31,232.5,224.45,231.28,8900.966601860006
2015-09-23,231.31,233.0,229.27,230.26,6357.6760485299965
2015-09-24,230.26,235.99,230.09,235.27,9375.094142130007
2015-09-25,235.35,237.62,234.02,235.89,6186.862838449996
2015-09-26,235.88,236.2,233.5,234.69,4167.952469470005
2015-09-27,234.67,235.03,233.2,233.58,3302.854501839998
2015-09-28,233.53,240.52,233.53,239.99,8114.32217801
2015-09-29,239.96,241.05,236.65,236.89,6984.746615370013
2015-09-30,236.91,238.75,236.26,237.14,5479.432846099998
2015-10-01,237.1,239.86,236.9,238.34,5676.9389148800055
2015-10-02,238.34,239.4,236.97,238.28,5907.549291830003
2015-10-03,238.31,240.62,237.73,239.92,4332.270318970005
2015-10-04,239.93,240.28,239.07,239.87,3794.120855849998
2015-10-05,239.87,240.98,237.5,240.95,7487.561723469998
2015-10-06,240.93,248.0,240.31,246.64,9578.721463910013
2015-10-07,246.7,247.96,240.2,244.0,8822.054794710011
2015-10-08,243.98,245.38,242.2,242.94,5622.451567510005
2015-10-09,242.94,244.88,241.1,244.35,4935.025521609995
2015-10-10,244.44,246.1,243.8,246.07,3688.5334136800047
2015-10-11,246.06,250.0,245.63,249.02,4323.26612441
2015-10-12,249.01,249.14,245.89,246.39,5402.186085460002
2015-10-13,246.43,251.5,244.86,250.99,6502.1852660800005
2015-10-14,250.98,255.0,250.25,253.27,7587.526673610002
2015-10-15,253.25,256.77,253.18,254.99,6678.921244099999
2015-10-16,254.98,267.6,254.86,263.43,9215.973390110012
2015-10-17,263.45,274.81,263.05,272.87,11034.227306950012
2015-10-18,272.88,273.5,262.94,265.0,5660.018133400009
2015-10-19,265.0,268.23,262.05,265.17,5364.331824560011
2015-10-20,264.91,272.95,264.38,271.14,4648.366853229999
2015-10-21,271.16,272.85,265.0,268.77,6195.066468920002
2015-10-22,268.77,280.0,268.75,275.84,8695.883882810007
2015-10-23,275.76,281.17,275.4,278.76,7072.894703880011
2015-10-24,278.76,284.49,278.75,284.29,5508.016725159992
2015-10-25,284.29,295.93,283.28,284.97,10695.708370629985
2015-10-26,284.97,287.68,282.04,287.1,7477.924219460006
2015-10-27,287.1,297.99,286.89,295.61,11123.681787750002
2015-10-28,295.68,308.93,295.65,304.09,16047.510770919998
2015-10-29,304.1,320.99,301.8,316.08,12247.981075520016
2015-10-30,316.07,336.97,315.9,329.11,16830.20005472999
2015-10-31,329.11,334.28,306.29,314.85,15213.75033133001
2015-11-01,314.84,332.0,311.44,329.46,10727.718085750017
2015-11-02,329.45,371.82,326.07,365.21,19750.035247710002
2015-11-03,365.14,422.3,362.07,404.1,40167.75664017
2015-11-04,404.06,499.99,368.15,410.0,50604.1189154
2015-11-05,410.0,450.0,366.66,387.21,27228.23311929007
2015-11-06,387.21,395.0,351.0,374.09,20036.22910475001
2015-11-07,374.26,392.0,371.43,384.81,8396.12456557998
2015-11-08,384.8,389.0,363.58,373.83,7459.0345599799975
2015-11-09,373.84,386.96,360.8,379.53,11225.645675970014
2015-11-10,379.55,382.23,322.0,337.14,16694.822262730027
2015-11-11,337.14,341.75,293.32,313.2,18099.038294110036
2015-11-12,313.2,344.99,312.24,336.49,15784.268175850015
2015-11-13,336.49,343.0,325.0,338.07,10203.5664044
2015-11-14,338.08,339.57,329.4,334.71,6008.710164190005
2015-11-15,334.67,336.46,319.89,322.93,6329.302827080006
2015-11-16,322.94,334.1,316.12,332.89,7295.396514819992
2015-11-17,332.85,340.72,330.1,336.49,7262.456987490021
2015-11-18,336.49,338.0,330.0,335.49,5204.310116729996
2015-11-19,335.5,336.38,324.9,326.41,6720.695930550015
2015-11-20,326.53,327.04,311.23,322.39,9324.44081425
2015-11-21,322.39,328.0,316.33,327.0,5125.958809020009
2015-11-22,326.99,327.0,321.0,323.71,3426.1786015399994
2015-11-23,323.72,326.0,322.0,323.0,4797.3646220800065
2015-11-24,323.01,323.17,318.0,321.0,5234.702619329998
2015-11-25,320.96,330.06,316.26,328.98,7870.714162240004
2015-11-26,328.99,368.18,328.98,352.57,14023.747661009984
2015-11-27,352.56,364.46,347.96,358.19,7234.83070596
2015-11-28,358.2,359.63,351.09,357.24,5553.33149499001
2015-11-29,357.24,373.63,354.26,372.24,5537.923139049998
2015-11-30,372.25,382.87,367.5,376.86,11425.774727770004
2015-12-01,376.88,378.94,354.6,362.68,9267.092085859997
2015-12-02,362.68,363.06,347.55,360.0,8966.988241590008
2015-12-03,360.0,369.99,356.52,361.77,7242.504372520006
2015-12-04,361.89,364.85,355.43,363.98,5864.705648910002
2015-12-05,363.98,390.0,363.97,387.99,8731.852300849998
2015-12-06,388.03,401.01,375.22,387.55,9639.704834960006
2015-12-07,387.53,397.57,383.0,394.73,7578.140342780009
2015-12-08,394.73,418.94,386.69,418.94,8253.453809259992
2015-12-09,417.84,425.0,401.0,418.39,13732.07655923999
2015-12-10,418.39,419.5,408.0,415.68,7063.519832669995
2015-12-11,415.68,453.13,415.67,452.95,13643.562446139977
2015-12-12,452.95,469.34,403.0,436.87,29525.37096437999
2015-12-13,436.9,443.83,419.42,433.83,6721.488599929987
2015-12-14,433.38,450.0,429.12,444.01,165542.8110387798
2015-12-15,444.03,464.95,443.76,464.27,11008.16685662001
2015-12-16,464.5,464.73,440.0,453.97,35979.12462000001
2015-12-17,453.96,456.33,446.01,455.5,6291.403941020002
2015-12-18,455.5,465.1,453.28,463.17,5045.110024650009
2015-12-19,463.14,465.6,451.58,461.29,6991.384363460005
2015-12-20,461.29,461.3,430.0,442.22,8376.433352909999
2015-12-21,442.36,444.44,424.66,436.81,6845.9412036600115
2015-12-22,436.85,442.0,432.58,433.92,6659.301968929999
2015-12-23,433.94,445.11,428.29,442.43,7571.5307272200125
2015-12-24,442.43,460.0,442.42,455.74,6860.237530860007
2015-12-25,455.74,458.99,450.01,455.84,3482.6605117499994
2015-12-26,455.82,458.29,410.0,419.41,13505.232648450006
2015-12-27,419.41,429.85,410.02,424.72,5568.976839599996
2015-12-28,424.73,429.9,418.0,421.94,6929.617994860005
2015-12-29,421.94,433.9,419.31,433.89,6387.097138559987
2015-12-30,433.89,434.99,422.35,427.95,4884.615729610012
2015-12-31,427.9,434.0,419.04,430.35,6480.69357368001
2016-01-01,430.35,437.15,427.92,435.66,3863.2774505400025
2016-01-02,435.67,437.56,432.41,435.4,3276.7096211299995
2016-01-03,435.4,435.75,425.02,431.91,3904.33531811
2016-01-04,431.9,435.79,431.37,433.85,5894.445723169995
2016-01-05,433.84,435.64,430.0,433.34,5150.109475690007
2016-01-06,433.32,433.46,428.15,430.87,5476.959959439998
2016-01-07,430.66,460.15,430.64,459.07,13907.201729020011
2016-01-08,459.07,464.4,447.53,454.44,8347.095039600006
2016-01-09,454.41,456.0,447.66,450.38,4247.639650949999
2016-01-10,450.39,451.39,442.96,449.99,3954.322399519997
2016-01-11,449.99,452.65,445.88,449.19,5597.637183149999
2016-01-12,449.26,449.44,431.83,434.01,6596.945452920006
2016-01-13,434.01,437.5,425.0,432.77,9009.150709120004
2016-01-14,432.7,435.27,428.0,430.03,5673.6329624500095
2016-01-15,430.04,430.29,357.3,357.53,28641.673585530003
2016-01-16,357.59,391.0,350.92,388.7,17985.23878448997
2016-01-17,388.7,391.0,372.0,378.46,8278.401793480001
2016-01-18,378.47,386.1,370.1,384.89,8711.459756040007
2016-01-19,384.79,385.5,370.0,375.27,8133.367010339999
2016-01-20,375.28,425.1,369.0,418.54,13874.69165931001
2016-01-21,418.89,424.78,403.21,409.38,8739.16341887
2016-01-22,409.02,413.99,373.86,382.9,13430.103039240006
2016-01-23,382.93,398.72,382.55,387.5,6310.030022200019
2016-01-24,386.6,406.93,386.6,403.05,3550.831771830005
2016-01-25,403.05,403.05,386.41,391.4,6491.999811860001
2016-01-26,391.4,397.0,387.78,391.54,6981.009900349997
2016-01-27,391.7,397.18,390.7,394.79,6324.164190270005
2016-01-28,394.6,395.0,377.12,379.61,9103.715498870015
2016-01-29,379.63,385.05,363.25,378.68,12105.310436889991
2016-01-30,378.68,382.04,375.0,378.46,4154.296422400007
2016-01-31,378.46,382.5,365.0,367.95,5506.77681302
2016-02-01,367.89,379.0,366.26,371.33,7931.229229220017
2016-02-02,371.33,374.41,371.17,372.93,6856.21815798999
2016-02-03,372.93,373.01,365.63,368.87,7147.956573280004
2016-02-04,368.87,390.63,368.74,387.99,8887.757232400012
2016-02-05,387.99,389.36,382.99,384.5,7443.929332240008
2016-02-06,384.44,384.54,370.05,375.44,6276.664737290006
2016-02-07,375.44,379.81,373.24,377.49,4164.509111309994
2016-02-08,377.47,379.35,370.5,371.14,7094.208577770012
2016-02-09,371.08,374.93,370.13,372.68,8424.59420750001
2016-02-10,372.76,383.34,371.87,378.44,9736.036824750006
2016-02-11,378.49,379.5,361.1,378.23,10340.179988839984
2016-02-12,378.23,382.05,377.46,382.05,6162.21762337001
2016-02-13,382.05,396.0,381.99,391.0,5978.856471710009
2016-02-14,391.0,406.92,391.0,406.59,7557.2548502699965
2016-02-15,406.62,409.09,394.03,398.95,6568.485382839999
2016-02-16,398.94,407.5,390.0,407.42,5623.559561800005
2016-02-17,407.41,420.13,405.69,415.2,8707.134002700017
2016-02-18,415.18,423.2,415.01,421.19,6518.637611799995
2016-02-19,421.18,422.0,416.0,420.72,5800.217531829998
2016-02-20,420.72,444.03,420.09,437.46,9368.59512888
2016-02-21,438.04,448.7,426.01,438.56,7111.144586410004
2016-02-22,438.57,439.0,430.95,437.55,5131.799883279997
2016-02-23,437.45,440.9,414.16,419.97,9159.032244630007
2016-02-24,420.32,425.6,410.0,423.94,7232.2823652800025
2016-02-25,423.87,426.44,418.6,423.54,6049.818115259998
2016-02-26,423.51,430.85,419.53,430.85,6782.037465279999
2016-02-27,430.84,434.97,430.14,433.12,5520.655268939998
2016-02-28,433.09,436.07,423.0,433.73,5149.930090239988
2016-02-29,433.73,442.0,431.13,436.44,7578.890069400002
2016-03-01,436.41,437.78,427.5,433.08,7580.233062779989
2016-03-02,433.03,435.36,418.36,420.39,7437.608435250006
2016-03-03,420.44,422.8,408.63,418.8,11833.720870930008
2016-03-04,418.76,422.21,405.5,407.35,8961.109571840003
2016-03-05,407.38,408.83,381.09,396.08,14903.337784569989
2016-03-06,396.13,409.27,385.01,403.24,7676.293222990002
2016-03-07,403.24,418.74,395.0,412.21,9910.744242389996
2016-03-08,412.21,416.33,407.4,411.18,7501.47649557001
2016-03-09,411.18,414.0,408.75,412.8,5399.361362039995
2016-03-10,412.64,416.52,410.71,415.98,7909.175867489997
2016-03-11,415.98,421.0,414.97,419.39,7041.458143040007
2016-03-12,419.48,421.3,406.52,410.58,6897.105099000007
2016-03-13,410.56,416.38,410.01,412.52,4663.32879725
2016-03-14,412.51,415.84,411.61,415.02,6672.712652399999
2016-03-15,415.02,416.94,412.48,415.41,7355.079599930005
2016-03-16,415.41,416.39,413.0,416.07,6274.808810900004
2016-03-17,416.06,419.75,415.7,418.41,6108.443284800005
2016-03-18,418.42,418.66,399.21,409.65,8597.586763799993
2016-03-19,409.66,411.0,404.72,410.2,4840.1335791400015
2016-03-20,410.2,415.34,409.36,411.27,4726.107174720001
2016-03-21,411.25,412.13,406.89,412.0,6020.518108229994
2016-03-22,411.98,417.79,411.0,416.66,6124.691856060004
2016-03-23,416.66,418.99,413.95,417.53,5506.91945281
2016-03-24,417.53,417.72,410.0,412.95,5064.589365250005
2016-03-25,412.86,416.87,411.0,416.41,4598.661038300004
2016-03-26,416.42,417.77,414.37,416.97,3641.002856779998
2016-03-27,416.96,426.5,416.35,425.3,4658.098030539996
2016-03-28,425.29,425.36,419.63,423.0,5717.860070670004
2016-03-29,422.81,424.62,407.75,416.39,7361.85527518999
2016-03-30,416.4,416.41,407.56,412.79,5831.493603789999
2016-03-31,412.97,417.6,412.74,416.03,5235.542783850006
2016-04-01,416.03,417.68,414.12,417.68,5353.923183850006
2016-04-02,417.68,420.5,417.04,419.95,3952.0183138999973
2016-04-03,419.95,420.8,418.33,420.16,3266.973812719994
2016-04-04,420.08,421.0,417.58,419.47,5323.835294619988
2016-04-05,419.48,423.43,418.01,422.36,5727.686296360004
2016-04-06,422.4,423.0,420.61,421.46,5211.961401530003
2016-04-07,421.36,422.74,419.41,421.99,5026.3111866200015
2016-04-08,421.99,424.65,415.71,419.48,6437.97595515
2016-04-09,419.48,419.79,415.51,419.46,3519.9891114899974
2016-04-10,419.47,423.99,419.46,423.4,2990.036644360002
2016-04-11,423.29,424.0,420.15,423.94,5093.218251610004
2016-04-12,423.95,429.77,423.14,427.8,6997.063578070001
2016-04-13,427.8,429.44,423.59,425.58,5885.075144760008
2016-04-14,425.58,428.0,424.52,426.32,4732.226721749998
2016-04-15,426.35,431.1,425.72,430.93,4184.0093907200035
2016-04-16,430.82,434.89,429.89,433.39,4133.9859868199965
2016-04-17,433.69,434.93,429.15,431.0,3299.7339579700024
2016-04-18,431.08,434.46,428.44,430.97,5277.321206059996
2016-04-19,430.9,438.2,429.22,437.06,6226.6052830100025
2016-04-20,437.06,444.07,436.17,442.96,7150.956695279999
2016-04-21,442.87,453.8,441.99,452.25,7693.431008610001
2016-04-22,452.25,452.95,445.07,448.41,6814.78173110001
2016-04-23,448.57,455.84,447.03,455.69,4618.308213779998
2016-04-24,455.68,465.0,454.55,464.46,6188.490794920009
2016-04-25,464.47,472.38,454.65,466.17,9493.327846830009
2016-04-26,466.17,472.11,464.01,470.59,7471.2405617699915
2016-04-27,470.3,470.79,440.94,445.31,11265.299956960012
2016-04-28,445.3,451.88,434.79,451.68,7644.692104610003
2016-04-29,451.67,459.44,448.5,458.82,5965.097350130002
2016-04-30,458.8,459.33,450.13,454.02,4710.289504499992
2016-05-01,454.02,457.07,451.55,456.98,2941.6758787599997
2016-05-02,456.98,457.63,440.02,446.42,7694.208231939998
2016-05-03,446.53,453.29,443.61,452.21,5892.481383720006
2016-05-04,452.21,453.23,446.76,448.68,4883.540014760001
2016-05-05,448.59,451.56,447.0,449.98,5336.219911519993
2016-05-06,449.99,463.73,448.84,462.31,6193.777205149994
2016-05-07,462.31,464.0,459.55,461.91,3463.880206399989
2016-05-08,461.91,465.0,457.5,462.79,3275.5779424200014
2016-05-09,462.6,465.9,459.41,464.16,5882.940569869999
2016-05-10,464.15,465.0,448.2,452.78,6814.257055189999
2016-05-11,452.77,458.65,452.5,454.37,5746.40549365001
2016-05-12,454.56,456.57,449.27,456.48,6119.04462476
2016-05-13,456.48,458.03,453.84,457.98,5404.207029720002
2016-05-14,457.97,459.83,456.0,458.9,3295.1997074000005
2016-05-15,458.9,463.62,458.49,461.47,3269.9825250699987
2016-05-16,461.48,461.59,451.48,455.66,6019.1723665499985
2016-05-17,455.64,457.49,452.2,454.19,6033.908425849998
2016-05-18,454.19,457.88,453.6,455.56,5512.423782220003
2016-05-19,455.56,456.41,435.0,438.38,8412.586139239987
2016-05-20,437.91,445.85,435.5,445.65,7178.735361999998
2016-05-21,445.52,446.99,441.88,446.28,3945.718212340001
2016-05-22,446.27,446.45,440.89,442.48,3779.582740560001
