,Datetime,Open,High,Low,Close,Volume,Name
0,2016-04-14 09:00:00,6982.0,7249.0,6932.0,7190.0,31514.0,A092870
1,2016-04-14 11:00:00,7190.0,7675.0,7111.0,7616.0,173780.0,A092870
2,2016-04-14 13:00:00,7616.0,7625.0,7318.0,7497.0,145110.0,A092870
3,2016-04-15 09:00:00,7437.0,7477.0,7418.0,7467.0,12228.0,A092870
4,2016-04-15 11:00:00,7427.0,7566.0,7418.0,7497.0,39108.0,A092870
5,2016-04-15 13:00:00,7497.0,7507.0,7427.0,7437.0,15823.0,A092870
6,2016-04-18 09:00:00,7358.0,7675.0,7318.0,7586.0,87852.0,A092870
7,2016-04-18 11:00:00,7536.0,7536.0,7229.0,7269.0,53808.0,A092870
8,2016-04-18 13:00:00,7259.0,7408.0,7259.0,7338.0,16113.0,A092870
9,2016-04-19 09:00:00,7586.0,7645.0,7536.0,7546.0,27927.0,A092870
10,2016-04-19 11:00:00,7645.0,7725.0,7526.0,7566.0,51989.0,A092870
11,2016-04-19 13:00:00,7596.0,7625.0,7526.0,7586.0,11600.0,A092870
12,2016-04-20 09:00:00,7566.0,7596.0,7497.0,7566.0,22859.0,A092870
13,2016-04-20 11:00:00,7635.0,7744.0,7497.0,7606.0,49926.0,A092870
14,2016-04-20 13:00:00,7606.0,7625.0,7507.0,7566.0,13242.0,A092870
15,2016-04-21 09:00:00,7596.0,7596.0,7457.0,7487.0,17325.0,A092870
16,2016-04-21 11:00:00,7487.0,7536.0,7437.0,7447.0,20471.0,A092870
17,2016-04-21 13:00:00,7447.0,7497.0,7427.0,7477.0,11374.0,A092870
18,2016-04-22 09:00:00,7546.0,7606.0,7408.0,7497.0,9418.0,A092870
19,2016-04-22 11:00:00,7497.0,7497.0,7437.0,7477.0,7641.0,A092870
20,2016-04-22 13:00:00,7477.0,7497.0,7447.0,7497.0,8297.0,A092870
21,2016-04-25 09:00:00,7398.0,7487.0,7378.0,7437.0,44040.0,A092870
