,Datetime,Open,High,Low,Close,Volume,Name
0,2019-07-19 09:00:00,12900.0,13500.0,11200.0,12650.0,4257764.0,A241840
1,2019-07-19 11:00:00,11400.0,11550.0,11250.0,11400.0,228868.0,A241840
2,2019-07-19 13:00:00,12700.0,12700.0,11750.0,12050.0,863873.0,A241840
3,2019-07-19 15:00:00,12100.0,12250.0,11200.0,11350.0,970637.0,A241840
4,2019-07-22 09:00:00,11800.0,12000.0,11750.0,11950.0,154062.0,A241840
5,2019-07-22 11:00:00,11600.0,13400.0,11300.0,12250.0,3142968.0,A241840
6,2019-07-22 13:00:00,12200.0,12300.0,11700.0,11850.0,783556.0,A241840
7,2019-07-22 15:00:00,11800.0,12000.0,11450.0,11800.0,419335.0,A241840
8,2019-07-23 09:00:00,11700.0,11900.0,11600.0,11850.0,169712.0,A241840
9,2019-07-23 11:00:00,11900.0,11900.0,11350.0,11600.0,301471.0,A241840
10,2019-07-23 13:00:00,11650.0,11850.0,11600.0,11800.0,71599.0,A241840
11,2019-07-23 15:00:00,12300.0,12500.0,11600.0,11650.0,808135.0,A241840
12,2019-07-24 09:00:00,11800.0,12200.0,11500.0,11850.0,491426.0,A241840
13,2019-07-24 11:00:00,11950.0,12250.0,11850.0,11950.0,235923.0,A241840
14,2019-07-24 13:00:00,11950.0,15300.0,11900.0,13750.0,8610409.0,A241840
15,2019-07-24 15:00:00,13750.0,14000.0,12700.0,13400.0,979174.0,A241840
16,2019-07-25 09:00:00,12950.0,14450.0,12550.0,13450.0,3077883.0,A241840
17,2019-07-25 11:00:00,13450.0,13800.0,13150.0,13600.0,779712.0,A241840
18,2019-07-25 13:00:00,13650.0,13900.0,13350.0,13650.0,721520.0,A241840
19,2019-07-25 15:00:00,13700.0,13850.0,13600.0,13850.0,293618.0,A241840
20,2019-07-26 09:00:00,13400.0,13550.0,13350.0,13400.0,146335.0,A241840
21,2019-07-26 11:00:00,13350.0,13600.0,13200.0,13450.0,178698.0,A241840
22,2019-07-26 13:00:00,13450.0,13650.0,13150.0,13400.0,285276.0,A241840
23,2019-07-26 15:00:00,13700.0,13850.0,13050.0,13250.0,713679.0,A241840
24,2019-07-29 09:00:00,13300.0,13500.0,11700.0,12200.0,1223667.0,A241840
25,2019-07-29 11:00:00,12200.0,12250.0,11950.0,12200.0,119859.0,A241840
26,2019-07-29 13:00:00,12200.0,12200.0,11950.0,12050.0,218288.0,A241840
27,2019-07-29 15:00:00,12100.0,12100.0,11750.0,12000.0,175712.0,A241840
28,2019-07-30 09:00:00,11950.0,12100.0,11400.0,11600.0,346522.0,A241840
29,2019-07-30 11:00:00,11550.0,11750.0,11500.0,11700.0,116199.0,A241840
30,2019-07-30 13:00:00,11650.0,11850.0,11300.0,11550.0,262408.0,A241840
31,2019-07-30 15:00:00,11550.0,11550.0,11300.0,11500.0,139695.0,A241840
32,2019-07-31 09:00:00,11800.0,11800.0,11700.0,11750.0,159474.0,A241840
33,2019-07-31 11:00:00,11900.0,12100.0,11650.0,11800.0,467519.0,A241840
34,2019-07-31 13:00:00,11550.0,12550.0,11400.0,12250.0,1240576.0,A241840
35,2019-07-31 15:00:00,12300.0,13100.0,11650.0,11950.0,1745436.0,A241840
36,2019-08-01 09:00:00,11750.0,12050.0,11550.0,11800.0,727008.0,A241840
37,2019-08-01 11:00:00,11800.0,11800.0,11450.0,11600.0,159734.0,A241840
38,2019-08-01 13:00:00,11600.0,11600.0,10600.0,10750.0,390529.0,A241840
39,2019-08-01 15:00:00,10750.0,11050.0,10700.0,10950.0,148493.0,A241840
40,2019-08-02 09:00:00,10700.0,10950.0,10150.0,10550.0,471158.0,A241840
41,2019-08-02 11:00:00,10550.0,10650.0,10150.0,10550.0,113042.0,A241840
42,2019-08-02 13:00:00,10500.0,10500.0,10150.0,10200.0,153354.0,A241840
43,2019-08-02 15:00:00,10250.0,10300.0,10000.0,10000.0,161566.0,A241840
44,2019-08-05 09:00:00,9800.0,9900.0,8840.0,9030.0,608189.0,A241840
45,2019-08-05 11:00:00,9030.0,9110.0,8840.0,8950.0,141937.0,A241840
46,2019-08-05 13:00:00,8940.0,8970.0,8370.0,8510.0,272940.0,A241840
47,2019-08-05 15:00:00,8510.0,8570.0,8100.0,8550.0,76996.0,A241840
48,2019-08-06 09:00:00,8510.0,8560.0,8460.0,8540.0,31284.0,A241840
49,2019-08-06 11:00:00,8100.0,8580.0,7800.0,8560.0,258938.0,A241840
50,2019-08-06 13:00:00,8560.0,8830.0,8520.0,8660.0,119050.0,A241840
51,2019-08-06 15:00:00,8660.0,8720.0,8390.0,8500.0,75041.0,A241840
52,2019-08-07 09:00:00,8720.0,8780.0,8250.0,8390.0,125909.0,A241840
53,2019-08-07 11:00:00,8390.0,8510.0,8090.0,8350.0,109914.0,A241840
54,2019-08-07 13:00:00,8330.0,8430.0,8170.0,8400.0,68559.0,A241840
55,2019-08-07 15:00:00,8400.0,8450.0,8340.0,8340.0,33894.0,A241840
56,2019-08-08 09:00:00,8450.0,8840.0,8450.0,8760.0,145713.0,A241840
57,2019-08-08 11:00:00,8750.0,9150.0,8690.0,8970.0,137690.0,A241840
58,2019-08-08 13:00:00,8970.0,9060.0,8590.0,8940.0,142116.0,A241840
59,2019-08-08 15:00:00,8940.0,9020.0,8860.0,8940.0,28488.0,A241840
60,2019-08-09 09:00:00,9410.0,9440.0,9360.0,9400.0,28854.0,A241840
61,2019-08-09 11:00:00,8980.0,9300.0,8860.0,9250.0,148827.0,A241840
62,2019-08-09 13:00:00,9260.0,9980.0,9260.0,9450.0,488505.0,A241840
63,2019-08-09 15:00:00,9470.0,9530.0,9300.0,9410.0,113318.0,A241840
64,2019-08-12 09:00:00,9400.0,9570.0,9250.0,9410.0,91531.0,A241840
65,2019-08-12 11:00:00,9410.0,9440.0,9190.0,9270.0,49969.0,A241840
66,2019-08-12 13:00:00,9270.0,9290.0,9170.0,9280.0,34912.0,A241840
67,2019-08-12 15:00:00,9270.0,9280.0,9150.0,9220.0,25348.0,A241840
68,2019-08-13 09:00:00,9170.0,9200.0,8960.0,9030.0,89246.0,A241840
69,2019-08-13 11:00:00,9010.0,9050.0,8900.0,8930.0,34220.0,A241840
70,2019-08-13 13:00:00,8930.0,9000.0,8800.0,8800.0,38678.0,A241840
71,2019-08-13 15:00:00,8800.0,8870.0,8780.0,8840.0,13589.0,A241840
72,2019-08-14 09:00:00,8970.0,9100.0,8830.0,8980.0,66579.0,A241840
