,Datetime,Open,High,Low,Close,Volume,Name
0,2016-04-14 09:00:00,8720.0,8800.0,8450.0,8500.0,126865.0,A068790
1,2016-04-14 11:00:00,8500.0,8560.0,8400.0,8420.0,60585.0,A068790
2,2016-04-14 13:00:00,8480.0,8620.0,8420.0,8600.0,53909.0,A068790
3,2016-04-15 09:00:00,8570.0,8710.0,8550.0,8580.0,30964.0,A068790
4,2016-04-15 11:00:00,8640.0,8960.0,8460.0,8570.0,82975.0,A068790
5,2016-04-15 13:00:00,8560.0,8600.0,8480.0,8580.0,21284.0,A068790
6,2016-04-18 09:00:00,8580.0,8670.0,8570.0,8660.0,49886.0,A068790
7,2016-04-18 11:00:00,8580.0,8630.0,8350.0,8520.0,59134.0,A068790
8,2016-04-18 13:00:00,8510.0,8650.0,8440.0,8580.0,36083.0,A068790
9,2016-04-19 09:00:00,8660.0,8760.0,8650.0,8760.0,30705.0,A068790
10,2016-04-19 11:00:00,8680.0,8730.0,8550.0,8670.0,31027.0,A068790
11,2016-04-19 13:00:00,8670.0,8750.0,8650.0,8660.0,22503.0,A068790
12,2016-04-20 09:00:00,8980.0,9010.0,8890.0,9010.0,84776.0,A068790
13,2016-04-20 11:00:00,8750.0,9160.0,8750.0,9140.0,192654.0,A068790
14,2016-04-20 13:00:00,9120.0,9140.0,8960.0,8980.0,53171.0,A068790
15,2016-04-21 09:00:00,9010.0,9030.0,8830.0,8850.0,39492.0,A068790
16,2016-04-21 11:00:00,8850.0,8950.0,8840.0,8930.0,24119.0,A068790
17,2016-04-21 13:00:00,8940.0,8940.0,8880.0,8930.0,39726.0,A068790
18,2016-04-22 09:00:00,8900.0,8970.0,8810.0,8900.0,49326.0,A068790
19,2016-04-22 11:00:00,8900.0,9080.0,8790.0,9070.0,48390.0,A068790
20,2016-04-22 13:00:00,9070.0,9290.0,9040.0,9220.0,174485.0,A068790
21,2016-04-25 09:00:00,9230.0,9280.0,9060.0,9110.0,102438.0,A068790
22,2016-04-25 11:00:00,9100.0,9240.0,9100.0,9190.0,28736.0,A068790
23,2016-04-25 13:00:00,9190.0,9250.0,9150.0,9240.0,52620.0,A068790
24,2016-04-26 09:00:00,9290.0,9290.0,9080.0,9110.0,43509.0,A068790
25,2016-04-26 11:00:00,9110.0,9140.0,9060.0,9120.0,25407.0,A068790
