,Datetime,Open,High,Low,Close,Volume
0,2016-12-15,15826.0,16402.0,15275.0,15851.0,44637.0
1,2016-12-15,15726.0,16002.0,15726.0,15951.0,19826.0
2,2016-12-15,15751.0,15801.0,15676.0,15726.0,10419.0
3,2016-12-15,15851.0,16077.0,15726.0,15926.0,28511.0
4,2016-12-15,15651.0,15826.0,15576.0,15626.0,6410.0
5,2016-12-15,15851.0,16002.0,15651.0,15676.0,7167.0
6,2016-12-15,15626.0,15726.0,15601.0,15726.0,4897.0
7,2016-12-16,16027.0,16102.0,15826.0,15951.0,19861.0
8,2016-12-16,15976.0,16077.0,15926.0,16002.0,13744.0
9,2016-12-16,16027.0,16202.0,15951.0,16052.0,14099.0
10,2016-12-16,16052.0,16052.0,15976.0,16027.0,2631.0
11,2016-12-16,16027.0,16152.0,15951.0,16077.0,5758.0
12,2016-12-16,16077.0,16202.0,16077.0,16077.0,2493.0
13,2016-12-16,16077.0,16177.0,16027.0,16077.0,2404.0
14,2016-12-19,15926.0,15976.0,15926.0,15951.0,539.0
15,2016-12-19,15926.0,16027.0,15926.0,15926.0,2340.0
16,2016-12-19,16027.0,16027.0,15926.0,15926.0,6845.0
17,2016-12-19,15951.0,16227.0,15951.0,16052.0,945.0
18,2016-12-19,16077.0,16177.0,15976.0,16077.0,2522.0
19,2016-12-19,16077.0,16177.0,15951.0,16177.0,3818.0
20,2016-12-19,16077.0,16077.0,16027.0,16027.0,456.0
21,2016-12-20,15951.0,15951.0,15801.0,15826.0,3221.0
22,2016-12-20,15826.0,15926.0,15776.0,15776.0,1877.0
23,2016-12-20,15901.0,15951.0,15876.0,15951.0,1377.0
24,2016-12-20,15951.0,15976.0,15901.0,15901.0,1241.0
25,2016-12-20,15926.0,16002.0,15926.0,15951.0,2966.0
26,2016-12-20,15976.0,16002.0,15901.0,15926.0,1931.0
27,2016-12-20,15576.0,16002.0,15576.0,15976.0,3316.0
28,2016-12-21,15676.0,15951.0,15676.0,15776.0,1908.0
29,2016-12-21,15776.0,15876.0,15651.0,15776.0,885.0
30,2016-12-21,15801.0,15826.0,15776.0,15826.0,527.0
31,2016-12-21,15826.0,15826.0,15751.0,15826.0,479.0
32,2016-12-21,15826.0,15851.0,15751.0,15801.0,641.0
33,2016-12-21,15801.0,15801.0,15751.0,15776.0,319.0
34,2016-12-21,15751.0,15751.0,15601.0,15626.0,5692.0
35,2016-12-22,15626.0,15676.0,15626.0,15676.0,218.0
36,2016-12-22,15651.0,15676.0,15626.0,15626.0,519.0
37,2016-12-22,15676.0,15676.0,15651.0,15651.0,1079.0
38,2016-12-22,15651.0,15676.0,15626.0,15651.0,635.0
39,2016-12-22,15701.0,15701.0,15676.0,15676.0,14.0
40,2016-12-22,15676.0,15826.0,15676.0,15676.0,2099.0
41,2016-12-22,15701.0,15701.0,15701.0,15701.0,28.0
42,2016-12-23,15726.0,15726.0,15526.0,15526.0,7576.0
43,2016-12-23,15751.0,15751.0,15726.0,15726.0,1031.0
44,2016-12-23,15526.0,15601.0,15526.0,15551.0,1814.0
45,2016-12-23,15676.0,15826.0,15676.0,15676.0,4219.0
46,2016-12-23,15776.0,15801.0,15676.0,15676.0,562.0
47,2016-12-23,15676.0,15826.0,15576.0,15651.0,438.0
48,2016-12-23,15776.0,15876.0,15701.0,15701.0,1780.0
49,2016-12-26,15676.0,15701.0,15626.0,15651.0,2748.0
50,2016-12-26,15676.0,15726.0,15676.0,15701.0,526.0
51,2016-12-26,15651.0,15676.0,15651.0,15676.0,483.0
52,2016-12-26,15676.0,15726.0,15676.0,15676.0,2930.0
53,2016-12-26,15726.0,15751.0,15651.0,15651.0,1764.0
54,2016-12-26,15576.0,15726.0,15576.0,15726.0,878.0
55,2016-12-26,15701.0,15701.0,15676.0,15676.0,295.0
56,2016-12-27,15651.0,15851.0,15651.0,15701.0,609.0
57,2016-12-27,15701.0,15826.0,15701.0,15801.0,1125.0
58,2016-12-27,15801.0,15801.0,15776.0,15776.0,464.0
59,2016-12-27,15751.0,15751.0,15726.0,15726.0,220.0
60,2016-12-27,15726.0,15776.0,15726.0,15726.0,1143.0
61,2016-12-27,15726.0,15826.0,15726.0,15826.0,511.0
62,2016-12-27,15801.0,15926.0,15751.0,15901.0,1854.0
63,2016-12-28,16628.0,17279.0,16477.0,16527.0,5099.0
64,2016-12-28,16502.0,16678.0,16477.0,16678.0,10646.0
65,2016-12-28,16527.0,16678.0,16477.0,16678.0,1062.0
66,2016-12-28,16277.0,16427.0,16277.0,16302.0,453.0
67,2016-12-28,16277.0,16452.0,16177.0,16427.0,3422.0
68,2016-12-28,15801.0,16302.0,15801.0,16277.0,6549.0
69,2016-12-28,16327.0,16552.0,16327.0,16527.0,7998.0
70,2016-12-29,16778.0,16903.0,16603.0,16678.0,2057.0
71,2016-12-29,16678.0,16878.0,16653.0,16653.0,1411.0
72,2016-12-29,16653.0,16703.0,16603.0,16703.0,245.0
73,2016-12-29,16703.0,16703.0,16603.0,16703.0,50.0
74,2016-12-29,16703.0,16703.0,16603.0,16603.0,96.0
75,2016-12-29,16628.0,16828.0,16628.0,16778.0,2152.0
76,2016-12-29,16778.0,16878.0,16678.0,16878.0,3850.0
77,2017-01-02,16628.0,16778.0,16603.0,16778.0,259.0
78,2017-01-02,16778.0,16878.0,16628.0,16628.0,2688.0
79,2017-01-02,16853.0,16853.0,16828.0,16828.0,186.0
80,2017-01-02,16953.0,16978.0,16778.0,16853.0,843.0
81,2017-01-02,16978.0,17254.0,16778.0,16953.0,1700.0
82,2017-01-02,16753.0,16928.0,16753.0,16753.0,993.0
83,2017-01-03,16728.0,16728.0,16527.0,16728.0,1623.0
84,2017-01-03,16603.0,16778.0,16527.0,16778.0,1066.0
85,2017-01-03,16703.0,16703.0,16628.0,16628.0,828.0
86,2017-01-03,16552.0,16678.0,16527.0,16678.0,354.0
87,2017-01-03,16678.0,16678.0,16527.0,16628.0,255.0
88,2017-01-03,16527.0,16527.0,16502.0,16502.0,410.0
89,2017-01-03,16502.0,16628.0,16502.0,16628.0,415.0
90,2017-01-04,16678.0,16753.0,16678.0,16703.0,137.0
91,2017-01-04,16628.0,16678.0,16628.0,16628.0,468.0
92,2017-01-04,16477.0,16628.0,16427.0,16628.0,1347.0
93,2017-01-04,16628.0,16628.0,16502.0,16527.0,1214.0
94,2017-01-04,16653.0,16653.0,16527.0,16527.0,137.0
95,2017-01-04,16527.0,16678.0,16527.0,16678.0,523.0
96,2017-01-04,16502.0,16527.0,16452.0,16452.0,421.0
97,2017-01-05,16678.0,17028.0,16678.0,16778.0,413.0
98,2017-01-05,16778.0,16853.0,16778.0,16853.0,1449.0
99,2017-01-05,16778.0,16778.0,16628.0,16778.0,841.0
100,2017-01-05,16703.0,16778.0,16653.0,16653.0,452.0
101,2017-01-05,16703.0,16703.0,16653.0,16703.0,113.0
102,2017-01-05,16703.0,16728.0,16653.0,16728.0,437.0
103,2017-01-05,16703.0,16728.0,16703.0,16728.0,131.0
104,2017-01-06,16603.0,16678.0,16603.0,16628.0,122.0
105,2017-01-06,16678.0,16678.0,16603.0,16603.0,52.0
106,2017-01-06,16628.0,16678.0,16577.0,16577.0,236.0
107,2017-01-06,16703.0,16728.0,16477.0,16603.0,1006.0
108,2017-01-06,16603.0,16703.0,16603.0,16703.0,53.0
109,2017-01-06,16703.0,16703.0,16603.0,16678.0,111.0
110,2017-01-06,16628.0,16628.0,16628.0,16628.0,581.0
111,2017-01-09,16427.0,16452.0,16427.0,16427.0,21.0
112,2017-01-09,16402.0,16402.0,16402.0,16402.0,23.0
113,2017-01-09,16302.0,16427.0,16252.0,16402.0,340.0
114,2017-01-09,16277.0,16277.0,16252.0,16252.0,113.0
115,2017-01-09,16302.0,16302.0,16302.0,16302.0,167.0
116,2017-01-09,16427.0,16427.0,16302.0,16327.0,554.0
117,2017-01-09,16628.0,16628.0,16427.0,16427.0,595.0
118,2017-01-10,16277.0,16277.0,15876.0,15901.0,2622.0
119,2017-01-10,15976.0,15976.0,15926.0,15926.0,1328.0
120,2017-01-10,15926.0,15951.0,15926.0,15951.0,1274.0
121,2017-01-10,15951.0,15951.0,15951.0,15951.0,30.0
122,2017-01-10,15951.0,15951.0,15951.0,15951.0,61.0
123,2017-01-10,15951.0,16027.0,15951.0,16027.0,998.0
124,2017-01-10,15976.0,16352.0,15976.0,16352.0,1362.0
125,2017-01-11,15901.0,16002.0,15851.0,15951.0,665.0
126,2017-01-11,15951.0,16002.0,15901.0,16002.0,881.0
127,2017-01-11,15876.0,15901.0,15851.0,15876.0,738.0
128,2017-01-11,15951.0,16277.0,15951.0,16077.0,24.0
129,2017-01-11,15901.0,15976.0,15901.0,15901.0,898.0
130,2017-01-11,16077.0,16127.0,15876.0,16027.0,3679.0
131,2017-01-11,15926.0,15951.0,15876.0,15876.0,1337.0
132,2017-01-12,15476.0,15476.0,15275.0,15325.0,6180.0
133,2017-01-12,15526.0,15526.0,15476.0,15501.0,581.0
134,2017-01-12,15275.0,15375.0,15275.0,15375.0,1414.0
135,2017-01-12,15676.0,15726.0,15426.0,15676.0,3749.0
136,2017-01-12,15676.0,15676.0,15501.0,15501.0,975.0
137,2017-01-12,15300.0,15325.0,15250.0,15275.0,6819.0
138,2017-01-12,15876.0,16002.0,15676.0,15676.0,2861.0
139,2017-01-13,15676.0,15676.0,15426.0,15626.0,1638.0
140,2017-01-13,15576.0,15576.0,15401.0,15401.0,1594.0
141,2017-01-13,15576.0,15576.0,15375.0,15375.0,345.0
142,2017-01-13,15375.0,15375.0,15375.0,15375.0,19.0
143,2017-01-13,15401.0,15526.0,15401.0,15526.0,33.0
144,2017-01-13,15501.0,15526.0,15401.0,15426.0,126.0
145,2017-01-16,15526.0,15526.0,15300.0,15325.0,2268.0
146,2017-01-16,15325.0,15375.0,15275.0,15275.0,1564.0
147,2017-01-16,15275.0,15300.0,15150.0,15150.0,4841.0
148,2017-01-16,15175.0,15200.0,15125.0,15125.0,369.0
149,2017-01-16,15150.0,15200.0,15150.0,15150.0,2696.0
150,2017-01-16,15150.0,15375.0,15150.0,15375.0,8205.0
151,2017-01-16,15375.0,15375.0,15325.0,15375.0,743.0
152,2017-01-17,15200.0,15225.0,15200.0,15225.0,478.0
153,2017-01-17,15225.0,15325.0,15200.0,15325.0,285.0
154,2017-01-17,15350.0,15350.0,15275.0,15350.0,104.0
155,2017-01-17,15175.0,15175.0,15150.0,15150.0,1451.0
156,2017-01-17,15275.0,15275.0,15150.0,15175.0,1163.0
157,2017-01-17,15200.0,15325.0,15200.0,15225.0,345.0
158,2017-01-17,15375.0,15426.0,15275.0,15275.0,515.0
159,2017-01-18,15476.0,15551.0,15451.0,15451.0,300.0
160,2017-01-18,15451.0,15476.0,15451.0,15476.0,140.0
161,2017-01-18,15476.0,15551.0,15426.0,15451.0,986.0
162,2017-01-18,15451.0,15476.0,15451.0,15476.0,303.0
163,2017-01-18,15551.0,15551.0,15501.0,15501.0,16.0
164,2017-01-18,15476.0,15551.0,15375.0,15551.0,450.0
165,2017-01-18,15501.0,15501.0,15476.0,15476.0,100.0
166,2017-01-19,15451.0,15476.0,15451.0,15476.0,31.0
167,2017-01-19,15350.0,15501.0,15300.0,15501.0,385.0
168,2017-01-19,15350.0,15451.0,15275.0,15451.0,616.0
169,2017-01-19,15576.0,15576.0,15325.0,15325.0,230.0
170,2017-01-19,15375.0,15375.0,15375.0,15375.0,144.0
171,2017-01-19,15325.0,15426.0,15325.0,15426.0,123.0
172,2017-01-19,15501.0,15501.0,15501.0,15501.0,3.0
173,2017-01-20,15250.0,15350.0,15250.0,15350.0,291.0
174,2017-01-20,15551.0,15551.0,15551.0,15551.0,1.0
175,2017-01-20,15375.0,15375.0,15325.0,15325.0,281.0
176,2017-01-20,15325.0,15325.0,15250.0,15250.0,440.0
177,2017-01-20,15275.0,15275.0,15275.0,15275.0,11.0
178,2017-01-20,15275.0,15275.0,15250.0,15250.0,227.0
179,2017-01-20,15275.0,15275.0,15250.0,15250.0,795.0
180,2017-01-23,15075.0,15150.0,15050.0,15050.0,2349.0
181,2017-01-23,15050.0,15150.0,15000.0,15125.0,2365.0
182,2017-01-23,15100.0,15125.0,15075.0,15075.0,866.0
183,2017-01-23,15250.0,15250.0,15175.0,15175.0,714.0
184,2017-01-23,15175.0,15175.0,15125.0,15150.0,1572.0
185,2017-01-23,15125.0,15125.0,15050.0,15050.0,530.0
186,2017-01-23,15250.0,15275.0,15225.0,15250.0,514.0
187,2017-01-24,15025.0,15125.0,15025.0,15050.0,1082.0
188,2017-01-24,15050.0,15050.0,14975.0,15000.0,755.0
189,2017-01-24,15000.0,15000.0,14975.0,14975.0,534.0
190,2017-01-24,14975.0,14975.0,14875.0,14925.0,1523.0
191,2017-01-24,14925.0,15175.0,14925.0,15150.0,1752.0
192,2017-01-24,15150.0,15401.0,15150.0,15300.0,1167.0
193,2017-01-24,15225.0,15325.0,15175.0,15275.0,1339.0
194,2017-01-25,15175.0,15200.0,15175.0,15200.0,7.0
195,2017-01-25,15150.0,15150.0,15050.0,15050.0,582.0
196,2017-01-25,15175.0,15225.0,15175.0,15200.0,42.0
197,2017-01-25,15175.0,15175.0,15125.0,15125.0,45.0
198,2017-01-25,15175.0,15325.0,15075.0,15225.0,1269.0
199,2017-01-25,15150.0,15476.0,15125.0,15175.0,244.0
200,2017-01-25,15125.0,15125.0,15050.0,15050.0,930.0
201,2017-01-26,15401.0,15401.0,15375.0,15375.0,304.0
202,2017-01-26,15375.0,15375.0,15275.0,15375.0,72.0
203,2017-01-26,15375.0,15375.0,15350.0,15350.0,229.0
204,2017-01-26,15375.0,15401.0,15375.0,15401.0,161.0
205,2017-01-26,15325.0,15451.0,15325.0,15451.0,520.0
206,2017-01-26,15426.0,15451.0,15426.0,15451.0,222.0
207,2017-01-26,15350.0,15350.0,15325.0,15325.0,92.0
208,2017-01-31,15225.0,15325.0,15225.0,15325.0,4.0
209,2017-01-31,15325.0,15325.0,15325.0,15325.0,1.0
210,2017-01-31,15325.0,15426.0,15325.0,15426.0,412.0
211,2017-01-31,15375.0,15375.0,15175.0,15175.0,164.0
212,2017-01-31,15401.0,15401.0,15375.0,15375.0,24.0
213,2017-01-31,15200.0,15200.0,15200.0,15200.0,96.0
214,2017-02-01,15325.0,15325.0,15325.0,15325.0,1.0
215,2017-02-01,15275.0,15325.0,15275.0,15300.0,204.0
216,2017-02-01,15275.0,15325.0,15250.0,15250.0,596.0
217,2017-02-01,15225.0,15375.0,15225.0,15375.0,234.0
218,2017-02-01,15225.0,15225.0,15175.0,15175.0,900.0
219,2017-02-01,15225.0,15225.0,15225.0,15225.0,55.0
220,2017-02-01,15225.0,15325.0,15225.0,15325.0,130.0
221,2017-02-02,15175.0,15300.0,15175.0,15300.0,369.0
222,2017-02-02,15275.0,15300.0,15175.0,15250.0,55.0
223,2017-02-02,15225.0,15401.0,15200.0,15401.0,32.0
224,2017-02-02,15300.0,15375.0,15275.0,15375.0,63.0
225,2017-02-02,15275.0,15300.0,15275.0,15300.0,102.0
226,2017-02-02,15275.0,15275.0,15175.0,15200.0,369.0
227,2017-02-03,15050.0,15050.0,14925.0,15050.0,619.0
228,2017-02-03,15100.0,15100.0,14925.0,14925.0,1445.0
229,2017-02-03,15125.0,15175.0,15000.0,15075.0,794.0
230,2017-02-03,15125.0,15125.0,15125.0,15125.0,1890.0
231,2017-02-03,15125.0,15175.0,15025.0,15125.0,3507.0
232,2017-02-03,15175.0,15200.0,15000.0,15125.0,1164.0
233,2017-02-03,15125.0,15175.0,15125.0,15125.0,114.0
234,2017-02-06,14950.0,15025.0,14800.0,14825.0,596.0
235,2017-02-06,14975.0,15025.0,14975.0,15025.0,266.0
236,2017-02-06,15025.0,15050.0,15025.0,15025.0,513.0
237,2017-02-06,15025.0,15250.0,15000.0,15225.0,2562.0
238,2017-02-06,15175.0,15225.0,15150.0,15150.0,176.0
239,2017-02-06,15150.0,15175.0,15150.0,15175.0,436.0
240,2017-02-06,15200.0,15200.0,14825.0,14950.0,755.0
241,2017-02-07,15250.0,15300.0,15250.0,15300.0,76.0
242,2017-02-07,15225.0,15275.0,15000.0,15200.0,227.0
243,2017-02-07,15025.0,15025.0,14925.0,14925.0,201.0
244,2017-02-07,15100.0,15100.0,15100.0,15100.0,2.0
245,2017-02-07,15025.0,15100.0,15000.0,15100.0,175.0
246,2017-02-07,15100.0,15100.0,15075.0,15100.0,358.0
247,2017-02-07,15100.0,15125.0,15000.0,15125.0,221.0
248,2017-02-08,15175.0,15175.0,15175.0,15175.0,20.0
249,2017-02-08,15150.0,15150.0,15125.0,15125.0,550.0
250,2017-02-08,15275.0,15275.0,15125.0,15125.0,891.0
251,2017-02-08,15200.0,15275.0,15200.0,15275.0,720.0
252,2017-02-08,15125.0,15175.0,15125.0,15175.0,381.0
253,2017-02-08,15300.0,15300.0,15100.0,15100.0,171.0
254,2017-02-08,15275.0,15275.0,15150.0,15275.0,326.0
255,2017-02-09,15275.0,15275.0,15125.0,15200.0,268.0
256,2017-02-09,15200.0,15275.0,15125.0,15250.0,1366.0
257,2017-02-09,15125.0,15325.0,15125.0,15325.0,777.0
258,2017-02-09,15150.0,15300.0,15125.0,15275.0,928.0
259,2017-02-09,15250.0,15275.0,15250.0,15275.0,6.0
260,2017-02-10,15250.0,15275.0,15250.0,15275.0,2.0
261,2017-02-10,15175.0,15175.0,15150.0,15150.0,68.0
262,2017-02-10,15225.0,15275.0,15150.0,15150.0,360.0
263,2017-02-10,15275.0,15476.0,15175.0,15225.0,34.0
264,2017-02-10,15225.0,15225.0,15175.0,15175.0,248.0
265,2017-02-10,15275.0,15325.0,15200.0,15325.0,211.0
266,2017-02-10,15175.0,15250.0,15175.0,15250.0,12.0
267,2017-02-13,15375.0,15375.0,15375.0,15375.0,2.0
268,2017-02-13,15300.0,15401.0,15300.0,15401.0,5.0
269,2017-02-13,15401.0,15401.0,15401.0,15401.0,2.0
270,2017-02-13,15401.0,15526.0,15250.0,15300.0,953.0
271,2017-02-13,15526.0,15526.0,15426.0,15426.0,340.0
272,2017-02-13,15125.0,15626.0,15125.0,15476.0,2062.0
273,2017-02-13,15451.0,15451.0,15401.0,15401.0,11.0
274,2017-02-14,15300.0,15526.0,15300.0,15501.0,760.0
275,2017-02-14,15501.0,15501.0,15375.0,15476.0,1542.0
276,2017-02-14,15375.0,15476.0,15350.0,15476.0,291.0
277,2017-02-14,15350.0,15476.0,15325.0,15451.0,1127.0
278,2017-02-14,15451.0,15476.0,15426.0,15476.0,239.0
279,2017-02-15,15676.0,15776.0,15626.0,15776.0,2290.0
280,2017-02-15,15676.0,15676.0,15626.0,15676.0,902.0
281,2017-02-15,15601.0,15676.0,15576.0,15676.0,652.0
282,2017-02-15,15676.0,15726.0,15626.0,15726.0,573.0
283,2017-02-15,15626.0,15726.0,15601.0,15726.0,3470.0
284,2017-02-15,15476.0,15651.0,15375.0,15626.0,2967.0
285,2017-02-15,15626.0,15726.0,15601.0,15676.0,1002.0
286,2017-02-16,15751.0,15876.0,15751.0,15851.0,262.0
287,2017-02-16,15851.0,15926.0,15776.0,15926.0,435.0
288,2017-02-16,15851.0,15901.0,15851.0,15901.0,424.0
289,2017-02-16,15851.0,15901.0,15676.0,15826.0,1014.0
290,2017-02-16,15701.0,15701.0,15626.0,15676.0,194.0
291,2017-02-16,15626.0,15676.0,15601.0,15676.0,508.0
292,2017-02-17,15325.0,15375.0,15225.0,15300.0,808.0
293,2017-02-17,15300.0,15325.0,15250.0,15300.0,1152.0
294,2017-02-17,15375.0,15651.0,15225.0,15350.0,8191.0
295,2017-02-17,15801.0,15851.0,15676.0,15826.0,154.0
296,2017-02-17,15676.0,15801.0,15651.0,15801.0,82.0
297,2017-02-17,15951.0,15951.0,15426.0,15926.0,1141.0
298,2017-02-17,15651.0,15801.0,15275.0,15551.0,4258.0
299,2017-02-20,15200.0,15300.0,15200.0,15225.0,2573.0
300,2017-02-20,15325.0,15350.0,15275.0,15275.0,1111.0
301,2017-02-20,15275.0,15275.0,15125.0,15125.0,2744.0
302,2017-02-20,15125.0,15150.0,15125.0,15150.0,458.0
303,2017-02-20,15150.0,15200.0,15125.0,15125.0,1585.0
304,2017-02-20,15175.0,15175.0,15050.0,15075.0,5485.0
305,2017-02-20,15125.0,15125.0,15050.0,15050.0,1289.0
306,2017-02-21,15050.0,15075.0,15050.0,15075.0,4832.0
307,2017-02-21,15050.0,15050.0,15050.0,15050.0,427.0
308,2017-02-21,15050.0,15050.0,15050.0,15050.0,358.0
309,2017-02-21,15050.0,15075.0,14950.0,15025.0,919.0
310,2017-02-21,15050.0,15050.0,15050.0,15050.0,204.0
311,2017-02-21,15025.0,15075.0,15025.0,15025.0,519.0
312,2017-02-21,15025.0,15025.0,15000.0,15000.0,78.0
313,2017-02-22,15075.0,15075.0,15025.0,15025.0,83.0
314,2017-02-22,15100.0,15100.0,15025.0,15075.0,1824.0
315,2017-02-22,15100.0,15100.0,15100.0,15100.0,100.0
316,2017-02-22,15100.0,15100.0,15100.0,15100.0,2.0
317,2017-02-22,15100.0,15100.0,15025.0,15075.0,1284.0
318,2017-02-22,15050.0,15050.0,15050.0,15050.0,20.0
319,2017-02-22,15275.0,15275.0,15275.0,15275.0,1060.0
320,2017-02-23,15075.0,15125.0,15075.0,15100.0,214.0
321,2017-02-23,15100.0,15175.0,15025.0,15025.0,1666.0
322,2017-02-23,15025.0,15025.0,14925.0,14950.0,4149.0
323,2017-02-23,15000.0,15025.0,14950.0,15025.0,676.0
324,2017-02-23,14950.0,14975.0,14875.0,14900.0,1861.0
325,2017-02-23,14900.0,14975.0,14875.0,14975.0,4380.0
326,2017-02-23,15000.0,15000.0,14925.0,14975.0,239.0
327,2017-02-24,15025.0,15025.0,15025.0,15025.0,2.0
328,2017-02-24,15025.0,15025.0,14900.0,14900.0,3521.0
329,2017-02-24,14950.0,15050.0,14950.0,15050.0,1228.0
330,2017-02-24,14950.0,14975.0,14925.0,14925.0,2815.0
331,2017-02-24,14975.0,14975.0,14975.0,14975.0,46.0
332,2017-02-24,15025.0,15025.0,14950.0,14950.0,747.0
333,2017-02-24,14875.0,15250.0,14875.0,14950.0,1361.0
334,2017-02-27,15025.0,15025.0,14975.0,15000.0,1433.0
335,2017-02-27,15025.0,15150.0,14975.0,14975.0,1264.0
336,2017-02-27,15025.0,15025.0,15025.0,15025.0,700.0
337,2017-02-27,15050.0,15050.0,15050.0,15050.0,200.0
338,2017-02-27,15025.0,15075.0,15025.0,15025.0,1944.0
339,2017-02-27,14925.0,15200.0,14925.0,15050.0,228.0
340,2017-02-27,15050.0,15075.0,15025.0,15025.0,687.0
341,2017-02-28,14925.0,14925.0,14875.0,14925.0,1955.0
342,2017-02-28,14925.0,14925.0,14900.0,14925.0,1500.0
343,2017-02-28,14925.0,14925.0,14900.0,14925.0,1345.0
344,2017-02-28,14925.0,14925.0,14925.0,14925.0,165.0
345,2017-02-28,14950.0,15025.0,14950.0,15000.0,974.0
346,2017-02-28,14950.0,15025.0,14950.0,14950.0,2320.0
347,2017-02-28,15000.0,15000.0,15000.0,15000.0,816.0
348,2017-03-02,14850.0,14900.0,14700.0,14900.0,656.0
349,2017-03-02,14800.0,14850.0,14700.0,14850.0,2024.0
350,2017-03-02,14900.0,14900.0,14800.0,14800.0,250.0
351,2017-03-02,15050.0,15150.0,15000.0,15000.0,3666.0
352,2017-03-02,14950.0,14950.0,14950.0,14950.0,100.0
353,2017-03-02,15000.0,15050.0,14950.0,14950.0,295.0
354,2017-03-02,14950.0,14950.0,14850.0,14900.0,340.0
355,2017-03-03,14700.0,14750.0,14550.0,14750.0,4572.0
356,2017-03-03,14700.0,14950.0,14600.0,14950.0,137.0
357,2017-03-03,14650.0,14650.0,14450.0,14650.0,2019.0
358,2017-03-03,14700.0,14800.0,14700.0,14750.0,982.0
359,2017-03-03,14900.0,14900.0,14600.0,14650.0,2097.0
360,2017-03-03,14650.0,14700.0,14600.0,14700.0,960.0
