,Datetime,Open,High,Low,Close
0,2016-04-12,693.8,,,692.66
1,2016-04-12,692.61,,,693.34
2,2016-04-12,693.35,,,693.45
3,2016-04-14,692.57,,,693.42
4,2016-04-14,698.03,,,693.06
5,2016-04-14,693.03,,,692.6
6,2016-04-15,695.29,,,695.62
7,2016-04-15,696.37,,,694.19
8,2016-04-15,694.18,,,695.29
9,2016-04-18,695.6,,,695.34
10,2016-04-18,695.78,,,695.75
11,2016-04-18,695.74,,,695.66
12,2016-04-19,699.57,,,701.68
13,2016-04-19,697.31,,,700.41
14,2016-04-19,700.35,,,699.66
15,2016-04-20,703.55,,,701.44
16,2016-04-20,701.45,,,701.3
17,2016-04-20,701.24,,,699.86
18,2016-04-21,702.21,,,700.0
19,2016-04-21,700.01,,,700.19
20,2016-04-21,700.21,,,701.62
21,2016-04-22,702.9,,,702.74
22,2016-04-22,702.8,,,703.68
23,2016-04-22,703.69,,,703.05
24,2016-04-25,705.37,,,703.22
25,2016-04-25,703.27,,,704.24
26,2016-04-25,704.23,,,703.7
27,2016-04-26,701.78,,,702.06
28,2016-04-26,703.09,,,701.77
29,2016-04-26,705.51,,,703.1
30,2016-04-27,702.69,,,700.57
31,2016-04-27,700.62,,,699.52
32,2016-04-27,704.42,,,702.7
33,2016-04-28,702.04,,,702.81
34,2016-04-28,702.75,,,700.11
35,2016-04-28,700.09,,,699.7
36,2016-04-29,699.89,,,696.56
37,2016-04-29,696.57,,,697.27
38,2016-04-29,697.37,,,699.77
39,2016-05-02,700.43,,,694.56
40,2016-05-02,694.58,,,693.47
41,2016-05-02,693.52,,,690.27
42,2016-05-03,693.67,,,696.26
43,2016-05-03,696.25,,,697.81
44,2016-05-03,697.94,,,698.66
45,2016-05-04,696.35,,,694.17
46,2016-05-04,698.02,,,697.58
47,2016-05-04,697.53,,,696.31
48,2016-05-09,691.61,,,692.38
49,2016-05-09,692.34,,,691.82
50,2016-05-09,696.66,,,691.68
51,2016-05-10,693.47,,,697.08
52,2016-05-10,697.17,,,697.74
53,2016-05-10,697.75,,,700.23
54,2016-05-11,704.32,,,701.42
55,2016-05-11,702.23,,,703.94
56,2016-05-11,701.47,,,702.22
57,2016-05-12,702.46,,,705.66
58,2016-05-12,705.64,,,705.5
59,2016-05-12,705.47,,,705.04
60,2016-05-13,705.85,,,705.27
61,2016-05-13,705.19,,,704.36
62,2016-05-13,704.34,,,704.37
63,2016-05-16,703.03,,,701.46
64,2016-05-16,702.61,,,702.93
65,2016-05-16,705.03,,,702.64
66,2016-05-17,703.08,,,695.04
67,2016-05-17,695.09,,,695.21
68,2016-05-17,695.18,,,695.95
69,2016-05-18,694.9,,,686.87
70,2016-05-18,686.88,,,686.68
71,2016-05-18,686.68,,,683.87
72,2016-05-19,679.86,,,679.39
73,2016-05-19,685.36,,,679.07
74,2016-05-19,679.26,,,679.85
75,2016-05-20,679.65,,,684.46
76,2016-05-20,684.43,,,686.1
77,2016-05-20,686.15,,,684.92
78,2016-05-23,688.87,,,691.13
79,2016-05-23,691.1,,,690.86
80,2016-05-23,690.95,,,691.0
81,2016-05-24,688.05,,,687.71
82,2016-05-24,687.64,,,688.03
83,2016-05-24,691.92,,,687.69
84,2016-05-25,692.5,,,689.33
85,2016-05-25,693.65,,,689.65
86,2016-05-25,689.65,,,692.5
87,2016-05-26,687.74,,,687.94
88,2016-05-26,691.9,,,690.02
89,2016-05-26,690.06,,,687.78
90,2016-05-27,689.96,,,689.54
91,2016-05-27,689.54,,,689.9
92,2016-05-27,689.87,,,691.54
93,2016-05-30,694.0,,,692.65
94,2016-05-30,692.68,,,693.36
95,2016-05-30,693.33,,,692.06
96,2016-05-31,692.82,,,695.09
97,2016-05-31,695.07,,,694.95
98,2016-05-31,694.93,,,698.45
99,2016-06-01,699.49,,,699.3
100,2016-06-01,699.27,,,700.25
101,2016-06-01,700.29,,,700.03
102,2016-06-02,701.92,,,701.15
103,2016-06-02,702.26,,,701.54
104,2016-06-02,701.52,,,701.89
105,2016-06-03,703.44,,,699.28
106,2016-06-03,699.28,,,699.42
107,2016-06-03,699.45,,,701.43
108,2016-06-07,703.82,,,705.33
109,2016-06-07,705.36,,,704.1
110,2016-06-07,704.12,,,704.77
111,2016-06-08,704.05,,,703.99
112,2016-06-08,702.92,,,704.02
113,2016-06-08,705.69,,,702.83
114,2016-06-09,706.32,,,707.51
115,2016-06-09,707.48,,,705.12
116,2016-06-09,705.15,,,705.08
117,2016-06-10,705.31,,,704.54
118,2016-06-10,704.53,,,703.79
119,2016-06-10,703.86,,,706.81
120,2016-06-13,696.37,,,695.61
121,2016-06-13,698.26,,,696.4
122,2016-06-13,702.58,,,698.27
123,2016-06-14,689.8,,,692.94
124,2016-06-14,693.6,,,687.83
125,2016-06-14,687.87,,,689.74
126,2016-06-15,693.24,,,692.22
127,2016-06-15,692.25,,,695.39
128,2016-06-15,695.37,,,694.66
129,2016-06-16,697.27,,,689.52
130,2016-06-16,689.57,,,684.68
131,2016-06-16,684.74,,,680.25
132,2016-06-17,685.15,,,686.14
133,2016-06-17,686.15,,,682.74
134,2016-06-17,682.69,,,678.86
135,2016-06-20,682.91,,,686.02
136,2016-06-20,686.02,,,686.94
137,2016-06-20,686.99,,,688.95
138,2016-06-21,687.01,,,688.55
139,2016-06-21,687.62,,,687.02
140,2016-06-21,691.54,,,687.7
141,2016-06-22,688.93,,,688.99
142,2016-06-22,688.95,,,688.18
143,2016-06-22,689.27,,,688.94
144,2016-06-23,686.36,,,679.16
145,2016-06-23,679.18,,,675.4
146,2016-06-23,675.41,,,679.52
147,2016-06-24,687.4,,,677.22
148,2016-06-24,677.23,,,640.87
149,2016-06-24,641.02,,,647.16
150,2016-06-27,629.21,,,650.47
151,2016-06-27,650.49,,,647.35
152,2016-06-27,647.34,,,648.12
153,2016-06-28,643.06,,,656.47
154,2016-06-28,656.48,,,657.81
155,2016-06-28,657.8,,,659.3
156,2016-06-29,671.59,,,669.88
157,2016-06-29,671.13,,,671.53
158,2016-06-29,666.73,,,671.17
159,2016-06-30,676.15,,,675.09
160,2016-06-30,675.4,,,674.84
161,2016-06-30,674.87,,,676.12
162,2016-07-01,679.21,,,683.95
163,2016-07-01,683.94,,,684.51
164,2016-07-01,684.53,,,684.26
165,2016-07-04,688.0,,,686.92
166,2016-07-04,687.0,,,687.86
167,2016-07-04,687.86,,,688.15
168,2016-07-05,690.11,,,688.9
169,2016-07-05,688.88,,,689.29
170,2016-07-05,689.34,,,692.73
171,2016-07-06,691.42,,,686.2
172,2016-07-06,686.17,,,682.85
173,2016-07-06,682.86,,,685.51
174,2016-07-07,689.91,,,693.18
175,2016-07-07,693.23,,,694.7
176,2016-07-07,694.67,,,695.95
177,2016-07-08,692.11,,,692.6
178,2016-07-08,698.61,,,695.36
179,2016-07-08,695.36,,,692.1
180,2016-07-11,695.46,,,695.7
181,2016-07-11,695.69,,,695.26
182,2016-07-11,695.32,,,697.25
183,2016-07-12,700.09,,,698.54
184,2016-07-12,698.53,,,697.92
185,2016-07-12,697.99,,,699.4
186,2016-07-13,702.65,,,702.65
187,2016-07-13,703.36,,,702.6
188,2016-07-13,703.53,,,703.34
189,2016-07-14,704.13,,,700.36
190,2016-07-14,700.37,,,701.32
191,2016-07-14,701.4,,,703.34
192,2016-07-15,706.21,,,703.79
193,2016-07-15,703.85,,,702.54
194,2016-07-15,702.52,,,700.28
195,2016-07-18,699.52,,,700.9
196,2016-07-18,700.35,,,699.55
197,2016-07-18,701.95,,,700.38
198,2016-07-19,701.45,,,702.44
199,2016-07-19,703.41,,,701.8
200,2016-07-19,701.77,,,701.46
201,2016-07-20,704.1,,,705.03
202,2016-07-20,704.02,,,704.24
203,2016-07-20,704.21,,,704.15
204,2016-07-21,708.7,,,709.26
205,2016-07-21,709.25,,,708.73
206,2016-07-21,708.7,,,708.12
207,2016-07-22,708.89,,,707.63
208,2016-07-22,707.61,,,706.74
209,2016-07-22,706.69,,,707.54
210,2016-07-25,710.21,,,707.42
211,2016-07-25,707.43,,,706.86
212,2016-07-25,706.82,,,704.96
213,2016-07-26,705.8,,,704.04
214,2016-07-26,704.04,,,705.03
215,2016-07-26,705.03,,,705.4
216,2016-07-27,703.5,,,701.09
217,2016-07-27,705.89,,,703.57
