Datetime,Open,High,Low,Close,Volume
1983-10-24,34267.0,34778.0,33947.0,34331.0,134.0
1983-10-25,34331.0,34331.0,33947.0,33947.0,189.0
1983-10-26,33947.0,34267.0,33947.0,34075.0,237.0
1983-10-27,34203.0,34203.0,34075.0,34075.0,279.0
1983-10-28,34139.0,34778.0,33947.0,34458.0,334.0
1983-10-29,34586.0,34586.0,34203.0,34586.0,133.0
1983-10-31,35162.0,36121.0,34842.0,35801.0,426.0
1983-11-01,36760.0,38230.0,36760.0,37207.0,1982.0
1983-11-02,37399.0,38358.0,37399.0,38039.0,2230.0
1983-11-03,38422.0,39956.0,38422.0,38550.0,2464.0
1983-11-04,38166.0,38998.0,38039.0,38550.0,1995.0
1983-11-05,38358.0,38358.0,37783.0,38102.0,912.0
1983-11-07,38039.0,38294.0,38039.0,38102.0,188.0
1983-11-08,36632.0,37463.0,36632.0,36760.0,39.0
1983-11-09,36760.0,37399.0,36696.0,36760.0,191.0
1983-11-10,36888.0,37399.0,36760.0,37080.0,312.0
1983-11-11,37399.0,37719.0,36760.0,36760.0,231.0
1983-11-12,36760.0,37080.0,36760.0,37080.0,169.0
1983-11-14,36760.0,36760.0,35801.0,35929.0,414.0
1983-11-15,37144.0,37144.0,35801.0,36121.0,331.0
1983-11-16,36824.0,37655.0,36568.0,36824.0,326.0
1983-11-17,37080.0,37144.0,36121.0,36121.0,216.0
1983-11-18,36057.0,36057.0,35545.0,35673.0,637.0
1983-11-19,36367.0,36563.0,36367.0,36498.0,310.0
1983-11-21,36172.0,36172.0,35976.0,35976.0,199.0
1983-11-22,35846.0,35976.0,35846.0,35976.0,51.0
1983-11-23,36041.0,36824.0,36041.0,36237.0,84.0
1983-11-24,36107.0,36107.0,35911.0,35911.0,163.0
1983-11-25,36041.0,36498.0,35976.0,36498.0,182.0
1983-11-26,36563.0,36563.0,36172.0,36172.0,120.0
1983-11-28,35911.0,36172.0,35911.0,36172.0,72.0
