Datetime,Open,High,Low,Close,Volume
2019-11-14,9541.0,9550.0,9507.0,9546.0,204.0
2019-11-15,9575.0,9623.0,9575.0,9618.0,112.0
2019-11-18,9691.0,9691.0,9672.0,9672.0,134.0
2019-11-19,9604.0,9652.0,9584.0,9652.0,597.0
2019-11-20,9580.0,9580.0,9550.0,9550.0,19.0
2019-11-21,9502.0,9502.0,9424.0,9453.0,50.0
2019-11-22,9449.0,9449.0,9429.0,9429.0,16.0
2019-11-25,9550.0,9550.0,9550.0,9550.0,32.0
2019-11-26,9565.0,9594.0,9565.0,9589.0,15.0
2019-11-27,9580.0,9580.0,9580.0,9580.0,0.0
2019-11-28,9580.0,9580.0,9575.0,9575.0,3.0
2019-11-29,9507.0,9507.0,9424.0,9424.0,3.0
2019-12-02,9468.0,9468.0,9444.0,9444.0,13.0
2019-12-03,9390.0,9424.0,9342.0,9424.0,17.0
2019-12-04,9361.0,9361.0,9327.0,9327.0,11.0
2019-12-05,9313.0,9332.0,9293.0,9332.0,23.0
2019-12-06,9371.0,9371.0,9371.0,9371.0,1.0
2019-12-09,9434.0,9434.0,9424.0,9424.0,64.0
2019-12-10,9419.0,9424.0,9419.0,9424.0,2.0
2019-12-11,9473.0,9473.0,9473.0,9473.0,0.0
2019-12-12,9599.0,9599.0,9599.0,9599.0,1.0
2019-12-13,9701.0,9725.0,9701.0,9715.0,206.0
2019-12-16,9730.0,9749.0,9725.0,9725.0,406.0
2019-12-17,9774.0,9778.0,9769.0,9778.0,5.0
2019-12-18,9798.0,9798.0,9798.0,9798.0,51.0
2019-12-19,9812.0,9827.0,9803.0,9827.0,15.0
2019-12-20,9861.0,9880.0,9846.0,9880.0,320.0
2019-12-23,9909.0,9909.0,9880.0,9880.0,49.0
2019-12-24,9909.0,9909.0,9832.0,9832.0,72.0
2019-12-26,9832.0,9832.0,9832.0,9832.0,23.0
2019-12-27,9948.0,10026.0,9919.0,9982.0,1488.0
2019-12-30,10026.0,10026.0,9982.0,9982.0,715.0
2020-01-02,9982.0,9982.0,9890.0,9890.0,10.0
2020-01-03,9943.0,9943.0,9861.0,9875.0,110.0
2020-01-06,9798.0,9798.0,9774.0,9774.0,35.0
2020-01-07,9875.0,9875.0,9841.0,9871.0,52.0
2020-01-08,9735.0,9735.0,9657.0,9715.0,15.0
2020-01-09,9822.0,9822.0,9754.0,9754.0,16.0
2020-01-10,9803.0,9856.0,9803.0,9846.0,81.0
2020-01-13,9963.0,9963.0,9963.0,9963.0,197.0
2020-01-14,10060.0,10060.0,10035.0,10035.0,679.0
2020-01-15,10026.0,10031.0,10016.0,10031.0,11.0
