Datetime,Open,High,Low,Close,Volume
2018-01-05,57000.0,57000.0,40600.0,45700.0,466413.0
2018-01-08,46300.0,46600.0,43150.0,44250.0,100013.0
2018-01-09,44300.0,47350.0,44100.0,44300.0,141100.0
2018-01-10,44800.0,45300.0,43400.0,43400.0,65578.0
2018-01-11,43400.0,44200.0,42550.0,42650.0,31631.0
2018-01-12,43000.0,43000.0,40650.0,42000.0,65543.0
2018-01-15,42550.0,43600.0,41600.0,42200.0,43778.0
2018-01-16,42150.0,42250.0,41450.0,41800.0,17726.0
2018-01-17,41950.0,42300.0,40900.0,41200.0,19885.0
2018-01-18,41800.0,41950.0,41000.0,41300.0,8980.0
2018-01-19,41250.0,41750.0,40950.0,40950.0,13079.0
2018-01-22,40950.0,40950.0,40000.0,40500.0,18956.0
2018-01-23,40400.0,40750.0,40100.0,40400.0,11712.0
2018-01-24,40450.0,41400.0,40350.0,41100.0,8851.0
2018-01-25,40850.0,41050.0,40200.0,40500.0,17889.0
2018-01-26,40500.0,40750.0,40200.0,40400.0,13496.0
2018-01-29,40800.0,40800.0,40200.0,40450.0,12204.0
2018-01-30,40450.0,41200.0,40250.0,41000.0,29371.0
2018-01-31,40700.0,41050.0,40400.0,40750.0,14649.0
2018-02-01,40750.0,40750.0,40150.0,40350.0,12496.0
2018-02-02,40350.0,40350.0,39550.0,39650.0,13965.0
2018-02-05,38850.0,39000.0,37550.0,37900.0,21227.0
2018-02-06,35750.0,36950.0,35250.0,36800.0,29916.0
2018-02-07,37150.0,37200.0,35850.0,35850.0,11584.0
2018-02-08,35200.0,36050.0,35200.0,36000.0,13888.0
2018-02-09,35100.0,35800.0,34850.0,35000.0,21823.0
2018-02-12,35000.0,35000.0,33550.0,33950.0,49647.0
2018-02-13,38950.0,39100.0,35100.0,35200.0,117172.0
2018-02-14,35350.0,35400.0,33950.0,34550.0,28989.0
2018-02-19,35100.0,35950.0,35100.0,35650.0,21793.0
2018-02-20,35700.0,36300.0,35350.0,35650.0,17291.0
2018-02-21,35650.0,36550.0,35600.0,36450.0,13088.0
2018-02-22,36350.0,36500.0,35600.0,36050.0,15048.0
2018-02-23,36400.0,36400.0,35900.0,36300.0,9283.0
2018-02-26,36600.0,36600.0,35700.0,36050.0,10608.0
2018-02-27,36000.0,36450.0,35600.0,35800.0,4618.0
2018-02-28,35900.0,36200.0,35500.0,35850.0,6572.0
2018-03-02,35350.0,35600.0,34950.0,35200.0,5799.0
2018-03-05,35750.0,35750.0,34300.0,34500.0,5483.0
2018-03-06,34500.0,35000.0,34400.0,35000.0,3427.0
2018-03-07,35100.0,35350.0,34600.0,34800.0,5251.0
2018-03-08,35000.0,35450.0,34550.0,35100.0,3723.0
2018-03-09,35150.0,35550.0,35100.0,35500.0,2844.0
2018-03-12,35400.0,35750.0,35400.0,35700.0,5109.0
2018-03-13,36050.0,36100.0,35650.0,35800.0,4493.0
2018-03-14,35950.0,35950.0,35400.0,35800.0,8099.0
2018-03-15,35900.0,35950.0,35500.0,35750.0,4218.0
2018-03-16,35800.0,35850.0,35150.0,35600.0,7028.0
2018-03-19,35600.0,35600.0,35150.0,35300.0,8609.0
2018-03-20,35100.0,35200.0,34600.0,35000.0,4990.0
2018-03-21,35350.0,35350.0,34750.0,35100.0,4625.0
2018-03-22,35100.0,35400.0,35000.0,35100.0,6432.0
2018-03-23,34850.0,34850.0,34100.0,34100.0,6296.0
2018-03-26,34000.0,34250.0,33400.0,34200.0,7415.0
2018-03-27,34200.0,34450.0,33700.0,34000.0,7491.0
2018-03-28,33800.0,33950.0,33300.0,33500.0,6488.0
2018-03-29,33450.0,33650.0,33100.0,33500.0,3971.0
2018-03-30,33600.0,33700.0,33350.0,33700.0,2292.0
2018-04-02,33900.0,33900.0,33050.0,33700.0,2431.0
2018-04-03,33400.0,33600.0,33300.0,33550.0,2819.0
2018-04-04,33550.0,33550.0,33200.0,33500.0,2883.0
2018-04-05,33500.0,33500.0,33000.0,33250.0,4338.0
2018-04-06,33100.0,33250.0,32900.0,33250.0,2255.0
2018-04-09,33250.0,34350.0,33100.0,34250.0,6335.0
2018-04-10,34100.0,34450.0,33700.0,34150.0,4987.0
2018-04-11,34150.0,34800.0,34000.0,34800.0,9304.0
2018-04-12,34800.0,35600.0,34450.0,35150.0,11108.0
2018-04-13,35000.0,35300.0,34750.0,35250.0,4827.0
2018-04-16,35250.0,35250.0,34350.0,34900.0,4857.0
2018-04-17,34900.0,34900.0,34250.0,34550.0,4494.0
2018-04-18,34400.0,34800.0,34250.0,34600.0,6619.0
2018-04-19,34600.0,34600.0,34300.0,34500.0,7501.0
2018-04-20,34700.0,34850.0,34250.0,34600.0,3439.0
2018-04-23,34600.0,34650.0,34300.0,34450.0,3448.0
2018-04-24,34500.0,34900.0,34100.0,34400.0,8625.0
2018-04-25,34350.0,34350.0,33900.0,33900.0,7965.0
2018-04-26,33900.0,34350.0,33800.0,34350.0,1837.0
2018-04-27,34450.0,34500.0,34000.0,34250.0,1191.0
2018-04-30,34250.0,34500.0,33750.0,33850.0,4636.0
2018-05-02,34100.0,34100.0,33250.0,33250.0,6644.0
2018-05-03,33700.0,33950.0,33450.0,33800.0,5080.0
