,Open,High,Low,Close,Volume
2015-03-06 12:00:00,271.35,274.74,269.12,274.4,1787.4036095500005
2015-03-06 16:00:00,274.41,275.58,271.0,273.37,1811.9426266099995
2015-03-06 20:00:00,273.38,275.25,270.55,273.23,2844.0608165600006
2015-03-07 00:00:00,273.22,274.1,270.85,272.37,1115.4740577399991
2015-03-07 04:00:00,272.64,273.79,270.55,272.34,1008.1209508600004
2015-03-07 08:00:00,272.36,272.9,270.97,272.41,329.72829184999983
2015-03-07 12:00:00,272.42,273.79,272.16,273.49,689.44128919
2015-03-07 16:00:00,273.49,279.44,273.25,278.08,1544.4582858800002
2015-03-07 20:00:00,278.08,278.99,275.84,276.89,1534.7685398299993
2015-03-08 00:00:00,276.86,278.0,276.16,277.48,929.9665589700003
2015-03-08 04:00:00,277.48,278.97,277.0,278.07,804.3080385299996
2015-03-08 08:00:00,278.07,278.22,272.42,274.57,477.5145906
2015-03-08 12:00:00,274.56,274.89,270.29,274.69,859.3007661399998
2015-03-08 16:00:00,274.51,276.0,273.44,274.91,921.08028101
2015-03-08 20:00:00,275.28,277.47,273.96,275.5,1146.6683953499996
2015-03-09 00:00:00,275.47,279.39,275.0,278.6,1707.7580206599994
2015-03-09 04:00:00,278.43,281.0,277.36,279.95,1464.0322662499996
2015-03-09 08:00:00,280.08,283.11,278.86,280.6,738.0199905499999
2015-03-09 12:00:00,280.6,286.64,277.36,284.43,1952.07687369
2015-03-09 16:00:00,284.43,291.79,283.54,291.62,4121.65002893
2015-03-09 20:00:00,291.67,294.42,286.48,290.19,3752.7158653800007
2015-03-10 00:00:00,290.2,298.87,289.82,296.81,3627.095012590001
2015-03-10 04:00:00,297.22,298.25,293.28,293.7,2194.7704522599997
2015-03-10 08:00:00,293.31,297.15,291.44,295.3,775.5085715900001
2015-03-10 12:00:00,295.28,299.0,290.6,294.53,3598.7286362099994
2015-03-10 16:00:00,294.72,299.48,294.72,297.31,3517.5816188399995
2015-03-10 20:00:00,297.31,298.12,291.32,293.47,2557.3375785799994
2015-03-11 00:00:00,293.46,294.77,290.51,293.23,2366.1226865100007
2015-03-11 04:00:00,293.23,295.0,291.2,292.49,1394.2086091300007
2015-03-11 08:00:00,292.32,296.18,291.89,292.88,1034.5751017999994
2015-03-11 12:00:00,292.88,296.78,292.35,296.3,1403.4523516700006
2015-03-11 16:00:00,296.3,297.8,294.54,296.91,2065.092699739999
2015-03-11 20:00:00,296.93,297.8,294.25,296.99,1513.0780465899995
2015-03-12 00:00:00,296.98,297.45,291.87,293.46,2112.2541703999977
2015-03-12 04:00:00,293.32,294.88,292.66,293.34,899.4431526599997
2015-03-12 08:00:00,293.35,295.0,292.92,293.67,613.6068478299998
2015-03-12 12:00:00,293.67,296.53,292.15,295.72,1628.6670755300004
2015-03-12 16:00:00,295.72,298.9,295.5,297.36,2620.2823674599995
2015-03-12 20:00:00,297.37,297.69,294.09,296.05,1766.6820028799993
2015-03-13 00:00:00,295.87,296.43,293.98,294.76,1274.4705837299998
2015-03-13 04:00:00,294.58,295.5,286.67,290.56,2725.1145635100006
2015-03-13 08:00:00,290.52,293.2,287.25,290.75,1754.070294119999
2015-03-13 12:00:00,290.8,293.73,289.53,291.58,1515.3123962399993
2015-03-13 16:00:00,291.63,292.96,284.86,287.88,2801.185859890002
2015-03-13 20:00:00,287.89,290.1,284.0,284.0,1973.5393253699995
2015-03-14 00:00:00,284.37,286.94,280.86,284.0,2102.763055530002
2015-03-14 04:00:00,283.96,287.48,283.74,285.51,922.6138664799996
2015-03-14 08:00:00,285.4,286.13,283.07,284.64,342.4518434799998
2015-03-14 12:00:00,284.64,287.77,283.61,287.52,816.4718797100002
2015-03-14 16:00:00,287.46,289.0,282.18,285.39,1805.1075993099994
2015-03-14 20:00:00,285.39,286.67,282.39,283.95,1293.1881885999992
2015-03-15 00:00:00,283.77,285.64,282.5,285.5,914.6084245399996
2015-03-15 04:00:00,285.5,286.63,284.71,286.39,537.2400918699996
2015-03-15 08:00:00,286.6,286.63,284.0,286.48,342.8620923999998
2015-03-15 12:00:00,286.49,287.8,286.18,286.61,570.9978165499997
2015-03-15 16:00:00,286.8,287.68,285.94,287.61,720.9205206399998
2015-03-15 20:00:00,287.46,289.24,286.1,288.0,1329.2512098600002
2015-03-16 00:00:00,287.99,294.38,287.41,293.14,2305.6570912999996
2015-03-16 04:00:00,293.14,294.99,291.99,292.68,1121.8014254299997
2015-03-16 08:00:00,292.64,294.5,291.63,293.37,511.8262384299996
2015-03-16 12:00:00,293.26,294.99,292.0,292.6,1520.7246824299996
2015-03-16 16:00:00,292.6,294.38,290.19,291.6,1816.8885312100006
2015-03-16 20:00:00,291.6,293.33,291.0,292.37,1592.1588667099995
2015-03-17 00:00:00,292.36,292.98,290.03,292.59,1552.4963833500008
2015-03-17 04:00:00,292.55,293.69,292.01,293.55,674.0217879399997
2015-03-17 08:00:00,293.52,293.68,290.83,291.3,460.04648582000004
2015-03-17 12:00:00,291.27,293.23,287.11,289.13,1737.5028923299994
2015-03-17 16:00:00,289.13,289.98,287.1,289.62,1541.0617850699996
2015-03-17 20:00:00,289.41,290.0,284.01,286.74,1826.597474689999
2015-03-18 00:00:00,286.63,287.0,283.51,285.22,1583.639068350001
2015-03-18 04:00:00,285.22,286.0,282.63,283.36,829.1732884699994
2015-03-18 08:00:00,283.24,284.69,270.0,271.71,2228.45516695
2015-03-18 12:00:00,271.19,277.47,270.01,274.36,3136.2858682099986
2015-03-18 16:00:00,274.26,274.81,264.97,267.68,4307.6319238299975
2015-03-18 20:00:00,267.56,267.96,250.0,258.5,6593.851692599998
2015-03-19 00:00:00,258.62,259.13,249.2,256.72,4195.294369599998
2015-03-19 04:00:00,256.51,264.0,253.0,262.56,2546.3138634900015
2015-03-19 08:00:00,262.33,263.42,256.81,261.0,1248.8469257199997
2015-03-19 12:00:00,260.83,265.59,260.08,264.2,2265.3846489200005
2015-03-19 16:00:00,264.1,266.8,253.0,254.72,3270.179304510002
2015-03-19 20:00:00,254.72,264.69,252.5,263.05,2878.745972520001
2015-03-20 00:00:00,263.06,267.42,262.22,266.3,1261.3179217399997
2015-03-20 04:00:00,266.25,266.25,261.99,263.86,907.0922269599997
2015-03-20 08:00:00,263.59,263.81,260.0,262.38,491.5402640299997
2015-03-20 12:00:00,262.39,264.99,260.45,264.31,1095.8653675500002
2015-03-20 16:00:00,264.0,264.61,259.31,264.05,2229.0809311899993
2015-03-20 20:00:00,263.64,264.45,262.5,263.31,1581.6941609400008
2015-03-21 00:00:00,263.31,263.62,261.32,262.45,1116.4135613599997
2015-03-21 04:00:00,262.44,263.31,256.66,258.62,1240.1458358799994
2015-03-21 08:00:00,258.52,261.86,256.76,261.02,425.02567741999997
2015-03-21 12:00:00,260.98,263.07,260.51,263.07,662.1759005100001
2015-03-21 16:00:00,263.07,263.36,259.8,262.08,1469.2759424100002
2015-03-21 20:00:00,261.91,262.22,259.2,261.9,1103.5512703799996
2015-03-22 00:00:00,261.57,262.23,260.2,261.13,884.3337429399996
2015-03-22 04:00:00,261.38,263.0,259.71,261.1,616.7526549199998
2015-03-22 08:00:00,261.0,262.73,260.31,261.9,155.09588946000002
2015-03-22 12:00:00,261.69,263.0,261.0,262.94,532.2379596399999
2015-03-22 16:00:00,262.96,269.64,261.4,268.01,2007.2394104200007
2015-03-22 20:00:00,268.01,271.27,265.8,269.45,1623.5856358599992
2015-03-23 00:00:00,269.25,271.6,268.92,269.5,1242.8454860299987
2015-03-23 04:00:00,269.38,270.4,268.5,270.19,563.9788091799999
2015-03-23 08:00:00,270.19,272.4,268.89,270.19,541.5549183000002
2015-03-23 12:00:00,270.14,270.38,266.27,267.5,1305.7717137899997
2015-03-23 16:00:00,268.08,269.45,262.28,263.99,2658.642547549997
2015-03-23 20:00:00,263.51,273.99,260.81,267.53,7322.476378039996
2015-03-24 00:00:00,267.54,268.51,265.91,267.86,1149.3763822199994
2015-03-24 04:00:00,267.74,268.1,266.07,266.56,570.2398360899999
2015-03-24 08:00:00,266.61,266.65,255.0,255.13,1546.3916570600006
2015-03-24 12:00:00,255.1,258.31,244.86,246.32,6300.112399530002
2015-03-24 16:00:00,246.18,249.59,245.41,248.54,4081.126133160001
2015-03-24 20:00:00,248.54,253.81,245.41,246.15,4042.8597398700017
2015-03-25 00:00:00,246.29,249.7,244.8,248.89,1749.2845450399989
2015-03-25 04:00:00,249.05,249.21,237.37,238.51,1636.5680467499997
2015-03-25 08:00:00,238.37,247.64,234.51,246.8,1410.0177334799987
2015-03-25 12:00:00,246.65,249.99,244.56,248.65,1961.8805338500013
2015-03-25 16:00:00,248.8,249.0,241.59,243.51,2698.0073564100007
2015-03-25 20:00:00,243.35,247.4,243.2,246.88,2390.8233263699985
2015-03-26 00:00:00,246.99,247.99,245.48,247.17,1140.5782468100008
2015-03-26 04:00:00,247.07,250.4,244.92,249.6,1232.1224579599996
2015-03-26 08:00:00,249.53,252.13,249.0,251.68,933.3214546599999
2015-03-26 12:00:00,251.46,254.53,250.63,252.82,2081.5120034600004
2015-03-26 16:00:00,252.56,254.9,250.33,254.2,2873.8352192899983
2015-03-26 20:00:00,254.17,254.17,247.59,249.88,2642.918885300002
2015-03-27 00:00:00,249.76,250.99,246.44,248.84,1965.4009052799995
2015-03-27 04:00:00,248.75,250.4,247.78,250.02,1084.5396365000004
2015-03-27 08:00:00,249.75,250.54,247.23,249.03,834.5816479099993
2015-03-27 12:00:00,248.89,249.5,246.8,249.0,1350.6841824799988
2015-03-27 16:00:00,248.88,249.64,248.19,249.32,1519.68596387
2015-03-27 20:00:00,249.34,250.22,247.63,247.81,1693.0006222799996
2015-03-28 00:00:00,247.93,250.0,247.81,249.61,1194.2294572799997
2015-03-28 04:00:00,249.6,254.59,249.23,252.98,1591.8934219800003
2015-03-28 08:00:00,252.95,254.99,252.27,252.27,483.32855281999974
2015-03-28 12:00:00,252.49,253.2,251.5,252.7,575.7533528
2015-03-28 16:00:00,252.86,253.08,252.1,252.84,970.2570312300003
2015-03-28 20:00:00,252.88,254.37,252.29,253.52,1072.5868885799998
2015-03-29 00:00:00,253.6,254.0,247.01,247.49,1776.8946186900007
2015-03-29 04:00:00,247.48,251.64,247.01,248.76,802.7322725299996
2015-03-29 08:00:00,248.59,249.08,241.0,246.35,1309.7895712899997
2015-03-29 12:00:00,246.4,246.82,242.24,244.46,1039.3912651100002
2015-03-29 16:00:00,244.45,246.37,243.25,244.71,1545.7183716800002
2015-03-29 20:00:00,244.82,245.44,241.28,243.69,2047.86668547
2015-03-30 00:00:00,243.6,245.99,237.94,245.45,3223.95081218
2015-03-30 04:00:00,245.64,247.78,245.22,245.89,1101.6975451100002
2015-03-30 08:00:00,245.98,247.6,243.86,243.96,462.49959522999984
2015-03-30 12:00:00,244.39,249.01,242.0,247.68,2000.8025188099996
2015-03-30 16:00:00,247.53,250.06,246.99,249.6,2573.283434940002
2015-03-30 20:00:00,249.61,249.87,247.97,248.78,2129.4201769799993
2015-03-31 00:00:00,248.78,249.98,248.64,248.92,1349.1457700099998
2015-03-31 04:00:00,248.92,249.11,247.69,248.62,839.1453350899998
2015-03-31 08:00:00,248.63,249.0,244.09,245.17,802.6987888199998
2015-03-31 12:00:00,245.16,246.3,243.06,244.92,1408.8775436299998
2015-03-31 16:00:00,244.69,246.07,243.5,244.58,2067.51854293
2015-03-31 20:00:00,244.54,247.03,242.87,245.5,1634.8810226800008
2015-04-01 00:00:00,245.5,246.95,244.09,244.51,1403.259708740001
2015-04-01 04:00:00,244.9,245.98,242.4,245.04,1001.8722281400007
2015-04-01 08:00:00,244.65,245.43,241.07,243.5,897.3054436600003
2015-04-01 12:00:00,243.5,244.7,242.68,244.31,1761.19151915
2015-04-01 16:00:00,244.46,247.46,242.31,246.05,2614.394536970003
2015-04-01 20:00:00,246.04,248.22,245.96,247.87,2214.5900386999997
2015-04-02 00:00:00,247.5,249.55,246.83,248.26,1351.5890754900001
2015-04-02 04:00:00,248.19,248.71,245.85,246.81,1069.8865201
2015-04-02 08:00:00,246.69,247.72,245.8,247.23,289.1874682099999
2015-04-02 12:00:00,247.22,249.0,246.27,248.42,1655.7055675699996
2015-04-02 16:00:00,248.42,255.24,248.42,254.58,2798.5731588199988
2015-04-02 20:00:00,254.59,254.8,252.12,254.39,1516.6053820299996
2015-04-03 00:00:00,254.79,254.99,253.15,253.8,1117.9631807
2015-04-03 04:00:00,253.79,254.08,252.59,253.87,806.7565260200004
2015-04-03 08:00:00,253.84,257.43,253.78,254.51,642.6954942900004
2015-04-03 12:00:00,254.47,256.84,254.14,256.12,1717.69031775
2015-04-03 16:00:00,256.31,256.52,254.14,255.37,1658.2254976100014
2015-04-03 20:00:00,255.02,255.91,254.1,254.84,1238.1218563999994
2015-04-04 00:00:00,255.0,256.6,254.4,255.3,869.7388351900001
2015-04-04 04:00:00,255.3,255.7,251.55,252.21,841.1379441200006
2015-04-04 08:00:00,252.21,253.3,251.51,252.76,373.85557360000007
2015-04-04 12:00:00,252.93,253.46,251.26,252.75,489.9755060800001
2015-04-04 16:00:00,252.63,254.99,252.01,253.46,1052.4887647999994
2015-04-04 20:00:00,253.47,255.0,253.46,254.36,689.1546884000002
2015-04-05 00:00:00,254.29,255.16,252.36,253.21,808.6858495400005
2015-04-05 04:00:00,253.2,253.32,252.06,252.7,487.73378328999996
2015-04-05 08:00:00,252.69,255.16,252.37,255.16,244.32185364999992
2015-04-05 12:00:00,255.17,259.0,255.16,258.44,1087.1065547700002
2015-04-05 16:00:00,258.43,258.99,257.75,258.05,1071.8211975299998
2015-04-05 20:00:00,258.18,262.0,257.51,261.47,1495.1858021699998
2015-04-06 00:00:00,261.49,263.0,261.06,262.32,1357.30621715
2015-04-06 04:00:00,262.32,262.78,258.57,258.81,800.3474099200001
2015-04-06 08:00:00,258.81,259.68,257.76,258.98,304.62546113999974
2015-04-06 12:00:00,258.97,261.27,258.27,259.18,1867.9158226899997
2015-04-06 16:00:00,259.5,259.89,255.0,256.31,1646.7081142300005
2015-04-06 20:00:00,256.31,258.73,255.01,256.85,1523.1908165799998
2015-04-07 00:00:00,256.84,258.7,253.45,254.01,1643.8041448900003
2015-04-07 04:00:00,254.01,256.03,254.01,255.86,934.50866847
2015-04-07 08:00:00,255.84,256.08,254.3,256.01,396.90078817999984
2015-04-07 12:00:00,255.9,256.99,253.68,255.75,1346.2909812600005
2015-04-07 16:00:00,255.75,258.11,255.47,255.92,1733.8892185400005
2015-04-07 20:00:00,255.94,257.33,253.87,254.27,1820.7656062200003
2015-04-08 00:00:00,254.23,255.75,253.99,254.05,1180.5351749499994
2015-04-08 04:00:00,254.26,255.29,253.22,254.47,668.9714218799999
2015-04-08 08:00:00,255.07,255.47,245.0,246.31,666.8856306299998
2015-04-08 12:00:00,246.31,249.93,244.29,247.43,1691.1493554799993
2015-04-08 16:00:00,247.25,249.32,245.01,245.01,2051.8331812599995
2015-04-08 20:00:00,245.35,248.0,245.0,246.58,1235.1205840700004
2015-04-09 00:00:00,246.81,248.16,245.75,246.16,1315.2774935299994
2015-04-09 04:00:00,246.16,246.89,241.01,241.76,1241.3933867400006
2015-04-09 08:00:00,241.76,243.61,239.02,242.68,660.1332751700006
2015-04-09 12:00:00,242.73,246.21,242.69,245.62,1413.7754086900006
2015-04-09 16:00:00,245.6,246.39,244.05,244.31,1411.5813944399995
2015-04-09 20:00:00,244.3,244.96,242.76,244.74,1580.83067381
2015-04-10 00:00:00,244.46,244.66,241.8,242.3,1113.86832403
2015-04-10 04:00:00,242.29,243.42,239.19,241.49,1080.9988130399995
2015-04-10 08:00:00,241.46,241.47,238.45,238.82,1161.0298489899992
2015-04-10 12:00:00,238.8,238.93,233.19,234.69,3275.016851790003
2015-04-10 16:00:00,234.34,239.57,232.35,236.58,2780.5755565800005
2015-04-10 20:00:00,236.65,237.12,233.86,236.78,2071.472524859999
2015-04-11 00:00:00,236.78,239.99,236.26,237.55,1199.2187843999995
2015-04-11 04:00:00,237.55,237.72,234.77,235.95,718.15835451
2015-04-11 08:00:00,236.04,238.06,234.78,234.9,694.8735702400002
2015-04-11 12:00:00,234.9,238.97,234.9,238.37,677.0157249999996
2015-04-11 16:00:00,238.36,238.59,236.7,237.21,1410.8150137500002
2015-04-11 20:00:00,237.33,238.47,236.46,237.91,951.3846069800001
2015-04-12 00:00:00,237.91,239.16,237.46,237.77,1282.0336968200002
2015-04-12 04:00:00,237.77,238.53,237.34,237.42,376.7087999999999
2015-04-12 08:00:00,237.42,237.6,234.02,236.88,451.1616730699999
2015-04-12 12:00:00,236.83,238.16,236.66,237.26,531.28905079
2015-04-12 16:00:00,237.28,238.11,237.19,237.57,819.5481113199996
2015-04-12 20:00:00,237.51,238.34,237.02,237.55,926.4133944
2015-04-13 00:00:00,237.57,238.0,236.7,237.26,1307.4542443100006
2015-04-13 04:00:00,237.42,238.0,235.94,236.58,795.9700328499993
2015-04-13 08:00:00,236.54,236.67,234.86,235.01,428.11112587000025
2015-04-13 12:00:00,235.06,236.49,234.88,235.47,1387.18434143
2015-04-13 16:00:00,235.44,236.35,224.38,226.45,4014.6554020900007
2015-04-13 20:00:00,226.45,227.94,220.77,225.73,3708.3828057699993
2015-04-14 00:00:00,225.42,226.9,223.02,225.14,1828.9435251499997
2015-04-14 04:00:00,225.15,225.29,218.04,219.89,2640.639788910002
2015-04-14 08:00:00,219.8,223.8,219.8,222.64,726.9955201199995
2015-04-14 12:00:00,222.51,223.22,218.5,220.22,1841.2741048000005
2015-04-14 16:00:00,219.95,222.16,216.92,218.77,3053.941144079999
2015-04-14 20:00:00,218.77,221.67,218.05,221.05,1962.8020010099995
2015-04-15 00:00:00,221.05,224.24,220.0,223.06,2243.5135707300005
2015-04-15 04:00:00,223.06,224.05,221.35,223.14,1052.4068542900002
2015-04-15 08:00:00,223.15,223.94,222.52,222.75,566.48143253
2015-04-15 12:00:00,222.79,223.59,218.09,220.45,1800.808729299999
2015-04-15 16:00:00,220.5,222.47,220.07,221.13,1553.360984330001
2015-04-15 20:00:00,221.11,224.52,220.02,224.35,1491.7958601199996
2015-04-16 00:00:00,224.35,227.99,223.66,227.65,1874.1274273600006
2015-04-16 04:00:00,227.69,227.95,226.13,227.04,893.2006108000002
2015-04-16 08:00:00,227.06,227.1,226.29,226.74,311.4779566400002
2015-04-16 12:00:00,226.74,228.0,225.87,227.34,1212.3894664500003
2015-04-16 16:00:00,227.73,230.75,227.49,229.34,2356.1462763700006
2015-04-16 20:00:00,229.04,230.74,228.82,229.45,1601.0480235000002
2015-04-17 00:00:00,229.45,230.08,228.01,228.88,1707.100994
2015-04-17 04:00:00,228.8,229.29,225.5,226.6,781.2103912800004
2015-04-17 08:00:00,226.54,226.54,220.46,223.63,865.54190989
2015-04-17 12:00:00,223.6,224.52,221.54,221.95,1396.80403368
2015-04-17 16:00:00,221.92,225.23,221.5,224.57,1464.4975939099993
2015-04-17 20:00:00,224.59,224.93,223.25,223.62,1123.8126249399998
2015-04-18 00:00:00,223.55,223.92,223.35,223.92,1278.934966930001
2015-04-18 04:00:00,223.92,223.97,223.61,223.97,305.33371113000027
2015-04-18 08:00:00,223.94,223.97,222.2,222.22,641.6083269300004
2015-04-18 12:00:00,222.22,223.34,222.18,222.92,954.3110326099994
2015-04-18 16:00:00,222.91,223.73,222.29,223.63,702.6532838999997
2015-04-18 20:00:00,223.63,224.04,223.41,224.02,616.7917026000001
2015-04-19 00:00:00,224.02,224.07,223.88,224.07,674.5246200000001
2015-04-19 04:00:00,224.07,224.28,224.0,224.28,703.9303153299992
2015-04-19 08:00:00,224.28,225.06,224.28,225.06,755.9553635599998
2015-04-19 12:00:00,225.06,225.99,225.06,225.96,790.8105175400001
2015-04-19 16:00:00,225.9,226.72,223.67,223.68,843.85048104
2015-04-19 20:00:00,223.72,224.74,223.44,224.03,885.9826170899998
2015-04-20 00:00:00,224.03,226.42,223.45,225.29,1163.7203660499997
2015-04-20 04:00:00,225.28,225.86,223.47,224.6,554.9349271000003
2015-04-20 08:00:00,224.7,227.37,224.62,227.37,406.9047307400001
2015-04-20 12:00:00,227.33,227.45,224.34,225.49,1835.5953280599995
2015-04-20 16:00:00,225.49,226.17,224.01,225.18,1751.4184858300007
2015-04-20 20:00:00,225.14,225.89,224.02,225.37,1788.5469549499999
2015-04-21 00:00:00,225.35,227.43,225.04,226.29,1545.1490373300003
2015-04-21 04:00:00,226.29,226.75,225.44,226.31,698.3041485299997
2015-04-21 08:00:00,226.3,226.31,225.31,225.91,253.2684153
2015-04-21 12:00:00,225.98,226.1,224.92,225.7,1367.82164776
2015-04-21 16:00:00,225.71,226.77,224.01,226.39,2339.4010808199996
2015-04-21 20:00:00,226.39,235.89,226.39,235.89,3313.6543378100005
2015-04-22 00:00:00,235.89,236.5,232.78,236.25,1662.1142822299992
2015-04-22 04:00:00,236.25,236.26,233.71,235.99,1050.3806072700006
2015-04-22 08:00:00,235.99,236.92,235.46,236.23,333.6391969600001
2015-04-22 12:00:00,236.27,237.99,235.24,237.41,1003.2118285599995
2015-04-22 16:00:00,237.41,238.6,237.09,237.93,1373.9999711199994
2015-04-22 20:00:00,237.94,238.42,233.05,233.98,1967.6072545599989
2015-04-23 00:00:00,233.96,235.0,233.05,234.92,847.2231277199996
2015-04-23 04:00:00,234.9,235.01,232.79,234.25,685.9454769900007
2015-04-23 08:00:00,234.32,235.69,233.92,235.67,324.30627136000004
2015-04-23 12:00:00,235.66,236.0,233.58,235.81,1275.0272476399998
2015-04-23 16:00:00,235.89,236.0,233.01,235.29,2401.3197939600004
2015-04-23 20:00:00,235.29,236.54,234.76,235.99,1066.0093255200002
2015-04-24 00:00:00,235.95,236.93,232.11,234.17,1465.060979090001
2015-04-24 04:00:00,234.17,234.34,230.12,231.16,1154.845408449999
2015-04-24 08:00:00,231.06,232.39,230.31,232.25,448.85737384000015
2015-04-24 12:00:00,232.13,232.75,231.32,232.2,933.8739630999997
2015-04-24 16:00:00,232.2,232.75,230.53,232.67,1234.146555469999
2015-04-24 20:00:00,232.65,232.8,230.88,231.51,1244.2871568599996
2015-04-25 00:00:00,231.51,233.67,229.54,229.9,1457.1002876500006
2015-04-25 04:00:00,229.96,231.14,228.85,228.85,516.3311943899998
2015-04-25 08:00:00,229.04,229.61,228.16,229.18,348.7607426099999
2015-04-25 12:00:00,229.15,229.88,228.02,229.59,620.8803318500003
2015-04-25 16:00:00,229.56,230.03,228.38,229.11,986.9944805899993
2015-04-25 20:00:00,229.13,229.6,226.83,227.05,1002.9288498599996
2015-04-26 00:00:00,227.05,227.91,220.0,221.68,2658.6847194900006
2015-04-26 04:00:00,221.68,222.39,218.51,219.31,953.4508802999991
2015-04-26 08:00:00,219.44,221.19,218.64,219.76,433.7326378599999
2015-04-26 12:00:00,219.55,220.3,215.56,216.41,1544.85646913
2015-04-26 16:00:00,216.28,220.99,215.57,219.09,2392.123000619998
2015-04-26 20:00:00,219.05,223.05,218.97,221.27,1511.5609397899996
2015-04-27 00:00:00,221.27,222.0,219.38,221.52,1578.365561389999
2015-04-27 04:00:00,221.52,222.8,220.11,221.44,971.7199064299994
2015-04-27 08:00:00,221.87,222.0,219.09,220.11,979.3741216399999
2015-04-27 12:00:00,220.1,226.58,218.78,225.24,2435.4840489299986
2015-04-27 16:00:00,225.13,225.25,219.89,221.98,2733.326956739999
2015-04-27 20:00:00,221.97,231.11,220.54,227.58,3313.4384221200007
2015-04-28 00:00:00,227.38,229.04,225.85,226.81,1291.1088806800003
2015-04-28 04:00:00,226.79,226.91,224.16,226.06,683.6238052599994
2015-04-28 08:00:00,226.0,227.55,223.86,224.27,534.4367137800001
2015-04-28 12:00:00,224.03,226.13,220.46,225.98,1063.4398588499994
2015-04-28 16:00:00,225.85,226.56,222.59,225.2,1875.1062023100005
2015-04-28 20:00:00,225.18,225.75,223.56,225.64,1358.6019860599997
2015-04-29 00:00:00,225.39,226.69,224.57,225.82,1205.3363862999997
2015-04-29 04:00:00,225.79,226.21,220.2,223.77,1124.1324088999988
2015-04-29 08:00:00,223.76,224.96,222.68,223.57,636.9347532699999
2015-04-29 12:00:00,223.6,225.69,222.4,225.21,992.85934405
2015-04-29 16:00:00,225.2,227.3,224.5,226.5,1806.1746597199995
2015-04-29 20:00:00,226.51,227.05,225.31,225.6,1000.1991615100003
2015-04-30 00:00:00,225.78,225.99,225.1,225.52,1466.1802035600008
2015-04-30 04:00:00,225.51,229.15,225.17,229.15,1182.5697777099995
2015-04-30 08:00:00,229.21,236.0,229.15,232.7,1030.47090997
2015-04-30 12:00:00,232.7,235.8,230.95,233.84,3052.4316772300003
2015-04-30 16:00:00,233.73,237.22,233.23,236.97,2548.733134639998
2015-04-30 20:00:00,236.9,240.0,235.82,236.81,2066.0262790200004
2015-05-01 00:00:00,236.78,238.78,235.66,237.58,1564.0890228600006
2015-05-01 04:00:00,237.59,238.45,234.96,237.67,838.9042023100004
2015-05-01 08:00:00,237.58,237.58,234.6,235.25,831.3464896199999
2015-05-01 12:00:00,235.24,236.41,234.53,235.66,1569.6912153399999
2015-05-01 16:00:00,235.78,237.36,234.44,235.51,2234.8687886499997
2015-05-01 20:00:00,235.72,236.79,233.01,233.14,2930.3164116599974
2015-05-02 00:00:00,233.15,234.72,233.0,234.14,1912.84744679
