Code,Return
A086250,-62.00
A086390,59.00
A086450,162.00
A086520,12.00
A086670,-47.00
A086710,-100.00
A086820,68.00
A086890,-51.00
A086900,7.00
A086960,-30.00
A086980,29.00
A087010,0
A087260,-70.00
A087600,-63.00
A087730,169.00
A088130,23.00
A088290,-36.00
A088390,-27.00
A088800,-53.00
A088910,-19.00
A089010,-26.00
A089030,56.00
A089140,5.00
A089150,-43.00
A089230,-14.00
A089530,7.00
A089600,44.00
A089790,124.00
A089850,-51.00
A089890,713.00
A089970,63.00
A089980,50.00
A090150,-15.00
A090360,-4.00
A090410,-13.00
A090460,112.00
A090470,878.00
A090710,72.00
A090740,-60.00
A090850,-8.00
A091120,114.00
A091340,-35.00
A091440,-32.00
A091580,61.00
A091590,47.00
A091700,-51.00
A091970,-62.00
A091990,42.00
A092040,49.00
A092070,51.00
A092130,37.00
A092190,0
A092300,-36.00
A092460,-7.00
A092600,-52.00
A092730,18.00
A092870,75.00
A093190,-2.00
A093320,34.00
A093380,-56.00
A093520,-75.00
A093640,-22.00
A093920,15.00
A094170,31.00
A094360,252.00
A094480,-11.00
A094820,-62.00
A094840,-62.00
A094850,-33.00
A094860,-6.00
A094940,71.00
A094970,-49.00
A095190,185.00
A095270,-17.00
A095340,122.00
A095500,-40.00
A095610,64.00
A095660,-73.00
A095700,49.00
A095910,-47.00
A096040,-94.00
A096240,24.00
A096350,5.00
A096530,142.00
A096610,34.00
A096630,7.00
A096640,-85.00
A096690,-6.00
A096870,-75.00
A097520,131.00
A097780,-18.00
A097800,-54.00
A097870,19.00
A098120,0
A098460,78.00
A098660,68.00
A099190,-32.00
A099220,-68.00
A099320,53.00
A099410,6.00
A099440,-56.00
A099520,-5.00
A099750,22.00
A100030,32.00
A100090,23.00
A100120,-19.00
A100130,16.00
A100590,-4.00
A100660,-36.00
A100700,-4.00
A100790,-13.00
A101000,-8.00
A101160,-50.00
A101170,3.00
A101240,67.00
A101330,-13.00
A101360,8.00
A101390,-23.00
A101400,-30.00
A101490,75.00
A101670,-23.00
A101680,-60.00
A101730,56.00
A101930,-39.00
A102120,154.00
A102710,-35.00
A102940,150.00
A103230,-15.00
A103840,-1.00
A104040,-67.00
A104200,-4.00
A104460,-33.00
A104480,-38.00
A104540,-29.00
A104620,-14.00
A104830,-45.00
A105330,198.00
A105550,9.00
A105740,-31.00
A106080,-62.00
A106190,-50.00
A106240,-14.00
A106520,0
A108230,22.00
A108320,7.00
A108380,-23.00
A108490,30.00
A108860,-7.00
A109080,-60.00
A109610,45.00
A109740,-14.00
A109820,71.00
A109860,-21.00
A109960,-69.00
A110020,-46.00
A110790,18.00
A110990,-33.00
A111710,40.00
A111820,-46.00
A111870,-40.00
A112040,-13.00
A113810,-88.00
A114120,-75.00
A114190,-11.00
A114450,-25.00
A114570,88.00
A114630,-58.00
A114810,33.00
A115160,-15.00
A115180,17.00
A115310,-38.00
A115440,-39.00
A115450,-8.00
A115480,-42.00
A115500,-51.00
A115530,135.00
A115570,-61.00
A115610,-76.00
A115960,-25.00
A117670,5.00
A117730,-17.00
A118990,-63.00
A119500,-51.00
A119610,221.00
A119830,30.00
A119850,-23.00
A119860,108.00
A120240,-55.00
A121440,-20.00
A121600,261.00
A121800,78.00
A121850,-17.00
A121890,-17.00
A122310,29.00
A122350,-23.00
A122450,-44.00
A122640,0
A122690,11.00
A122870,-9.00
A122990,79.00
A123010,0
A123040,-26.00
A123330,-1.00
A123410,-43.00
A123420,138.00
A123570,-50.00
A123750,83.00
A123840,-25.00
A123860,8.00
A124500,82.00
A124560,-4.00
A125210,35.00
A126340,0
A126600,137.00
A126640,-69.00
A126700,0
A126870,-15.00
A126880,13.00
A127120,19.00
A127160,-58.00
A127710,-32.00
A128540,-22.00
A128660,8.00
A129890,-100.00
A130500,-28.00
A130580,-4.00
A130740,-83.00
A131030,-54.00
A131090,-47.00
A131100,-81.00
A131180,-19.00
A131220,-4.00
A131290,59.00
A131370,-12.00
A131390,-20.00
A131400,3.00
A131760,-3.00
A131970,98.00
A133750,-58.00
A134060,-55.00
A134580,-47.00
A136480,-71.00
A136510,-54.00
A136540,66.00
A137400,-34.00
A137940,248.00
A137950,-3.00
A138070,26.00
A138080,57.00
A138360,52.00
A138580,42.00
A138610,-38.00
A138690,-41.00
A139050,-52.00
A139670,175.00
A140070,11.00
A140410,112.00
A140520,-10.00
A140670,-20.00
A140860,73.00
A141000,-16.00
A141020,30.00
A141070,-8.00
A141080,43.00
A142210,-11.00
A142280,-27.00
A142760,-27.00
A143160,159.00
A143240,-1.00
A143540,29.00
A144510,44.00
A144960,22.00
A145020,0
A147760,-44.00
A147830,94.00
A148140,-45.00
A148150,-19.00
A148250,-42.00
A149950,-66.00
A149980,-25.00
A150840,-26.00
A150900,36.00
A151860,-14.00
A151910,20.00
A153460,-72.00
A153490,-22.00
A153710,142.00
A154030,-71.00
A154040,-81.00
A155650,420.00
A156100,224.00
A158310,-7.00
A158430,13.00
A159580,-40.00
A159910,-49.00
A160550,14.00
A160600,111.00
A160980,59.00
A161570,-7.00
A161580,-32.00
A163730,-100.00
A164060,-100.00
A166090,21.00
A166480,-27.00
A168330,-58.00
A169330,-100.00
A170030,13.00
A170790,24.00
A170920,-50.00
A171010,194.00
A171090,-36.00
A171120,-53.00
A173130,164.00
A173940,29.00
A174880,48.00
A174900,-22.00
A175140,-70.00
A175250,60.00
A176440,18.00
A177350,-64.00
A177830,-11.00
A178320,-26.00
A178780,-38.00
A178920,52.00
A179290,-50.00
A179900,29.00
A180400,38.00
A181340,15.00
A182360,20.00
A182400,-31.00
A182690,-63.00
A183300,2.00
A183490,1128.00
A184230,-56.00
A185490,19.00
A186230,81.00
A187220,-40.00
A187270,-65.00
A187420,-36.00
A187660,-100.00
A187790,-57.00
A187870,102.00
A189300,-28.00
A189330,-3.00
A189690,-21.00
A189860,-68.00
A189980,-6.00
A190510,-7.00
A190650,12.00
A191410,-19.00
A191420,-27.00
A192250,11.00
A192390,-37.00
A192410,105.00
A192440,0
A193250,35.00
A194480,-46.00
A194700,7.00
A195440,-57.00
A195500,0
A195990,-68.00
A196170,94.00
A196300,34.00
A196450,-18.00
A196490,-35.00
A196700,-54.00
A197140,0
A198080,0
A198440,42.00
A199820,-100.00
A200130,-3.00
A200230,59.00
A200470,-14.00
A200670,-25.00
A200710,58.00
A200780,-16.00
A201490,-54.00
A203450,-4.00
A203650,4.00
A203690,127.00
A204020,13.00
A204270,0
A204620,-45.00
A204630,65.00
A204840,-28.00
A205100,-43.00
A205470,-26.00
A205500,-2.00
A206400,-48.00
A206560,-35.00
A206640,5.00
A206650,17.00
A207760,50.00
A208140,64.00
A208340,-24.00
A208350,-60.00
A208370,-4.00
A208640,55.00
A208710,-59.00
A208860,11.00
A211270,-17.00
A212560,3.00
A213090,-27.00
A213420,82.00
A214150,351.00
A214180,-43.00
A214260,43.00
A214270,-39.00
A214310,-83.00
A214370,0
A214430,-24.00
A214450,21.00
A214610,66.00
A214680,-58.00
A214870,57.00
A215000,126.00
A215090,-13.00
A215100,95.00
A215200,177.00
A215360,-32.00
A215380,-48.00
A215480,-1.00
A215600,334.00
A215790,-29.00
A216050,42.00
A216080,106.00
A217190,-61.00
A217270,-18.00
A217330,-37.00
A217480,-33.00
A217500,12.00
A217600,-28.00
A217620,2.00
A217730,0
A217820,2.00
A218150,20.00
A218410,40.00
A219130,17.00
A219420,9.00
A219550,-28.00
A219750,6.00
A220100,37.00
A220180,-14.00
A220260,-14.00
A220630,0
A221610,-23.00
A221840,-41.00
A221980,-2.00
A222040,-22.00
A222080,25.00
A222110,-21.00
A222420,23.00
A222800,-8.00
A222810,-38.00
A222980,-32.00
A223250,-100.00
A223310,-39.00
A224060,12.00
A224110,-19.00
A225190,-11.00
A225220,-41.00
A225330,11.00
A225430,18.00
A225530,-21.00
A225570,105.00
A225590,-35.00
A226330,10.00
A226340,55.00
A226350,-91.00
A226360,30.00
A226400,88.00
A226440,-58.00
A226950,-24.00
A227100,53.00
A227610,-41.00
A227950,20.00
A228340,-38.00
A228670,27.00
A228760,100.00
A228850,-15.00
A229000,-24.00
A230240,72.00
A230360,45.00
A230980,-51.00
A232140,110.00
A234100,0
A234300,21.00
A234340,23.00
A234690,-32.00
A234920,-50.00
A235980,84.00
A236200,-1.00
A236810,-100.00
A237690,-7.00
A237750,-4.00
A237820,0
A237880,-4.00
A238090,-19.00
A238120,-74.00
A238200,-19.00
A238490,-14.00
A239340,130.00
A239610,-59.00
A239890,23.00
A240810,-38.00
A241520,-49.00
A241690,134.00
A241710,-26.00
A241770,-19.00
A241790,157.00
A241820,-38.00
A241840,-17.00
A242040,52.00
A243070,33.00
A243840,17.00
A244460,-12.00
A245620,-28.00
A246690,-24.00
A246710,-5.00
A246720,0
A246960,9.00
A247540,32.00
A247660,-100.00
A250000,-20.00
A250060,5.00
A250930,-38.00
A251370,31.00
A251630,30.00
A251970,10.00
A252500,-6.00
A252990,-100.00
A253450,7.00
A253590,12.00
A253840,148.00
A254120,7.00
A255220,-20.00
A255440,-11.00
A256150,-13.00
A256630,61.00
A256840,32.00
A256940,259.00
A257370,-17.00
A258610,-67.00
A258790,14.00
A258830,-38.00
A259630,9.00
A260660,-16.00
A260930,-24.00
A261200,13.00
A262260,-100.00
A262840,-100.00
A263020,-1.00
A263050,-49.00
A263540,194.00
A263600,-13.00
A263690,96.00
A263700,-55.00
A263720,74.00
A263750,-20.00
A263770,36.00
A263800,40.00
A263810,-28.00
A263860,-20.00
A263920,59.00
A264450,100.00
A264660,-33.00
A264850,15.00
A265520,-19.00
A265560,-5.00
A265740,-100.00
A267320,10.00
A267790,-12.00
A267980,9.00
A268600,90.00
A269620,-43.00
A270520,18.00
A270870,96.00
A272110,55.00
A272290,5.00
A273060,-10.00
A274090,0
A275630,-17.00
A276730,-100.00
A277070,22.00
A277410,26.00
A277810,-100.00
A277880,-9.00
A278280,20.00
A278650,28.00
A279600,-10.00
A281740,34.00
A282880,-13.00
A284620,-2.00
A285490,0
A286750,39.00
A287410,2.00
A288330,-6.00
A288620,88.00
A289010,-24.00
A289080,-8.00
A289220,-100.00
A290120,8.00
A290270,-5.00
A290380,6.00
A290510,3.00
A290520,-100.00
A290550,67.00
A290650,209.00
A290660,-25.00
A290670,0
A290690,-100.00
A290720,-17.00
A290740,-20.00
A291230,0
A291650,-100.00
A293490,-100.00
A293580,15.00
A293780,18.00
A294090,-100.00
A294140,2.00
A294570,-100.00
A294630,5.00
A297090,0
A297570,-42.00
A297890,-100.00
A298060,-100.00
A298380,-21.00
A298540,-100.00
A299030,-100.00
A299170,5.00
A299660,5.00
A299900,18.00
A299910,-4.00
A300080,4.00
A300120,10.00
A301300,-100.00
A302430,-23.00
A302550,86.00
A303030,-36.00
A304100,-100.00
A304840,-100.00
A305090,0
A306040,5.00
A306620,62.00
A307070,0
A307160,0
A307180,-27.00
A307280,3.00
A307750,0
A307870,0
A307930,-34.00
A308100,2.00
A309930,-3.00
A310200,-10.00
A310840,-7.00
A310870,-1.00
A311270,-7.00
A311390,-21.00
A311690,55.00
A312610,15.00
A313750,-3.00
A313760,3.00
A314130,2.00
A314930,-100.00
A317030,0
A317120,11.00
A317240,-3.00
A317320,0
A317330,-20.00
A317530,0
A317690,-100.00
A317770,-16.00
A317830,9.00
A317850,-5.00
A317870,5.00
A318000,-19.00
A318010,6.00
A318020,-100.00
A318410,-100.00
A319400,0
A319660,12.00
A320000,48.00
A321260,-4.00
A321550,12.00
A321820,-100.00
A322180,9.00
A322310,-100.00
A322510,16.00
A322780,0
A323210,0
A323230,-6.00
A323280,-4.00
A323940,-2.00
A323990,-100.00
A327260,12.00
A328380,0
A329560,0
A330350,-100.00
A330860,-100.00
A330990,-1.00
A331380,0
A331520,-1.00
A331920,-100.00
A332290,0
A332370,-100.00
A332570,-100.00
A332710,1.00
A333050,-1.00
A333430,0
A333620,-100.00
A334970,-100.00
A335810,-100.00
A335870,0
A335890,0
A336060,0
A336570,0
A337450,-1.00
A337930,-100.00
A338220,-100.00
A339950,0
A340120,0
A340350,0
A340360,0
A340440,0
A340570,-100.00
A340930,-100.00
A341160,0
A342550,0
A343510,-100.00
A344050,0
A347000,-100.00
A347140,-2.00
A347700,-100.00
A347740,-100.00
A347770,-100.00
A347860,-100.00
A347890,-100.00
A348030,-100.00
A348150,-100.00
A348210,-100.00
A348350,-100.00
A349720,-100.00
A351320,-100.00
A351330,-100.00
A351340,-100.00
A352480,-100.00
A352700,-100.00
A352770,-100.00
A352940,-100.00
A353060,-100.00
A353070,-100.00
A353190,-100.00
A353490,-100.00
A353810,-100.00
A354200,-100.00
A355150,-100.00
A356860,-100.00
A356890,-100.00
A357230,-100.00
A357550,-100.00
A357780,-100.00
A359090,-100.00
A361390,-100.00
A361670,-100.00
A363250,-100.00
A363260,-100.00
A365590,-100.00
A366330,-100.00
A367340,-100.00
A367360,-100.00
A367460,-100.00
A367480,-100.00
A368770,-100.00
A369370,-100.00
A372290,-100.00
A373200,-100.00
A373340,-100.00
A376190,-100.00
A377400,-100.00
A377630,-100.00
A383310,-100.00
A900070,-23.00
A900080,-48.00
A900100,165.00
A900110,-14.00
A900120,-58.00
A900250,-62.00
A900260,-53.00
A900270,-70.00
A900280,-58.00
A900290,-15.00
A900300,-48.00
A900310,-40.00
A900340,-31.00
A950110,55.00
A950130,-61.00
A950140,-1.00
A950160,-14.00
A950170,1.00
A950180,2.00
A950190,-100.00
A950200,-100.00
A950220,-100.00
KOSDAQ,-6.00
