Code,Return
A035200,103.00
A035290,-79.00
A035460,-42.00
A035600,283.00
A035610,-33.00
A035620,12.00
A035760,0
A035810,115.00
A035890,-68.00
A035900,1886.00
A036000,-54.00
A036010,0
A036030,-35.00
A036090,-17.00
A036120,531.00
A036170,-51.00
A036180,-28.00
A036190,127.00
A036200,265.00
A036480,295.00
A036490,0
A036540,-38.00
A036560,-37.00
A036620,-42.00
A036630,-78.00
A036640,-47.00
A036670,208.00
A036690,43.00
A036710,-48.00
A036800,457.00
A036810,1299.00
A036830,281.00
A036890,23.00
A036930,7.00
A037030,-52.00
A037070,346.00
A037230,104.00
A037330,15.00
A037350,7.00
A037370,-75.00
A037400,-56.00
A037440,-59.00
A037460,19.00
A037760,128.00
A037950,-58.00
A038010,133.00
A038060,-75.00
A038070,209.00
A038110,-22.00
A038160,0
A038290,145.00
A038340,-48.00
A038390,-3.00
A038460,170.00
A038500,-34.00
A038530,-73.00
A038540,433.00
A038620,-34.00
A038680,415.00
A038870,59.00
A038880,-74.00
A038950,46.00
A039010,134.00
A039020,-5.00
A039030,144.00
A039200,934.00
A039230,-63.00
A039240,89.00
A039290,-54.00
A039310,-34.00
A039340,33.00
A039420,-34.00
A039440,1157.00
A039560,-41.00
A039610,102.00
A039670,-87.00
A039740,0
A039830,247.00
A039840,221.00
A039860,-37.00
A039980,-42.00
A040160,-38.00
A040300,-46.00
A040350,276.00
A040420,-38.00
A040610,13.00
A040910,-20.00
A041020,-70.00
A041140,98.00
A041190,688.00
A041440,-24.00
A041460,149.00
A041510,173.00
A041520,29.00
A041590,-38.00
A041830,384.00
A041910,242.00
A041920,675.00
A041930,193.00
A041960,80.00
A042000,14.00
A042040,399.00
A042110,-5.00
A042370,-22.00
A042420,9.00
A042500,185.00
A042510,9.00
A042520,409.00
A042600,-20.00
A042940,-72.00
A043090,-9.00
A043100,38.00
A043150,94.00
A043200,-58.00
A043220,-74.00
A043260,-74.00
A043290,-70.00
A043340,-5.00
A043360,-25.00
A043370,-56.00
A043590,-62.00
A043610,47.00
A043650,-73.00
A043710,-65.00
A043910,-57.00
A044060,88.00
A044180,-90.00
A044340,266.00
A044480,148.00
A044490,-69.00
A044780,6.00
A044960,313.00
A045060,199.00
A045100,31.00
A045300,224.00
A045340,146.00
A045390,67.00
A045510,-52.00
A045520,1529.00
A045660,388.00
A045890,-87.00
A045970,17.00
A046070,-7.00
A046110,208.00
A046120,-68.00
A046140,-6.00
A046210,-59.00
A046310,-68.00
A046390,-28.00
A046440,27.00
A046890,-61.00
A046940,223.00
A046970,-41.00
A047080,-24.00
A047310,8.00
A047560,-19.00
A047770,0
A047820,-71.00
A047920,-53.00
A048260,156.00
A048410,-14.00
A048430,41.00
A048470,-59.00
A048530,260.00
A048550,111.00
A048770,0
A048830,-40.00
A048870,-62.00
A048910,6.00
A049070,-27.00
A049080,-69.00
A049120,-65.00
A049180,-72.00
A049430,156.00
A049470,-56.00
A049480,192.00
A049520,33.00
A049550,-94.00
A049630,-45.00
A049720,576.00
A049830,13.00
A049950,462.00
A049960,269.00
A050090,-82.00
A050110,33.00
A050120,-43.00
A050320,-28.00
A050540,-31.00
A050760,119.00
A050860,-8.00
A050890,-12.00
A050960,-27.00
A051160,254.00
A051360,10.00
A051370,-42.00
A051380,246.00
A051390,-53.00
A051490,22.00
A051500,20.00
A051780,-16.00
A051980,-90.00
A052020,235.00
A052190,-55.00
A052220,-82.00
A052260,208.00
A052300,-47.00
A052330,19.00
A052400,69.00
A052420,0
A052460,423.00
A052600,46.00
A052670,468.00
A052710,356.00
A052770,73.00
A052790,-16.00
A052860,-54.00
A052900,-26.00
A053030,-8.00
A053050,-44.00
A053060,-10.00
A053080,-100.00
A053110,-71.00
A053160,171.00
A053260,45.00
A053270,-35.00
A053280,-37.00
A053290,-76.00
A053300,38.00
A053350,-3.00
A053450,-17.00
A053580,929.00
A053590,-85.00
A053610,147.00
A053620,-20.00
A053660,-84.00
A053700,-25.00
A053800,102.00
A053950,65.00
A053980,198.00
A054040,-60.00
A054050,6.00
A054090,-60.00
A054180,0
A054210,-35.00
A054220,-81.00
A054300,-76.00
A054410,-52.00
A054450,3.00
A054540,-61.00
A054620,10.00
A054630,-76.00
A054670,-22.00
A054780,245.00
A054800,-1.00
A054920,108.00
A054930,-32.00
A054940,-50.00
A054950,15.00
A056000,-67.00
A056080,-19.00
A056090,-61.00
A056190,86.00
A056360,225.00
A056700,-65.00
A056730,-90.00
A057030,37.00
A057540,-51.00
A057680,2.00
A057880,-65.00
A058110,426.00
A058220,-7.00
A058400,185.00
A058420,-89.00
A058450,-59.00
A058470,1299.00
A058530,-78.00
A058610,17.00
A058630,-22.00
A058820,419.00
A059090,-44.00
A059100,-22.00
A059120,-26.00
A059210,-20.00
A059270,-100.00
A060150,50.00
A060230,-56.00
A060240,-33.00
A060250,4045.00
A060260,113.00
A060280,-57.00
A060300,-76.00
A060310,57.00
A060370,-29.00
A060380,-15.00
A060480,-1.00
A060540,2.00
A060560,-83.00
A060570,30.00
A060590,109.00
A060720,98.00
A060850,-100.00
A060900,-77.00
A061040,109.00
A061250,85.00
A061970,131.00
A062860,-70.00
A062970,28.00
A063080,12.00
A063170,-12.00
A063440,-24.00
A063570,84.00
A063760,206.00
A064090,-83.00
A064240,59.00
A064260,-67.00
A064290,-8.00
A064480,-48.00
A064510,-46.00
A064520,-89.00
A064550,183.00
A064760,808.00
A064800,-43.00
A064820,-21.00
A064850,61.00
A065060,-76.00
A065130,0
A065150,-34.00
A065170,63.00
A065350,-60.00
A065370,219.00
A065420,-21.00
A065440,-42.00
A065450,40.00
A065500,-71.00
A065510,47.00
A065530,654.00
A065560,-80.00
A065570,15.00
A065620,-82.00
A065650,-28.00
A065660,159.00
A065680,-10.00
A065690,-51.00
A065710,119.00
A065770,-44.00
A065950,59.00
A066110,-92.00
A066130,137.00
A066310,291.00
A066360,-25.00
A066410,-80.00
A066430,-82.00
A066590,345.00
A066620,399.00
A066670,-10.00
A066700,56.00
A066790,-4.00
A066900,69.00
A066910,-90.00
A066970,58.00
A066980,-54.00
A067000,283.00
A067010,203.00
A067080,347.00
A067160,-28.00
A067170,252.00
A067280,-24.00
A067290,57.00
A067310,-51.00
A067390,-65.00
A067570,-49.00
A067630,953.00
A067730,-30.00
A067770,-3.00
A067900,360.00
A067920,-17.00
A067990,117.00
A068050,61.00
A068240,269.00
A068330,30.00
A068760,958.00
A068790,-50.00
A068930,249.00
A068940,53.00
A069080,163.00
A069110,-57.00
A069140,-39.00
A069330,-67.00
A069410,303.00
A069510,5.00
A069540,147.00
A069920,136.00
A070300,-37.00
A070590,29.00
A071200,108.00
A071280,-26.00
A071460,-29.00
A071670,-73.00
A071850,-48.00
A072020,31.00
A072470,163.00
A072520,-78.00
A072770,-11.00
A072870,-61.00
A072950,-35.00
A072990,26.00
A073010,-68.00
A073070,-61.00
A073110,-69.00
A073190,-52.00
A073490,261.00
A073540,219.00
A073560,-54.00
A073570,-92.00
A073640,-10.00
A074430,-43.00
A074600,715.00
A075130,-3.00
A075970,41.00
A076080,-44.00
A076610,-68.00
A077360,-78.00
A078020,-21.00
A078070,367.00
A078130,2614.00
A078140,400.00
A078150,-8.00
A078160,115.00
A078340,1073.00
A078350,-3.00
A078590,-24.00
A078600,304.00
A078650,-62.00
A078860,-60.00
A078890,-18.00
A078940,-39.00
A079000,15.00
A079170,29.00
A079190,2.00
A079370,162.00
A079650,285.00
A079810,173.00
A079940,539.00
A079950,-85.00
A079960,36.00
A079970,-25.00
A080000,-34.00
A080010,2.00
A080160,-35.00
A080220,-20.00
A080420,19.00
A080440,-94.00
A080470,170.00
A080520,-52.00
A080530,-61.00
A080580,-64.00
A080720,-30.00
A081150,-18.00
A081580,-33.00
A082210,-31.00
A082270,455.00
A082660,-90.00
A082800,-7.00
A082850,-77.00
A082920,293.00
A083310,198.00
A083450,411.00
A083470,-46.00
A083500,26.00
A083550,418.00
A083640,118.00
A083650,-86.00
A083660,83.00
A083790,123.00
A083930,-49.00
A084110,638.00
A084180,-50.00
A084370,262.00
A084650,567.00
A084730,-15.00
A084850,3.00
A084990,1192.00
A085370,101.00
A08537M,-15.00
A085660,39.00
A085670,-29.00
A085810,-61.00
A085910,-19.00
A086040,171.00
A086060,166.00
A086250,-42.00
A086390,473.00
A086450,739.00
A086520,246.00
A086670,8.00
A086710,-100.00
A086820,-9.00
A086890,-75.00
A086900,287.00
A086960,6.00
A086980,166.00
A087010,30.00
A087260,-49.00
A087600,-68.00
A087730,-50.00
A088130,23.00
A088290,369.00
A088390,-31.00
A088800,197.00
A088910,-24.00
A089010,52.00
A089030,161.00
A089140,114.00
A089150,95.00
A089230,-87.00
A089530,-72.00
A089600,136.00
A089790,46.00
A089850,-62.00
A089890,521.00
A089970,179.00
A089980,388.00
A090150,-14.00
A090360,48.00
A090410,-57.00
A090460,922.00
A090470,304.00
A090710,-27.00
A090740,44.00
A090850,14.00
A091120,361.00
A091340,52.00
A091440,119.00
A091580,63.00
A091590,206.00
A091700,-23.00
A091970,-71.00
A091990,0
A092040,45.00
A092070,196.00
A092130,126.00
A092190,314.00
A092300,-13.00
A092460,-17.00
A092600,-42.00
A092730,443.00
A092870,-31.00
A093190,97.00
A093320,917.00
A093380,-31.00
A093520,191.00
A093640,76.00
A093920,-14.00
A094170,-2.00
A094360,484.00
A094480,-35.00
A094820,-46.00
A094840,-27.00
A094850,-28.00
A094860,-26.00
A094940,432.00
A094970,-8.00
A095190,38.00
A095270,45.00
A095340,455.00
A095500,-65.00
A095610,196.00
A095660,-7.00
A095700,1299.00
A095910,-9.00
A096040,-81.00
A096240,0
A096350,-78.00
A096530,953.00
A096610,-26.00
A096630,-9.00
A096640,-85.00
A096690,-58.00
A096870,-71.00
A097520,609.00
A097780,134.00
A097800,-31.00
A097870,124.00
A098120,51.00
A098460,1203.00
A098660,12.00
A099190,-10.00
A099220,-73.00
A099320,66.00
A099410,10.00
A099440,-59.00
A099520,-37.00
A099750,30.00
A100030,38.00
A100090,45.00
A100120,297.00
A100130,-21.00
A100590,9.00
A100660,19.00
A100700,2.00
A100790,-43.00
A101000,-42.00
A101160,102.00
A101170,-60.00
A101240,98.00
A101330,-35.00
A101360,1.00
A101390,-91.00
A101400,-86.00
A101490,744.00
A101670,-45.00
A101680,-85.00
A101730,-41.00
A101930,-41.00
A102120,126.00
A102710,302.00
A102940,19.00
A103230,-69.00
A103840,20.00
A104040,89.00
A104200,-43.00
A104460,38.00
A104480,-62.00
A104540,-57.00
A104620,1.00
A104830,27.00
A105330,-70.00
A105550,-41.00
A105740,11.00
A106080,-38.00
A106190,-49.00
A106240,-29.00
A106520,0
A108230,394.00
A108320,-3.00
A108380,0
A108490,-1.00
A108860,-48.00
A109080,0
A109610,-26.00
A109740,127.00
A109820,290.00
A109860,50.00
A109960,-18.00
A110020,-12.00
A110790,-17.00
A110990,-7.00
A111710,79.00
A111820,-22.00
A111870,-60.00
A112040,65.00
A113810,-72.00
A114120,0
A114190,-23.00
A114450,72.00
A114570,-90.00
A114630,-59.00
A114810,19.00
A115160,-62.00
A115180,-68.00
A115310,-16.00
A115440,35.00
A115450,133.00
A115480,-74.00
A115500,6.00
A115530,-44.00
A115570,-31.00
A115610,-57.00
A115960,-54.00
A117670,-71.00
A117730,-19.00
A118990,-33.00
A119500,-18.00
A119610,499.00
A119830,47.00
A119850,45.00
A119860,466.00
A120240,-2.00
A121440,-54.00
A121600,37.00
A121800,8.00
A121850,-61.00
A121890,-83.00
A122310,8.00
A122350,21.00
A122450,62.00
A122640,189.00
A122690,-57.00
A122870,-55.00
A122990,-14.00
A123010,-25.00
A123040,-11.00
A123330,-83.00
A123410,-68.00
A123420,31.00
A123570,85.00
A123750,-17.00
A123840,-64.00
A123860,55.00
A124500,-11.00
A124560,-7.00
A125210,-5.00
A126340,-11.00
A126600,11.00
A126640,-57.00
A126700,96.00
A126870,1.00
A126880,-63.00
A127120,-60.00
A127160,-48.00
A127710,-14.00
A128540,-2.00
A128660,-40.00
A129890,-100.00
A130500,-51.00
A130580,459.00
A130740,-54.00
A131030,90.00
A131090,81.00
A131100,-82.00
A131180,25.00
A131220,-33.00
A131290,70.00
A131370,103.00
A131390,346.00
A131400,21.00
A131760,-59.00
A131970,233.00
A133750,-10.00
A134060,-7.00
A134580,-57.00
A136480,-32.00
A136510,31.00
A136540,270.00
A137400,250.00
A137940,23.00
A137950,-22.00
A138070,-43.00
A138080,353.00
A138360,17.00
A138580,-11.00
A138610,60.00
A138690,-22.00
A139050,-62.00
A139670,183.00
A140070,-27.00
A140410,815.00
A140520,-61.00
A140670,-41.00
A140860,150.00
A141000,-3.00
A141020,-74.00
A141070,-65.00
A141080,283.00
A142210,-29.00
A142280,-72.00
A142760,55.00
A143160,92.00
A143240,-12.00
A143540,-9.00
A144510,72.00
A144960,51.00
A145020,0
A147760,-30.00
A147830,170.00
A148140,-6.00
A148150,16.00
A148250,-36.00
A149950,-62.00
A149980,35.00
A150840,-86.00
A150900,-61.00
A151860,-49.00
A151910,-59.00
A153460,-66.00
A153490,-87.00
A153710,158.00
A154030,-6.00
A154040,-69.00
A155650,252.00
A156100,-10.00
A158310,-86.00
A158430,58.00
A159580,-46.00
A159910,-92.00
A160550,-48.00
A160600,-25.00
A160980,52.00
A161570,-36.00
A161580,13.00
A163730,-100.00
A164060,-100.00
A166090,31.00
A166480,-11.00
A168330,-83.00
A169330,-100.00
A170030,-64.00
A170790,25.00
A170920,-43.00
A171010,78.00
A171090,-37.00
A171120,-61.00
A173130,-51.00
A173940,-70.00
A174880,-42.00
A174900,-43.00
A175140,-38.00
A175250,29.00
A176440,-41.00
A177350,-22.00
A177830,-12.00
A178320,69.00
A178780,-26.00
A178920,112.00
A179290,-9.00
A179900,113.00
A180400,0
A181340,-55.00
A182360,-20.00
A182400,-30.00
A182690,-29.00
A183300,1.00
A183490,126.00
A184230,1.00
A185490,-20.00
A186230,-13.00
A187220,-63.00
A187270,-37.00
A187420,-27.00
A187660,-100.00
A187790,-59.00
A187870,80.00
A189300,62.00
A189330,49.00
A189690,-31.00
A189860,-53.00
A189980,-63.00
A190510,-39.00
A190650,40.00
A191410,-63.00
A191420,53.00
A192250,-19.00
A192390,-16.00
A192410,-69.00
A192440,0
A193250,-53.00
A194480,-54.00
A194700,70.00
A195440,-85.00
A195500,11.00
A195990,-87.00
A196170,1381.00
A196300,-5.00
A196450,-66.00
A196490,-47.00
A196700,-40.00
A197140,-27.00
A198080,0
A198440,53.00
A199820,-100.00
A200130,68.00
A200230,-26.00
A200470,248.00
A200670,-39.00
A200710,182.00
A200780,24.00
A201490,-42.00
A203450,-38.00
A203650,13.00
A203690,-54.00
A204020,-18.00
A204270,0
A204620,-60.00
A204630,-31.00
A204840,-23.00
A205100,-9.00
A205470,308.00
A205500,-83.00
A206400,-44.00
A206560,-63.00
A206640,-36.00
A206650,61.00
A207760,131.00
A208140,8.00
A208340,-19.00
A208350,-55.00
A208370,-62.00
A208640,-27.00
A208710,-44.00
A208860,0
A211270,-24.00
A212560,-33.00
A213090,-18.00
A213420,279.00
A214150,544.00
A214180,-22.00
A214260,107.00
A214270,-83.00
A214310,-68.00
A214370,-33.00
A214430,-62.00
A214450,-19.00
A214610,122.00
A214680,-29.00
A214870,212.00
A215000,0
A215090,-53.00
A215100,81.00
A215200,228.00
A215360,6.00
A215380,-28.00
A215480,-51.00
A215600,-34.00
A215790,-76.00
A216050,13.00
A216080,158.00
A217190,-39.00
A217270,-27.00
A217330,-9.00
A217480,-53.00
A217500,0
A217600,-19.00
A217620,-44.00
A217730,-44.00
A217820,-34.00
A218150,-27.00
A218410,250.00
A219130,115.00
A219420,0
A219550,-10.00
A219750,-60.00
A220100,6.00
A220180,-65.00
A220260,29.00
A220630,-6.00
A221610,-24.00
A221840,-58.00
A221980,-35.00
A222040,-63.00
A222080,94.00
A222110,-58.00
A222420,6.00
A222800,23.00
A222810,-16.00
A222980,-65.00
A223250,-100.00
A223310,0
A224060,-52.00
A224110,46.00
A225190,-27.00
A225220,-11.00
A225330,-45.00
A225430,69.00
A225530,-26.00
A225570,-45.00
A225590,-16.00
A226330,-10.00
A226340,-15.00
A226350,-93.00
A226360,7.00
A226400,-16.00
A226440,-54.00
A226950,-57.00
A227100,11.00
A227610,-49.00
A227950,21.00
A228340,-67.00
A228670,43.00
A228760,204.00
A228850,-29.00
A229000,-64.00
A230240,150.00
A230360,282.00
A230980,-52.00
A232140,112.00
A234100,0
A234300,-58.00
A234340,7.00
A234690,13.00
A234920,-44.00
A235980,0
A236200,12.00
A236810,-100.00
A237690,49.00
A237750,-13.00
A237820,5.00
A237880,-61.00
A238090,-19.00
A238120,-37.00
A238200,-27.00
A238490,20.00
A239340,106.00
A239610,26.00
A239890,22.00
A240810,17.00
A241520,-51.00
A241690,-15.00
A241710,-31.00
A241770,-31.00
A241790,37.00
A241820,143.00
A241840,-19.00
A242040,90.00
A243070,20.00
A243840,32.00
A244460,13.00
A245620,77.00
A246690,-37.00
A246710,-9.00
A246720,-42.00
A246960,-23.00
A247540,73.00
A247660,-100.00
A250000,-32.00
A250060,22.00
A250930,-33.00
A251370,13.00
A251630,-46.00
A251970,-20.00
A252500,54.00
A252990,-100.00
A253450,0
A253590,22.00
A253840,319.00
A254120,-15.00
A255220,-38.00
A255440,-55.00
A256150,0
A256630,-5.00
A256840,29.00
A256940,321.00
A257370,26.00
A258610,-22.00
A258790,-1.00
A258830,-6.00
A259630,-9.00
A260660,-5.00
A260930,-31.00
A261200,-1.00
A262260,-100.00
A262840,-100.00
A263020,5.00
A263050,-38.00
A263540,-48.00
A263600,-30.00
A263690,73.00
A263700,-49.00
A263720,320.00
A263750,-31.00
A263770,13.00
A263800,21.00
A263810,-59.00
A263860,-7.00
A263920,-81.00
A264450,43.00
A264660,0
A264850,-24.00
A265520,-38.00
A265560,-1.00
A265740,-100.00
A267320,8.00
A267790,-19.00
A267980,-1.00
A268600,105.00
A269620,-48.00
A270520,98.00
A270870,21.00
A272110,67.00
A272290,3.00
A273060,3.00
A274090,0
A275630,-14.00
A276730,-100.00
A277070,0
A277410,-28.00
A277810,-100.00
A277880,-10.00
A278280,23.00
A278650,57.00
A279600,16.00
A281740,-24.00
A282880,-8.00
A284620,75.00
A285490,-2.00
A286750,48.00
A287410,-1.00
A288330,10.00
A288620,85.00
A289010,-36.00
A289080,104.00
A289220,-100.00
A290120,-10.00
A290270,19.00
A290380,-28.00
A290510,47.00
A290520,-100.00
A290550,40.00
A290650,298.00
A290660,-26.00
A290670,12.00
A290690,-100.00
A290720,50.00
A290740,31.00
A291230,-2.00
A291650,-100.00
A293490,-100.00
A293580,47.00
A293780,14.00
A294090,-100.00
A294140,-5.00
A294570,-100.00
A294630,0
A297090,211.00
A297570,-9.00
A297890,-100.00
A298060,-100.00
A298380,-6.00
A298540,-100.00
A299030,-100.00
A299170,-6.00
A299660,-11.00
A299900,-18.00
A299910,-7.00
A300080,15.00
A300120,52.00
A301300,-100.00
A302430,51.00
A302550,88.00
A303030,-15.00
A304100,-100.00
A304840,-100.00
A305090,77.00
A306040,48.00
A306620,39.00
A307070,-2.00
A307160,0
A307180,35.00
A307280,-1.00
A307750,-4.00
A307870,0
A307930,-4.00
A308100,-17.00
A309930,-3.00
A310200,0
A310840,-3.00
A310870,-4.00
A311270,-5.00
A311390,0
A311690,85.00
A312610,2.00
A313750,-4.00
A313760,44.00
A314130,-3.00
A314930,-100.00
A317030,-4.00
A317120,-25.00
A317240,-2.00
A317320,-35.00
A317330,-15.00
A317530,-31.00
A317690,-100.00
A317770,10.00
A317830,55.00
A317850,0
A317870,-14.00
A318000,21.00
A318010,23.00
A318020,-100.00
A318410,-100.00
A319400,-3.00
A319660,46.00
A320000,46.00
A321260,-2.00
A321550,4.00
A321820,-100.00
A322180,36.00
A322310,-100.00
A322510,39.00
A322780,0
A323210,-2.00
A323230,-2.00
A323280,0
A323940,-1.00
A323990,-100.00
A327260,10.00
A328380,0
A329560,0
A330350,-100.00
A330860,-100.00
A330990,0
A331380,0
A331520,0
A331920,-100.00
A332290,0
A332370,-100.00
A332570,-100.00
A332710,1.00
A333050,1.00
A333430,0
A333620,-100.00
A334970,-100.00
A335810,-100.00
A335870,2.00
A335890,2.00
A336060,0
A336570,0
A337450,0
A337930,-100.00
A338220,-100.00
A339950,-2.00
A340120,0
A340350,0
A340360,0
A340440,0
A340570,-100.00
A340930,-100.00
A341160,0
A342550,0
A343510,-100.00
A344050,0
A347000,-100.00
A347140,0
A347700,-100.00
A347740,-100.00
A347770,-100.00
A347860,-100.00
A347890,-100.00
A348030,-100.00
A348150,-100.00
A348210,-100.00
A348350,-100.00
A349720,-100.00
A351320,-100.00
A351330,-100.00
A351340,-100.00
A352480,-100.00
A352700,-100.00
A352770,-100.00
A352940,-100.00
A353060,-100.00
A353070,-100.00
A353190,-100.00
A353490,-100.00
A353810,-100.00
A354200,-100.00
A355150,-100.00
A356860,-100.00
A356890,-100.00
A357230,-100.00
A357550,-100.00
A357780,-100.00
A359090,-100.00
A361390,-100.00
A361670,-100.00
A363250,-100.00
A363260,-100.00
A365590,-100.00
A366330,-100.00
A367340,-100.00
A367360,-100.00
A367460,-100.00
A367480,-100.00
A368770,-100.00
A369370,-100.00
A372290,-100.00
A373200,-100.00
A373340,-100.00
A376190,-100.00
A377400,-100.00
A377630,-100.00
A383310,-100.00
A900070,-58.00
A900080,-84.00
A900100,-51.00
A900110,-92.00
A900120,-82.00
A900250,-35.00
A900260,-67.00
A900270,-71.00
A900280,-85.00
A900290,-75.00
A900300,-67.00
A900310,-44.00
A900340,-30.00
A950110,20.00
A950130,-34.00
A950140,-52.00
A950160,-57.00
A950170,-37.00
A950180,-8.00
A950190,-100.00
A950200,-100.00
A950220,-100.00
KOSDAQ,51.00
A000250,781.00
A000440,167.00
A001000,125.00
A001540,67.00
A001810,-15.00
