Code,Return
A086520,286.00
A086670,41.00
A086710,-100.00
A086820,-29.00
A086890,-52.00
A086900,526.00
A086960,69.00
A086980,281.00
A087010,-62.00
A087260,-25.00
A087600,-74.00
A087730,-55.00
A088130,-48.00
A088290,81.00
A088390,-34.00
A088800,109.00
A088910,-75.00
A089010,-30.00
A089030,71.00
A089140,116.00
A089150,8.00
A089230,-84.00
A089530,-79.00
A089600,135.00
A089790,77.00
A089850,-16.00
A089890,353.00
A089970,172.00
A089980,475.00
A090150,-39.00
A090360,164.00
A090410,-69.00
A090460,254.00
A090470,375.00
A090710,-73.00
A090740,-55.00
A090850,-2.00
A091120,-66.00
A091340,30.00
A091440,-28.00
A091580,273.00
A091590,220.00
A091700,-68.00
A091970,-15.00
A091990,-43.00
A092040,-39.00
A092070,389.00
A092130,141.00
A092190,-3.00
A092300,-50.00
A092460,-13.00
A092600,28.00
A092730,312.00
A092870,-14.00
A093190,107.00
A093320,76.00
A093380,33.00
A093520,-71.00
A093640,-2.00
A093920,30.00
A094170,52.00
A094360,68.00
A094480,173.00
A094820,-39.00
A094840,-47.00
A094850,-55.00
A094860,103.00
A094940,283.00
A094970,-47.00
A095190,-1.00
A095270,85.00
A095340,350.00
A095500,-35.00
A095610,241.00
A095660,-58.00
A095700,563.00
A095910,-50.00
A096040,-90.00
A096240,15.00
A096350,-76.00
A096530,249.00
A096610,4.00
A096630,-23.00
A096640,-65.00
A096690,-64.00
A096870,-55.00
A097520,-33.00
A097780,71.00
A097800,-36.00
A097870,-39.00
A098120,-12.00
A098460,1187.00
A098660,-75.00
A099190,-74.00
A099220,-30.00
A099320,39.00
A099410,-77.00
A099440,0
A099520,-88.00
A099750,1.00
A100030,48.00
A100090,-5.00
A100120,-37.00
A100130,86.00
A100590,67.00
A100660,3.00
A100700,-44.00
A100790,-44.00
A101000,-90.00
A101160,-67.00
A101170,-51.00
A101240,107.00
A101330,148.00
A101360,702.00
A101390,-59.00
A101400,-67.00
A101490,304.00
A101670,-37.00
A101680,-75.00
A101730,31.00
A101930,-60.00
A102120,163.00
A102710,356.00
A102940,-62.00
A103230,-70.00
A103840,4.00
A104040,-18.00
A104200,-34.00
A104460,-77.00
A104480,-18.00
A104540,-66.00
A104620,-12.00
A104830,30.00
A105330,-70.00
A105550,0
A105740,-20.00
A106080,-31.00
A106190,-34.00
A106240,-35.00
A106520,-88.00
A108230,402.00
A108320,-4.00
A108380,-20.00
A108490,38.00
A108860,-77.00
A109080,-32.00
A109610,-75.00
A109740,-75.00
A109820,540.00
A109860,55.00
A109960,-38.00
A110020,-14.00
A110790,-29.00
A110990,-17.00
A111710,55.00
A111820,-53.00
A111870,13.00
A112040,60.00
A113810,-51.00
A114120,-45.00
A114190,-15.00
A114450,-53.00
A114570,-70.00
A114630,-50.00
A114810,-62.00
A115160,-30.00
A115180,-41.00
A115310,12.00
A115440,147.00
A115450,12.00
A115480,-50.00
A115500,176.00
A115530,-67.00
A115570,-29.00
A115610,-9.00
A115960,-16.00
A117670,-89.00
A117730,9.00
A118990,-17.00
A119500,19.00
A119610,498.00
A119830,-100.00
A119850,64.00
A119860,420.00
A120240,-20.00
A121440,-20.00
A121600,50.00
A121800,53.00
A121850,-71.00
A121890,-62.00
A122310,1.00
A122350,122.00
A122450,-36.00
A122640,-73.00
A122690,-25.00
A122870,-57.00
A122990,48.00
A123010,46.00
A123040,-67.00
A123330,-69.00
A123410,-36.00
A123420,52.00
A123570,14.00
A123750,27.00
A123840,-14.00
A123860,176.00
A124500,-74.00
A124560,-25.00
A125210,26.00
A126340,60.00
A126600,64.00
A126640,-23.00
A126700,89.00
A126870,-16.00
A126880,-59.00
A127120,-65.00
A127160,-82.00
A127710,-33.00
A128540,3.00
A128660,-24.00
A129890,-100.00
A130500,-54.00
A130580,356.00
A130740,-30.00
A131030,81.00
A131090,61.00
A131100,-76.00
A131180,8.00
A131220,-32.00
A131290,20.00
A131370,-51.00
A131390,269.00
A131400,165.00
A131760,-29.00
A131970,401.00
A133750,0
A134060,-84.00
A134580,87.00
A136480,-43.00
A136510,52.00
A136540,129.00
A137400,130.00
A137940,18.00
A137950,42.00
A138070,-28.00
A138080,-51.00
A138360,-37.00
A138580,28.00
A138610,98.00
A138690,-50.00
A139050,-10.00
A139670,14.00
A140070,-15.00
A140410,705.00
A140520,-33.00
A140670,-28.00
A140860,162.00
A141000,-74.00
A141020,-72.00
A141070,-69.00
A141080,-22.00
A142210,70.00
A142280,-79.00
A142760,-37.00
A143160,193.00
A143240,128.00
A143540,23.00
A144510,-19.00
A144960,-32.00
A145020,10.00
A147760,-22.00
A147830,144.00
A148140,7.00
A148150,14.00
A148250,-100.00
A149950,15.00
A149980,-31.00
A150840,-67.00
A150900,-21.00
A151860,-52.00
A151910,9.00
A153460,-37.00
A153490,-78.00
A153710,-40.00
A154030,-57.00
A154040,-68.00
A155650,2.00
A156100,-13.00
A158310,-45.00
A158430,0
A159580,0
A159910,-75.00
A160550,20.00
A160600,-32.00
A160980,57.00
A161570,-60.00
A161580,-41.00
A163730,-100.00
A164060,-100.00
A166090,26.00
A166480,-60.00
A168330,-65.00
A169330,-100.00
A170030,-41.00
A170790,-23.00
A170920,-23.00
A171010,39.00
A171090,-8.00
A171120,-9.00
A173130,-35.00
A173940,-39.00
A174880,-35.00
A174900,-21.00
A175140,-48.00
A175250,56.00
A176440,68.00
A177350,-69.00
A177830,-15.00
A178320,-1.00
A178780,-71.00
A178920,140.00
A179290,43.00
A179900,151.00
A180400,-26.00
A181340,-14.00
A182360,-29.00
A182400,-47.00
A182690,-22.00
A183300,-14.00
A183490,2393.00
A184230,-20.00
A185490,-5.00
A186230,-2.00
A187220,-73.00
A187270,-36.00
A187420,-39.00
A187660,-100.00
A187790,-34.00
A187870,20.00
A189300,-30.00
A189330,13.00
A189690,-28.00
A189860,-31.00
A189980,-50.00
A190510,-19.00
A190650,-11.00
A191410,-58.00
A191420,168.00
A192250,-34.00
A192390,-13.00
A192410,-81.00
A192440,-19.00
A193250,-33.00
A194480,-24.00
A194700,63.00
A195440,-16.00
A195500,28.00
A195990,-79.00
A196170,461.00
A196300,-40.00
A196450,-78.00
A196490,60.00
A196700,-20.00
A197140,22.00
A198080,0
A198440,23.00
A199820,-100.00
A200130,118.00
A200230,-62.00
A200470,102.00
A200670,-46.00
A200710,338.00
A200780,-20.00
A201490,32.00
A203450,-71.00
A203650,112.00
A203690,64.00
A204020,-2.00
A204270,0
A204620,-51.00
A204630,96.00
A204840,-30.00
A205100,-38.00
A205470,670.00
A205500,-84.00
A206400,-12.00
A206560,-30.00
A206640,-76.00
A206650,91.00
A207760,72.00
A208140,-1.00
A208340,-21.00
A208350,-46.00
A208370,-59.00
A208640,-34.00
A208710,-40.00
A208860,-44.00
A211270,-3.00
A212560,20.00
A213090,-36.00
A213420,-31.00
A214150,542.00
A214180,-23.00
A214260,22.00
A214270,-84.00
A214310,-39.00
A214370,-41.00
A214430,-48.00
A214450,-31.00
A214610,112.00
A214680,-28.00
A214870,203.00
A215000,-3.00
A215090,-58.00
A215100,84.00
A215200,231.00
A215360,24.00
A215380,-9.00
A215480,-44.00
A215600,6.00
A215790,-65.00
A216050,38.00
A216080,15.00
A217190,-37.00
A217270,-12.00
A217330,3.00
A217480,-20.00
A217500,17.00
A217600,2.00
A217620,-66.00
A217730,-35.00
A217820,-42.00
A218150,11.00
A218410,64.00
A219130,32.00
A219420,29.00
A219550,-29.00
A219750,-49.00
A220100,-11.00
A220180,-16.00
A220260,-3.00
A220630,-21.00
A221610,-55.00
A221840,-32.00
A221980,-12.00
A222040,-55.00
A222080,21.00
A222110,-36.00
A222420,120.00
A222800,-44.00
A222810,233.00
A222980,1.00
A223250,0
A223310,-2.00
A224060,-28.00
A224110,-1.00
A225190,-36.00
A225220,-24.00
A225330,-38.00
A225430,-35.00
A225530,-24.00
A225570,-8.00
A225590,-40.00
A226330,27.00
A226340,19.00
A226350,-88.00
A226360,48.00
A226400,-44.00
A226440,1.00
A226950,-59.00
A227100,98.00
A227610,67.00
A227950,44.00
A228340,-47.00
A228670,-11.00
A228760,176.00
A228850,-11.00
A229000,-58.00
A230240,-23.00
A230360,235.00
A230980,26.00
A232140,46.00
A234100,144.00
A234300,-48.00
A234340,-8.00
A234690,-4.00
A234920,-46.00
A235980,0
A236200,-2.00
A236810,-100.00
A237690,19.00
A237750,-5.00
A237820,0
A237880,-23.00
A238090,-21.00
A238120,-24.00
A238200,-6.00
A238490,14.00
A239340,106.00
A239610,21.00
A239890,-2.00
A240810,57.00
A241520,34.00
A241690,-24.00
A241710,9.00
A241770,-39.00
A241790,13.00
A241820,160.00
A241840,-24.00
A242040,89.00
A243070,-26.00
A243840,0
A244460,-9.00
A245620,-17.00
A246690,-23.00
A246710,-15.00
A246720,-22.00
A246960,-30.00
A247540,-16.00
A247660,-100.00
A250000,-13.00
A250060,-3.00
A250930,-8.00
A251370,9.00
A251630,-35.00
A251970,-8.00
A252500,96.00
A252990,-100.00
A253450,16.00
A253590,60.00
A253840,443.00
A254120,40.00
A255220,-26.00
A255440,-52.00
A256150,14.00
A256630,-28.00
A256840,55.00
A256940,263.00
A257370,27.00
A258610,22.00
A258790,18.00
A258830,8.00
A259630,-28.00
A260660,-50.00
A260930,-15.00
A261200,1.00
A262260,-100.00
A262840,-100.00
A263020,-8.00
A263050,-38.00
A263540,-62.00
A263600,15.00
A263690,16.00
A263700,-34.00
A263720,261.00
A263750,-2.00
A263770,29.00
A263800,54.00
A263810,-37.00
A263860,-5.00
A263920,-17.00
A264450,49.00
A264660,-1.00
A264850,0
A265520,-53.00
A265560,-30.00
A265740,-100.00
A267320,15.00
A267790,2.00
A267980,-8.00
A268600,-10.00
A269620,1.00
A270520,-8.00
A270870,-32.00
A272110,-39.00
A272290,16.00
A273060,4.00
A274090,0
A275630,0
A276730,-100.00
A277070,16.00
A277410,22.00
A277810,-100.00
A277880,195.00
A278280,81.00
A278650,11.00
A279600,65.00
A281740,-24.00
A282880,15.00
A284620,-9.00
A285490,87.00
A286750,73.00
A287410,1.00
A288330,-8.00
A288620,296.00
A289010,-29.00
A289080,8.00
A289220,-100.00
A290120,10.00
A290270,78.00
A290380,72.00
A290510,2.00
A290520,-100.00
A290550,10.00
A290650,87.00
A290660,-5.00
A290670,55.00
A290690,-100.00
A290720,31.00
A290740,27.00
A291230,-1.00
A291650,-100.00
A293490,-100.00
A293580,67.00
A293780,67.00
A294090,-100.00
A294140,-8.00
A294570,-100.00
A294630,0
A297090,-5.00
A297570,-11.00
A297890,-100.00
A298060,-100.00
A298380,-46.00
A298540,-100.00
A299030,-100.00
A299170,-7.00
A299660,-34.00
A299900,22.00
A299910,-2.00
A300080,64.00
A300120,20.00
A301300,-100.00
A302430,115.00
A302550,-100.00
A303030,51.00
A304100,-100.00
A304840,-100.00
A305090,47.00
A306040,-13.00
A306620,70.00
A307070,-2.00
A307160,2.00
A307180,-23.00
A307280,-4.00
A307750,-5.00
A307870,0
A307930,-9.00
A308100,22.00
A309930,0
A310200,4.00
A310840,-1.00
A310870,-2.00
A311270,-2.00
A311390,-6.00
A311690,2.00
A312610,19.00
A313750,-2.00
A313760,74.00
A314130,7.00
A314930,-100.00
A317030,-7.00
A317120,10.00
A317240,-4.00
A317320,-35.00
A317330,8.00
A317530,-16.00
A317690,-100.00
A317770,-5.00
A317830,60.00
A317850,5.00
A317870,-22.00
A318000,35.00
A318010,20.00
A318020,-100.00
A318410,-100.00
A319400,-5.00
A319660,64.00
A320000,46.00
A321260,-8.00
A321550,12.00
A321820,-100.00
A322180,28.00
A322310,-100.00
A322510,40.00
A322780,2.00
A323210,-6.00
A323230,0
A323280,-4.00
A323940,0
A323990,-100.00
A327260,25.00
A328380,-2.00
A329560,0
A330350,-100.00
A330860,-100.00
A330990,0
A331380,0
A331520,0
A331920,-100.00
A332290,0
A332370,-100.00
A332570,-100.00
A332710,1.00
A333050,0
A333430,-2.00
A333620,-100.00
A334970,-100.00
A335810,-100.00
A335870,1.00
A335890,2.00
A336060,0
A336570,0
A337450,0
A337930,-100.00
A338220,-100.00
A339950,0
A340120,0
A340350,0
A340360,0
A340440,0
A340570,-100.00
A340930,-100.00
A341160,1.00
A342550,0
A343510,-100.00
A344050,0
A347000,-100.00
A347140,0
A347700,-100.00
A347740,-100.00
A347770,-100.00
A347860,-100.00
A347890,-100.00
A348030,-100.00
A348150,-100.00
A348210,-100.00
A348350,-100.00
A349720,0
A351320,-100.00
A351330,-100.00
A351340,-100.00
A352480,-100.00
A352700,-100.00
A352770,-100.00
A352940,-100.00
A353060,-100.00
A353070,-100.00
A353190,-100.00
A353490,-100.00
A353810,-100.00
A354200,-100.00
A355150,-100.00
A356860,-100.00
A356890,-100.00
A357230,-100.00
A357550,-100.00
A357780,-100.00
A359090,-100.00
A361390,-100.00
A361670,-100.00
A363250,-100.00
A363260,-100.00
A365590,-100.00
A366330,-100.00
A367340,-100.00
A367360,-100.00
A367460,-100.00
A367480,-100.00
A368770,-100.00
A369370,-100.00
A372290,-100.00
A373200,-100.00
A373340,-100.00
A376190,-100.00
A377400,-100.00
A377630,-100.00
A383310,-100.00
A900070,-41.00
A900080,-58.00
A900100,-60.00
A900110,-78.00
A900120,-84.00
A900250,-1.00
A900260,-59.00
A900270,-27.00
A900280,-57.00
A900290,-16.00
A900300,-24.00
A900310,6.00
A900340,-11.00
A950110,-12.00
A950130,-74.00
A950140,-11.00
A950160,-48.00
A950170,-50.00
A950180,-26.00
A950190,-100.00
A950200,-100.00
A950220,-100.00
KOSDAQ,16.00
