Code,Return
A000250,10.00
A000440,-17.00
A001000,-55.00
A001540,-15.00
A001810,-46.00
A001840,-12.00
A002230,5.00
A002290,-66.00
A002680,-44.00
A002800,-14.00
A003100,47.00
A003310,-9.00
A003380,-34.00
A003800,20.00
