time,open,high,low,close,Volume,Volume MA,EMA,Basis,Upper,Lower,MA,MA,RSI,%K,%D
2015-03-16T19:30:00Z,60.02565426,60.30708255,59.99994,60.27279687,2404528,1999148.2,62.77558214037401,62.25902916950001,65.60945277518266,58.90860556381737,62.66619554800003,60.074591353999985,27.96512463916615,11.521408970161422,9.419980405494826
2015-03-17T13:30:00Z,59.74422597,60.69422502,59.65994034,60.20422551,4956756,2112587.05,62.650150109624064,62.06210079500001,65.40947970704164,58.714721882958386,62.581945275000024,60.11173417399998,27.513674615711793,12.86688609051133,11.062023780715132
2015-03-17T14:30:00Z,60.15565413,60.17565411,59.38422633,59.72279742,3117709,2194454.5,62.50735241744728,61.84152958700001,65.19504566659768,58.48801350740234,62.49394536300004,60.07125421399998,24.520723965769506,12.865735373836145,12.41801014483623
2015-03-17T15:30:00Z,59.71708314,59.99279715,59.61994038,59.857083,1600396,2207808.4,62.37807098244985,61.634529794000024,64.94103876216751,58.32802082583254,62.412695444250026,60.01651141199998,26.909069112915446,12.252705416051759,12.661775626799676
2015-03-17T16:30:00Z,59.87279727,59.99708286,59.68279746,59.88708297,1262373,2212617.4,62.25655937208644,61.42638714500002,64.62069220370877,58.23208208629128,62.319124109250026,59.988797153999975,27.461293136546843,12.108075990430086,12.408838926772594
2015-03-17T17:30:00Z,59.85136872,59.99994,59.76422595,59.85994014,1314383,2206838.9,62.139651116862716,61.20731593550001,64.19354231041702,58.22108956058301,62.22448134675002,59.906225807999974,27.260612072457704,13.881556074353705,12.747445826945116
2015-03-17T18:30:00Z,59.86565442,59.91994008,59.67851175,59.70851172,2103703,2267367.9,62.0210589511621,60.99053043800002,63.741755645163586,58.23930523083646,62.157913556250016,59.80708304999998,26.11405248196739,12.801758268651326,12.930463444478304
2015-03-17T19:30:00Z,59.70851172,59.88065441,59.70351173,59.77279737,1402737,2217052.6,61.91138765452004,60.80838776300002,63.36902621216648,58.24774931383356,62.089485053250016,59.81708303999998,27.507987464754066,13.911584688913651,13.53163301063949
2015-03-18T13:30:00Z,59.73851169,60.41993958,59.2999407,59.98091145,4475156,2382608.9,61.817218083567845,60.65615077250002,63.02635261811036,58.28594892688968,62.026580830500016,59.84184872999997,31.981801261377257,25.480264178875416,17.39786904548006
2015-03-18T14:30:00Z,59.95891147,60.17851125,59.75851167,59.76136881,1488389,2414195,61.7169327531499,60.49593664700002,62.64269022419361,58.349183069806436,61.953188046750014,59.816705897999974,29.886416891699653,33.300026766200446,24.230625211329766
2015-03-18T15:30:00Z,59.80994019,59.80994019,59.48279766,59.48912623,1379714,2449093.85,61.608259264215754,60.33611037850002,62.272637245048266,58.39958351195177,61.87827490750002,59.742543115999965,27.481892081223606,31.83435809801924,30.204883014364963
2015-03-18T16:30:00Z,59.4713691,59.76422595,59.46279768,59.6856546,397152,2430166.9,61.51447367083937,60.18982481050002,61.837186151240836,58.542463469759205,61.810777832250025,59.737971691999974,31.75070817661245,24.77561487124318,29.96999991182089
