Date,Close,Open,High,Low,Volume,Change
2010-03-08,130.11,128.3,130.85,127.71,5610000.0,0.009300000000000001
2010-03-09,128.82,129.59,130.81,127.97,6070000.0,-0.009899999999999999
2010-03-10,130.51,129.11,131.17,128.48,5630000.0,0.0131
2010-03-11,133.58,130.45,133.62,130.36,7240000.0,0.0235
2010-03-12,131.82,134.2,134.2,131.18,6150000.0,-0.0132
2010-03-15,131.13,131.7,132.0,128.63,6330000.0,-0.0052
2010-03-16,131.79,131.24,132.29,130.5,4139999.9999999995,0.005
2010-03-17,131.34,132.41,132.69,131.22,4360000.0,-0.0034000000000000002
2010-03-18,132.76,131.02,132.85,130.44,5020000.0,0.0108
2010-03-19,130.35,133.71,133.71,129.66,8910000.0,-0.0182
2010-03-22,130.47,130.2,130.96,128.64,5380000.0,0.0009
2010-03-23,129.26,130.89,130.94,128.07,4210000.0,-0.009300000000000001
2010-03-24,128.04,128.64,129.4,127.2,4700000.0,-0.009399999999999999
2010-03-25,134.73,129.14,136.91,128.04,16210000.0,0.052199999999999996
2010-03-26,135.06,134.9,136.99,133.76,6580000.0,0.0024
2010-03-29,135.12,135.37,136.63,134.33,4630000.0,0.0004
2010-03-30,136.58,135.74,138.19,135.36,6200000.0,0.0108
2010-03-31,135.77,136.0,136.8,134.48,4600000.0,-0.0059
2010-04-01,131.81,135.8,136.51,131.18,8790000.0,-0.0292
2010-04-05,131.49,132.85,133.74,130.78,5820000.0,-0.0024
2010-04-06,135.56,131.23,136.0,131.18,7950000.0,0.031
2010-04-07,134.87,135.96,136.08,133.86,5950000.0,-0.0051
2010-04-08,140.96,134.71,141.25,134.71,12690000.0,0.0452
2010-04-09,140.06,140.72,141.33,139.07,6010000.0,-0.0064
2010-04-12,141.2,140.0,142.91,139.68,5450000.0,0.008100000000000001
2010-04-13,140.16,141.23,141.98,139.12,4790000.0,-0.0074
2010-04-14,144.28,140.34,144.5,139.2,7900000.0,0.0294
2010-04-15,145.82,144.55,147.09,144.0,7830000.0,0.010700000000000001
2010-04-16,142.17,144.88,147.17,141.45,8400000.0,-0.025
2010-04-19,142.43,142.35,143.67,139.13,6020000.0,0.0018
2010-04-20,144.2,143.83,144.64,142.1,4310000.0,0.0124
2010-04-21,146.43,145.17,149.0,143.52,7370000.0,0.0155
2010-04-22,150.09,147.01,151.09,145.88,15170000.0,0.025
2010-04-23,143.63,145.38,149.09,142.42,18980000.0,-0.043
2010-04-26,147.11,143.2,147.73,142.9,9320000.0,0.0242
2010-04-27,142.02,145.55,146.44,141.11,8640000.0,-0.0346
2010-04-28,139.35,142.59,142.75,138.69,9240000.0,-0.018799999999999997
2010-04-29,141.73,140.09,142.45,139.79,6310000.0,0.0171
2010-04-30,137.1,141.4,141.4,136.91,6110000.0,-0.0327
2010-05-03,137.49,137.2,139.44,136.11,5660000.0,0.0028000000000000004
2010-05-04,129.83,135.62,135.81,128.38,12670000.0,-0.0557
2010-05-05,130.93,128.0,131.61,127.55,9460000.0,0.0085
2010-05-06,128.71,130.0,132.33,120.6,10200000.0,-0.017
2010-05-07,124.98,127.97,131.18,123.76,11940000.0,-0.028999999999999998
2010-05-10,131.29,129.73,132.21,129.26,6810000.0,0.050499999999999996
2010-05-11,130.46,129.95,133.08,128.47,6050000.0,-0.0063
2010-05-12,133.87,131.41,134.13,129.68,5910000.0,0.026099999999999998
2010-05-13,131.47,133.93,136.99,131.0,5940000.0,-0.0179
2010-05-14,128.53,130.36,131.0,126.76,5280000.0,-0.022400000000000003
2010-05-17,128.91,128.24,129.95,125.8,5640000.0,0.003
2010-05-18,126.28,130.14,131.25,125.51,5260000.0,-0.0204
2010-05-19,124.59,125.51,127.93,123.8,6460000.0,-0.0134
2010-05-20,119.71,122.64,125.0,118.78,8590000.0,-0.0392
2010-05-21,122.72,117.89,124.97,117.52,7970000.0,0.025099999999999997
2010-05-24,122.12,122.57,124.5,120.65,4540000.0,-0.0049
2010-05-25,124.86,118.54,125.19,118.5,7120000.0,0.022400000000000003
2010-05-26,123.21,125.05,125.79,122.3,6970000.0,-0.0132
2010-05-27,126.7,124.98,126.85,120.6,4750000.0,0.028300000000000002
2010-05-28,125.46,126.07,127.6,124.01,3960000.0,-0.0098
2010-06-01,123.24,124.97,126.57,123.02,3660000.0,-0.0177
2010-06-02,126.31,124.02,126.43,121.65,4760000.0,0.024900000000000002
2010-06-03,128.76,126.25,129.15,124.85,5280000.0,0.0194
2010-06-04,122.77,126.33,128.2,122.18,5500000.0,-0.04650000000000001
2010-06-07,122.01,125.84,126.61,121.67,6570000.0,-0.0062
2010-06-08,118.83,122.0,122.0,115.8,11520000.0,-0.026099999999999998
2010-06-09,117.91,120.31,121.47,117.36,7370000.0,-0.0077
2010-06-10,123.21,120.0,123.5,119.2,6060000.0,0.0449
2010-06-11,123.03,121.39,123.53,120.29,4210000.0,-0.0015
2010-06-14,123.83,124.24,125.7,123.5,3920000.0,0.006500000000000001
2010-06-15,126.84,123.2,126.92,122.5,4540000.0,0.024300000000000002
2010-06-16,126.9,125.39,127.98,125.36,3960000.0,0.0005
2010-06-17,125.89,126.74,127.8,124.69,3480000.0,-0.008
2010-06-18,125.83,126.48,127.48,125.07,3840000.0,-0.0005
2010-06-21,122.55,126.79,127.48,121.41,5330000.0,-0.026099999999999998
2010-06-22,122.31,122.65,125.23,121.55,6210000.0,-0.002
2010-06-23,121.45,122.11,123.22,120.04,5460000.0,-0.006999999999999999
2010-06-24,118.33,120.61,120.85,116.8,7770000.0,-0.025699999999999997
2010-06-25,121.0,118.14,121.76,117.63,5770000.0,0.0226
2010-06-28,117.8,118.85,120.04,117.1,5610000.0,-0.0264
2010-06-29,108.61,116.26,116.48,106.01,12870000.0,-0.078
2010-06-30,109.26,108.58,112.68,108.11,9740000.0,0.006
2010-07-01,110.96,108.9,111.69,106.7,8530000.0,0.015600000000000001
2010-07-02,109.14,110.92,111.29,108.56,4480000.0,-0.016399999999999998
2010-07-06,110.06,110.65,112.53,109.0,5220000.0,0.0084
2010-07-07,113.43,109.84,113.63,109.81,4940000.0,0.030600000000000002
2010-07-08,116.22,115.02,117.48,114.07,6780000.0,0.0246
2010-07-09,117.26,116.55,117.4,114.65,4070000.0000000005,0.0089
2010-07-12,119.51,117.81,119.7,117.32,4780000.0,0.0192
2010-07-13,123.65,120.69,124.88,120.3,7090000.0,0.0346
2010-07-14,123.3,123.03,123.75,121.47,5260000.0,-0.0028000000000000004
2010-07-15,122.06,120.13,122.48,119.26,6050000.0,-0.0101
2010-07-16,118.49,121.28,121.92,118.01,6230000.0,-0.0292
2010-07-19,119.94,118.38,120.74,117.0,5030000.0,0.012199999999999999
2010-07-20,120.1,120.61,120.71,117.51,6790000.0,0.0013
2010-07-21,117.43,120.62,121.25,117.26,5010000.0,-0.0222
2010-07-22,120.07,118.71,120.87,118.02,15000000.0,0.0225
2010-07-23,118.87,105.92,119.28,105.8,42420000.0,-0.01
2010-07-26,118.4,118.26,118.6,114.88,11140000.0,-0.004
2010-07-27,117.13,118.43,118.5,115.07,7800000.0,-0.010700000000000001
2010-07-28,117.13,117.0,118.2,116.4,5470000.0,0.0
2010-07-29,116.86,117.99,118.87,115.52,6180000.0,-0.0023
2010-07-30,117.89,115.53,118.74,114.51,7080000.0,0.0088
2010-08-02,120.07,119.15,120.38,117.57,5480000.0,0.018500000000000003
2010-08-03,122.42,120.0,122.87,119.68,5960000.0,0.0196
2010-08-04,127.58,123.06,128.47,123.0,9280000.0,0.042199999999999994
2010-08-05,127.83,126.77,128.0,125.82,4280000.0,0.002
2010-08-06,128.32,126.72,128.4,125.9,5070000.0,0.0038
2010-08-09,128.83,128.46,129.93,127.85,5090000.0,0.004
2010-08-10,130.0,127.95,130.0,127.38,5710000.0,0.0091
2010-08-11,125.89,128.1,128.12,125.2,5540000.0,-0.0316
2010-08-12,126.56,123.76,127.0,123.55,4370000.0,0.0053
2010-08-13,124.69,126.06,127.48,124.26,3980000.0,-0.0148
2010-08-16,126.07,123.61,127.37,123.04,4030000.0000000005,0.0111
2010-08-17,128.86,127.34,129.98,126.79,5050000.0,0.022099999999999998
2010-08-18,129.65,129.25,130.81,128.26,7900000.0,0.0060999999999999995
2010-08-19,127.57,129.22,130.02,126.82,5580000.0,-0.016
2010-08-20,127.76,127.2,128.04,126.02,4170000.0,0.0015
2010-08-23,126.6,127.86,129.22,126.5,3870000.0,-0.0091
2010-08-24,124.53,125.41,125.44,123.18,5370000.0,-0.016399999999999998
2010-08-25,126.85,123.85,127.37,123.83,5350000.0,0.018600000000000002
2010-08-26,124.86,127.15,127.59,124.82,4700000.0,-0.015700000000000002
2010-08-27,126.64,125.46,126.64,122.25,5080000.0,0.0143
2010-08-30,123.79,126.03,126.95,123.69,3430000.0,-0.0225
2010-08-31,124.83,122.85,125.9,122.5,4230000.0,0.0084
2010-09-01,132.49,126.36,132.6,126.17,7140000.0,0.061399999999999996
2010-09-02,135.21,132.17,135.21,132.05,5410000.0,0.020499999999999997
2010-09-03,138.79,136.89,139.5,136.62,6590000.0,0.0265
2010-09-07,137.22,137.56,138.6,136.89,3890000.0,-0.0113
2010-09-08,139.14,137.93,139.7,136.45,5830000.0,0.013999999999999999
2010-09-09,140.38,140.39,141.37,139.26,4970000.0,0.0089
2010-09-10,142.44,140.75,142.6,140.04,5040000.0,0.0147
2010-09-13,145.07,144.07,145.74,143.76,5080000.0,0.018500000000000003
2010-09-14,145.75,144.5,146.7,143.83,4320000.0,0.004699999999999999
2010-09-15,145.45,144.88,145.62,143.56,4910000.0,-0.0021
2010-09-16,148.13,145.4,148.23,145.16,5830000.0,0.0184
2010-09-17,148.32,148.9,148.98,146.5,7260000.0,0.0013
2010-09-20,151.3,148.7,151.95,147.35,6460000.0,0.020099999999999996
2010-09-21,150.73,150.76,153.31,149.6,7550000.0,-0.0038
2010-09-22,151.83,149.84,152.7,149.1,6620000.0,0.0073
2010-09-23,152.85,151.2,155.92,150.97,7070000.0,0.0067
2010-09-24,160.73,155.43,160.89,155.42,10590000.0,0.0516
2010-09-27,159.37,160.22,161.2,157.88,6450000.0,-0.0085
2010-09-28,159.7,159.84,160.88,154.89,8490000.0,0.0021
2010-09-29,158.99,159.03,161.78,157.75,7290000.0,-0.0044
2010-09-30,157.06,160.01,160.93,155.6,7610000.0,-0.0121
2010-10-01,153.71,157.08,157.44,152.2,8690000.0,-0.0213
2010-10-04,155.39,153.95,155.96,152.79,5350000.0,0.0109
2010-10-05,160.87,157.08,161.21,157.01,5620000.0,0.0353
2010-10-06,155.4,160.6,160.68,154.6,6060000.0,-0.034
2010-10-07,156.27,156.51,157.4,153.39,4640000.0,0.005600000000000001
2010-10-08,155.55,155.18,156.28,152.78,6920000.0,-0.0046
2010-10-11,153.03,154.89,156.63,152.34,4490000.0,-0.016200000000000003
2010-10-12,156.48,152.51,156.95,151.4,5290000.0,0.0225
2010-10-13,155.17,156.69,156.79,153.85,5640000.0,-0.0084
2010-10-14,155.53,155.16,156.95,154.23,4030000.0000000005,0.0023
2010-10-15,164.64,158.42,164.88,156.75,10140000.0,0.058600000000000006
2010-10-18,163.56,165.0,165.19,161.82,6340000.0,-0.0066
2010-10-19,158.67,160.68,162.8,157.0,7530000.0,-0.029900000000000003
2010-10-20,158.67,158.78,159.87,156.57,5790000.0,0.0
2010-10-21,164.97,162.67,166.13,161.29,13590000.0,0.0397
2010-10-22,169.13,162.45,170.17,162.27,16320000.0,0.0252
2010-10-25,169.0,171.57,171.99,168.32,6530000.0,-0.0008
2010-10-26,169.95,167.57,171.0,167.5,4690000.0,0.005600000000000001
2010-10-27,167.51,168.91,169.75,166.54,5730000.0,-0.0144
2010-10-28,166.84,168.31,168.49,165.05,4690000.0,-0.004
2010-10-29,165.23,165.8,168.5,164.81,5000000.0,-0.0096
2010-11-01,162.58,164.45,164.58,161.52,5250000.0,-0.016
2010-11-02,164.61,163.75,165.94,163.36,4260000.0,0.0125
2010-11-03,168.47,165.4,168.61,162.29,6120000.0,0.023399999999999997
2010-11-04,168.93,169.86,172.53,168.4,7400000.0,0.0027
2010-11-05,170.77,169.35,171.65,168.59,5220000.0,0.0109
2010-11-08,171.99,170.84,173.2,168.78,5710000.0,0.0070999999999999995
2010-11-09,170.27,172.67,173.14,169.06,3980000.0,-0.01
2010-11-10,173.33,170.59,173.37,169.41,5450000.0,0.018000000000000002
2010-11-11,170.37,171.0,172.05,169.42,5700000.0,-0.0171
2010-11-12,165.68,170.12,171.26,165.05,7170000.0,-0.0275
2010-11-15,158.9,165.16,165.35,158.56,9650000.0,-0.0409
2010-11-16,157.78,158.74,160.91,156.77,6570000.0,-0.006999999999999999
2010-11-17,158.35,157.84,160.85,157.55,4530000.0,0.0036
2010-11-18,164.17,160.74,165.0,160.74,6230000.0,0.0368
2010-11-19,164.82,163.95,164.99,162.84,4470000.0,0.004
2010-11-22,170.39,165.1,170.6,165.0,6150000.0,0.0338
2010-11-23,168.2,168.61,168.81,164.62,6470000.0,-0.0129
2010-11-24,177.25,171.53,177.89,171.53,10060000.0,0.0538
2010-11-26,177.5,177.36,178.38,176.16,4270000.0,0.0014000000000000002
2010-11-29,179.49,179.99,181.84,177.57,9700000.0,0.011200000000000002
2010-11-30,175.4,176.95,177.7,174.9,6770000.0,-0.022799999999999997
2010-12-01,176.55,179.16,179.32,176.0,5780000.0,0.0066
2010-12-02,176.53,176.86,177.45,173.92,5540000.0,-0.0001
2010-12-03,175.68,175.5,176.4,174.05,4910000.0,-0.0048
2010-12-06,178.05,175.52,178.43,174.6,5660000.0,0.013500000000000002
2010-12-07,176.77,180.5,181.47,176.57,5080000.0,-0.0072
2010-12-08,176.29,177.49,178.16,175.2,3740000.0,-0.0027
2010-12-09,174.85,177.77,178.11,173.8,4560000.0,-0.008199999999999999
2010-12-10,175.62,174.88,175.95,173.36,3570000.0,0.0044
2010-12-13,174.25,176.33,177.94,173.73,4210000.0,-0.0078000000000000005
2010-12-14,173.94,174.28,175.76,173.09,3690000.0,-0.0018
2010-12-15,175.57,173.72,179.0,173.59,5820000.0,0.009399999999999999
2010-12-16,178.04,175.58,178.3,175.04,4120000.0,0.0141
2010-12-17,177.58,178.41,178.75,177.02,4510000.0,-0.0026
2010-12-20,183.29,179.27,183.98,178.04,8740000.0,0.0322
2010-12-21,184.75,183.88,185.65,182.6,5110000.0,0.008
2010-12-22,184.76,185.0,185.45,184.11,2580000.0,0.0001
2010-12-23,182.59,184.34,184.98,181.89,3360000.0,-0.011699999999999999
2010-12-27,182.14,181.9,183.14,180.45,2250000.0,-0.0025
2010-12-28,181.09,182.1,182.77,181.05,1980000.0,-0.0058
2010-12-29,183.37,181.8,184.35,180.41,3120000.0,0.0126
2010-12-30,182.75,183.92,184.55,182.75,1960000.0,-0.0034000000000000002
2010-12-31,180.0,181.96,182.3,179.51,3450000.0,-0.015
2011-01-03,184.22,181.37,186.0,181.21,5330000.0,0.023399999999999997
2011-01-04,185.01,186.15,187.7,183.78,5030000.0,0.0043
2011-01-05,187.42,184.1,187.45,184.07,3420000.0,0.013000000000000001
2011-01-06,185.86,186.5,187.41,185.25,3180000.0,-0.0083
2011-01-07,185.49,187.88,188.45,183.74,5220000.0,-0.002
2011-01-10,184.68,185.04,185.29,182.51,3380000.0,-0.0044
2011-01-11,184.34,185.42,186.0,183.21,2820000.0,-0.0018
2011-01-12,184.08,185.36,185.38,183.3,2680000.0,-0.0014000000000000002
2011-01-13,185.53,183.6,186.45,183.51,3370000.0,0.0079
2011-01-14,188.75,185.5,188.94,184.92,3660000.0,0.0174
2011-01-18,191.25,188.66,191.6,188.25,3900000.0,0.0132
2011-01-19,186.87,190.9,191.0,186.21,3890000.0,-0.0229
2011-01-20,181.96,185.29,186.85,181.0,5720000.0,-0.0263
2011-01-21,177.42,183.0,183.25,176.84,6810000.0,-0.025
2011-01-24,176.85,177.95,178.49,174.15,5600000.0,-0.0032
2011-01-25,176.7,175.5,176.75,174.28,4650000.0,-0.0008
2011-01-26,175.39,177.51,177.89,174.63,3760000.0,-0.0074
2011-01-27,184.45,177.48,185.0,177.31,14590000.0,0.051699999999999996
2011-01-28,171.14,171.45,173.71,166.9,19910000.0,-0.0722
2011-01-31,169.64,170.16,171.44,167.41,6720000.0,-0.0088
2011-02-01,172.11,170.52,173.1,169.51,5090000.0,0.0146
2011-02-02,173.53,171.42,175.2,170.87,4550000.0,0.0083
2011-02-03,173.71,173.5,174.67,171.95,3680000.0,0.001
2011-02-04,175.93,174.0,177.19,173.75,4350000.0,0.0128
2011-02-07,176.43,176.15,177.55,174.77,5260000.0,0.0028000000000000004
2011-02-08,183.06,176.66,183.11,176.59,7800000.0,0.037599999999999995
2011-02-09,185.3,183.15,186.47,182.26,8320000.0,0.012199999999999999
2011-02-10,186.21,184.39,187.24,183.6,5330000.0,0.0049
2011-02-11,189.25,185.56,189.5,185.37,4500000.0,0.0163
2011-02-14,190.42,189.25,191.4,188.35,4070000.0000000005,0.0062
2011-02-15,189.03,188.73,190.49,188.25,3890000.0,-0.0073
2011-02-16,186.62,189.77,190.0,186.35,4630000.0,-0.0127
2011-02-17,187.76,185.77,189.09,185.31,3430000.0,0.0060999999999999995
2011-02-18,186.5,187.54,188.5,185.13,4179999.9999999995,-0.0067
2011-02-22,180.42,183.68,184.72,179.32,5640000.0,-0.0326
2011-02-23,176.68,180.25,181.15,174.39,5490000.0,-0.0207
2011-02-24,177.75,176.86,179.75,174.56,4660000.0,0.0060999999999999995
2011-02-25,177.24,178.95,180.75,177.1,4190000.0000000005,-0.0029
2011-02-28,173.29,173.91,175.89,172.15,6790000.0,-0.0223
2011-03-01,169.44,173.53,173.96,168.67,5850000.0,-0.0222
2011-03-02,172.02,169.09,173.3,168.35,5190000.0,0.0152
2011-03-03,172.79,173.71,174.46,172.05,4139999.9999999995,0.0045000000000000005
2011-03-04,171.67,172.62,172.75,169.51,4920000.0,-0.006500000000000001
2011-03-07,169.08,171.92,172.09,166.24,5930000.0,-0.0151
2011-03-08,166.89,169.39,169.71,166.72,4220000.0,-0.013000000000000001
2011-03-09,169.05,166.67,169.75,163.9,7110000.0,0.0129
2011-03-10,166.14,167.07,168.47,164.82,6000000.0,-0.0172
2011-03-11,168.07,165.5,169.2,164.12,4610000.0,0.0116
2011-03-14,166.73,166.6,168.08,164.57,4019999.9999999995,-0.008
2011-03-15,165.08,161.39,166.88,160.76,4940000.0,-0.009899999999999999
2011-03-16,164.7,164.7,168.14,162.87,5210000.0,-0.0023
2011-03-17,160.97,165.91,166.3,160.78,6470000.0,-0.0226
2011-03-18,161.82,161.19,163.54,160.59,7450000.0,0.0053
2011-03-21,164.53,163.37,165.79,161.72,4059999.9999999995,0.0167
2011-03-22,162.6,164.07,164.44,162.25,3610000.0,-0.011699999999999999
2011-03-23,165.32,162.3,166.26,160.82,4720000.0,0.0167
2011-03-24,171.1,168.21,172.0,167.36,6290000.0,0.035
2011-03-25,170.98,171.64,173.49,170.3,4290000.0,-0.0007000000000000001
2011-03-28,169.35,171.8,172.5,169.25,3400000.0,-0.0095
2011-03-29,174.62,170.73,174.84,170.07,4890000.0,0.0311
2011-03-30,179.42,177.78,181.16,177.66,6860000.0,0.0275
2011-03-31,180.13,179.31,181.57,178.5,4830000.0,0.004
2011-04-01,180.13,181.58,183.25,178.59,5690000.0,0.0
2011-04-04,182.94,180.89,183.61,180.69,4190000.0000000005,0.015600000000000001
2011-04-05,185.29,182.1,186.36,181.8,5570000.0,0.0128
2011-04-06,182.76,186.15,188.27,181.12,5430000.0,-0.0137
2011-04-07,184.91,182.78,185.17,181.76,4570000.0,0.0118
2011-04-08,184.71,185.26,186.22,182.78,3730000.0,-0.0011
2011-04-11,184.04,184.86,186.49,181.85,3300000.0,-0.0036
2011-04-12,180.48,183.06,184.59,179.42,5340000.0,-0.019299999999999998
2011-04-13,182.29,180.83,182.88,179.8,4230000.0,0.01
2011-04-14,181.82,181.39,182.08,179.36,3590000.0,-0.0026
2011-04-15,180.01,181.0,181.78,179.02,4270000.0,-0.01
2011-04-18,178.34,178.38,178.91,175.37,4620000.0,-0.009300000000000001
2011-04-19,178.82,178.35,179.47,176.6,2650000.0,0.0027
2011-04-20,183.87,181.62,185.0,181.59,4070000.0000000005,0.0282
2011-04-21,185.89,184.56,185.97,183.05,3350000.0,0.011000000000000001
2011-04-25,185.42,185.65,186.35,183.77,3440000.0,-0.0025
2011-04-26,182.3,186.27,186.42,180.74,11240000.0,-0.0168
2011-04-27,196.63,183.2,197.8,182.75,23620000.0,0.0786
2011-04-28,195.07,195.96,196.79,192.27,7280000.0,-0.0079
2011-04-29,195.81,194.38,196.59,193.78,6640000.0,0.0038
2011-05-02,201.19,196.57,203.42,196.18,9400000.0,0.0275
2011-05-03,198.45,201.0,202.59,196.69,6050000.0,-0.013600000000000001
2011-05-04,199.97,198.25,201.86,195.37,6550000.0,0.0077
2011-05-05,197.11,198.66,201.0,196.12,4640000.0,-0.0143
2011-05-06,197.6,199.1,199.56,196.56,4019999.9999999995,0.0025
2011-05-09,200.8,198.34,202.36,196.78,5830000.0,0.016200000000000003
2011-05-10,203.94,201.94,205.29,201.56,5890000.0,0.015600000000000001
2011-05-11,204.38,203.12,205.5,202.25,4810000.0,0.0022
2011-05-12,206.07,204.22,206.19,200.62,4820000.0,0.0083
2011-05-13,202.56,205.7,206.39,202.36,4130000.0,-0.017
2011-05-16,192.51,200.54,200.9,191.37,9390000.0,-0.0496
2011-05-17,194.81,191.82,195.98,191.76,7080000.0,0.011899999999999999
2011-05-18,197.09,194.13,198.28,193.25,4960000.0,0.011699999999999999
2011-05-19,198.81,198.33,199.95,197.55,3700000.0,0.0087
2011-05-20,198.65,197.95,199.8,197.24,3380000.0,-0.0008
2011-05-23,196.22,195.56,197.29,192.02,4230000.0,-0.012199999999999999
2011-05-24,193.27,197.0,197.0,193.0,2970000.0,-0.015
2011-05-25,192.26,193.57,194.35,191.14,4660000.0,-0.0052
2011-05-26,195.0,191.24,196.45,190.88,4080000.0,0.0143
2011-05-27,194.13,194.76,196.12,193.5,2350000.0,-0.0045000000000000005
2011-05-31,196.69,195.94,198.44,195.03,3410000.0,0.0132
2011-06-01,192.4,196.06,197.26,192.05,3450000.0,-0.0218
2011-06-02,193.65,192.28,194.44,190.56,3050000.0,0.006500000000000001
2011-06-03,188.32,191.23,193.21,187.62,4980000.0,-0.0275
2011-06-06,185.69,188.01,189.85,185.18,3710000.0,-0.013999999999999999
2011-06-07,187.55,185.72,190.63,185.52,4870000.0,0.01
2011-06-08,188.05,187.45,189.81,186.32,3720000.0,0.0027
2011-06-09,189.68,189.74,191.76,185.71,4190000.0000000005,0.0087
2011-06-10,186.53,189.25,190.77,186.28,3760000.0,-0.0166
2011-06-13,186.29,186.81,189.31,184.86,3870000.0,-0.0013
2011-06-14,189.96,188.99,190.72,187.07,3960000.0,0.0197
2011-06-15,185.98,188.04,192.45,185.3,6320000.0,-0.021
2011-06-16,183.65,185.74,187.0,181.59,6030000.0,-0.0125
2011-06-17,186.37,186.51,187.39,184.64,6330000.0,0.0148
2011-06-20,187.72,185.96,188.85,185.57,2830000.0,0.0072
2011-06-21,194.23,188.3,195.0,187.12,4179999.9999999995,0.0347
2011-06-22,191.63,193.96,195.2,191.32,3130000.0,-0.0134
2011-06-23,194.16,189.5,194.46,188.3,4620000.0,0.0132
2011-06-24,192.55,193.88,194.92,191.35,3620000.0,-0.0083
2011-06-27,201.25,194.5,202.58,194.03,6100000.0,0.0452
2011-06-28,202.35,201.92,202.88,200.6,3830000.0,0.0055000000000000005
2011-06-29,204.18,202.67,206.25,201.03,4610000.0,0.009000000000000001
2011-06-30,204.49,200.78,205.2,200.5,4450000.0,0.0015
2011-07-01,209.49,205.55,210.27,203.61,4010000.0,0.0245
2011-07-05,213.19,208.76,214.45,208.73,3590000.0,0.0177
2011-07-06,214.19,212.12,214.4,211.01,2610000.0,0.004699999999999999
2011-07-07,216.74,215.09,217.8,215.09,3150000.0,0.011899999999999999
2011-07-08,218.28,214.3,218.32,213.25,3710000.0,0.0070999999999999995
2011-07-11,212.55,216.74,217.5,211.0,4030000.0000000005,-0.0263
2011-07-12,211.23,214.64,215.65,211.12,3990000.0,-0.0062
2011-07-13,213.5,214.7,216.83,212.14,4230000.0,0.010700000000000001
2011-07-14,210.38,213.58,215.91,209.38,3900000.0,-0.0146
2011-07-15,212.87,213.08,214.53,209.29,4080000.0,0.0118
2011-07-18,211.53,212.53,213.39,208.29,2900000.0,-0.0063
2011-07-19,218.06,213.77,218.4,213.77,4440000.0,0.030899999999999997
2011-07-20,215.55,220.05,220.2,214.41,3380000.0,-0.0115
2011-07-21,213.21,216.74,217.09,211.07,4550000.0,-0.0109
2011-07-22,216.52,213.86,217.95,211.11,3600000.0,0.0155
