time,open,high,low,close,Volume,Volume MA,EMA,Basis,Upper,Lower,MA,MA,RSI,%K,%D
2015-03-16T19:30:00Z,104.16,104.38,104.09,104.37,354898,618698.7,100.77322600224296,102.10030000000009,107.46197947940807,96.73862052059211,100.08663749999995,104.02399999999997,69.87667732335522,85.88310064459506,84.45435109313986
2015-03-17T13:30:00Z,103.2,104.25,103.16,103.35,402458,626425.2,100.89892229481647,102.3738000000001,107.39361687314272,97.35398312685749,100.20013749999995,103.94599999999998,60.32642739852411,70.31122226412832,80.23929610936692
2015-03-17T14:30:00Z,103.36,103.5,102.89,103.14,359164,635152.25,101.00824315848396,102.6273000000001,107.24838061387098,98.00621938612923,100.30763749999994,103.814,58.55211976913399,52.02683830997362,69.40705373956568
2015-03-17T15:30:00Z,103.14,103.5,102.9,103.34,155823,634605.95,101.12198739465548,102.9093000000001,106.94442344791216,98.87417655208804,100.42213749999995,103.66999999999999,59.765821132925474,29.990346287992082,50.77613562069801
2015-03-17T16:30:00Z,103.34,103.85,103.25,103.33,136060,630600.05,101.2296953266235,103.1738000000001,106.53471675587168,99.81288324412851,100.53638749999995,103.506,59.6717334318085,23.72010463378182,35.24576307724917
2015-03-17T17:30:00Z,103.34,103.97,103.25,103.82,196364,625688.85,101.35605165215406,103.45680000000009,105.91266690191053,101.00093309808965,100.66313749999995,103.39599999999999,62.764965412285434,27.204783258594805,26.971744726789566
2015-03-17T18:30:00Z,103.8,104.08,103.61,103.72,391528,628331.55,101.47136620570753,103.7123000000001,104.7542798653959,102.6703201346043,100.80564999999994,103.46999999999998,61.72444940802751,32.8849028400596,27.936596910812074
2015-03-17T19:30:00Z,103.72,103.93,103.57,103.84,535027,547658.25,101.58690931762423,103.71880000000007,104.76226223694067,102.67533776305947,100.95989999999995,103.60999999999999,62.5272595586384,41.140084645193674,33.743256914616026
2015-03-18T13:30:00Z,103.46,104.3,103.16,103.87,309469,503077.15,101.6982795948133,103.78700000000008,104.67051796807559,102.90348203192457,101.11989999999994,103.71599999999998,62.73767906737839,49.16267671389312,41.0625547330488
2015-03-18T14:30:00Z,103.855,104.08,103.62,103.935,284255,468976.05,101.80738790726143,103.82675000000009,104.66038226299048,102.9931177370097,101.27452249999996,103.83699999999999,63.21958684560438,60.1341757959651,50.14564571835063
2015-03-18T15:30:00Z,103.96,104.08,103.8,103.945,210231,457881.1,101.91166166788283,103.85500000000009,104.66409208369353,103.04590791630665,101.41939749999995,103.862,63.29822845421352,68.9038031319913,59.400218547283174
