time,open,high,low,close,Volume,Volume MA,EMA,Basis,Upper,Lower,MA,MA,RSI,%K,%D
2015-03-16T19:30:00Z,88.73,88.8,88.65,88.705,59661,61089.95,88.93512962477774,88.52075000000004,89.68186272061997,87.3596372793801,88.821,88.64499999999988,50.88490199463702,64.94155889531255,61.711246673146945
2015-03-17T13:30:00Z,88.25,88.55,88.04,88.09,45452,60051.15,88.89390378942274,88.47525000000003,89.62897212858448,87.32152787141558,88.75275000000002,88.57099999999988,42.87703831073444,60.34703938026197,62.46036364206085
2015-03-17T14:30:00Z,88.15,88.18,87.75,87.9,31607,58287.5,88.84542067774358,88.41825000000003,89.56736824891235,87.26913175108771,88.67075000000001,88.41099999999987,40.74373906589431,50.68524696974805,58.657948415107604
2015-03-17T15:30:00Z,87.87,88.04,87.82,87.98,30964,57156.3,88.80320503492682,88.36575000000002,89.49402866681626,87.23747133318378,88.58950000000002,88.27699999999987,42.051093413989214,40.12738853503193,50.386558295014076
2015-03-17T16:30:00Z,87.96,88.32,87.91,88.28,22883,55464.6,88.77768283810111,88.31875000000004,89.37690818759373,87.26059181240635,88.51375,88.19099999999989,46.79190537491795,44.161358811040365,44.99133143860687
2015-03-17T17:30:00Z,88.28,88.38,88.12,88.14,39944,53895.65,88.74657635819375,88.25325000000004,89.17682065239936,87.32967934760072,88.439125,88.07799999999989,44.94403702101445,49.25690021231412,44.515215852795556
2015-03-17T18:30:00Z,88.11,88.295,87.89,88.16,50954,51009.25,88.71796287730625,88.19475000000003,88.97523366413517,87.41426633586488,88.393375,88.09199999999989,45.27651332771658,51.093418259023046,48.17055909412593
2015-03-17T19:30:00Z,88.155,88.26,87.86,87.92,33217,49295,88.67903785890107,88.16275000000003,88.93312312386779,87.39237687613227,88.35037500000001,88.09599999999988,41.99888273151777,36.362769441145545,45.57102930416099
2015-03-18T13:30:00Z,87.73,87.77,87.22,87.3,69204,49556.5,88.61176771944248,88.13875000000003,88.98180323081161,87.29569676918845,88.299125,87.95999999999988,34.95838285253629,21.36171407803857,36.27263392606914
2015-03-18T14:30:00Z,87.32,87.64,87.29,87.51,91442,51889.4,88.55802295264041,88.11875000000002,89.00064497673169,87.23685502326835,88.246125,87.80599999999987,38.70633174458679,12.01473552053396,23.246406346572773
2015-03-18T15:30:00Z,87.5,87.64,87.39,87.57,71122,53360.7,88.50982671104819,88.10975000000003,89.00999704941226,87.2095029505878,88.20287500000002,87.69199999999987,39.77416102938695,14.481426827712994,15.952625475428592
2015-03-18T16:30:00Z,87.56,87.95,87.48,87.65,73464,54101.2,88.4678839446556,88.11275000000003,89.00642485696702,87.21907514303305,88.16237500000003,87.58999999999988,41.24397390869539,21.852398389535676,16.116186912594294
2015-03-18T17:30:00Z,87.65,89.17,87.54,88.97,142557,57016,88.49237741076996,88.17975000000003,89.11840049404861,87.24109950595144,88.16462500000002,87.79999999999987,59.0167198380003,46.11390686157032,27.482577359606413
2015-03-18T18:30:00Z,88.98,89.25,88.84,88.95,192059,63427.95,88.51470046390314,88.24075000000002,89.21254357374812,87.26895642625192,88.199375,88.12999999999985,58.726865578266136,67.25218062633478,45.07282862581368
2015-03-18T19:30:00Z,88.95,88.97,88.7,88.87,135002,66412.35,88.53203214859079,88.26225000000002,89.26911878488485,87.2553812151152,88.22862500000001,88.40199999999986,57.51013703395239,85.41535093259237,66.26047947349925
2015-03-19T13:30:00Z,89,89.6,88.64,89.46,59246,66660.65,88.57729887304977,88.29875000000003,89.41750768152511,87.17999231847494,88.27537500000001,88.77999999999986,63.5139889048434,86.87337003767034,79.84696719886591
2015-03-19T14:30:00Z,89.44,89.67,89.29,89.57,57962,67228.85,88.62572331826685,88.35425000000002,89.60217337504105,87.106326624959,88.322875,89.16399999999986,64.520565175813,90.43893419436733,87.57588505487676
2015-03-19T15:30:00Z,89.57,89.61,89.07,89.36,62110,68694,88.66154169298554,88.38725000000002,89.70305954167866,87.07144045832139,88.371375,89.24199999999986,61.05742493021508,92.46098439375733,89.92442954193176
2015-03-19T16:30:00Z,89.35,89.47,89.04,89.41,35861,68073.75,88.69805185430332,88.42525000000003,89.8112423340215,87.03925766597857,88.429375,89.33399999999986,61.58610826098588,90.88435374149635,91.26142410987376
2015-03-19T17:30:00Z,89.41,89.44,89.02,89.15,47644,67617.75,88.72009810531291,88.44725000000003,89.86424497175256,87.0302550282475,88.483375,89.38999999999984,57.23480654568621,85.17006802721083,89.50513538748824
2015-03-19T18:30:00Z,89.2,89.5,89.07,89.19,68666,68068,88.74302014895619,88.47150000000002,89.92152448254298,87.02147551745706,88.49612499999998,89.33599999999986,57.729622720512545,82.85714285714278,86.30385487528339
2015-03-19T19:30:00Z,89.16,89.28,89.01,89.03,49544,68272.6,88.75701916608028,88.51850000000003,89.97692757789609,87.06007242210397,88.49687499999999,89.22799999999985,54.98885158936697,77.68707482993197,81.90476190476194
2015-03-20T13:30:00Z,89.5,89.83,89.4,89.69,80631,70723.8,88.80253042627149,88.60800000000003,90.12224700758102,87.09375299241904,88.51312499999999,89.29399999999984,62.82844318579445,82.92463442069732,81.15628403592412
2015-03-20T14:30:00Z,89.69,89.935,89.6,89.815,68495,72600.35,88.85191918596556,88.69975000000002,90.27193470606068,87.12756529393937,88.53275,89.37499999999984,64.10363234091693,87.88353743180352,82.83174889414435
2015-03-20T15:30:00Z,89.82,90.27,89.82,89.89,48981,73905.25,88.90255727445503,88.78025000000004,90.4215740843796,87.13892591562048,88.5495,89.52299999999985,64.88207853048502,92.05099653013822,87.61972279421309
2015-03-20T16:30:00Z,89.91,90.32,89.84,90.31,63591,75087.6,88.97121301716454,88.88875000000003,90.63027196367739,87.14722803632267,88.571,89.74699999999984,68.94370885006535,93.76836279460709,91.23429891884969
2015-03-20T17:30:00Z,90.32,90.36,90.07,90.16,71011,76090.45,89.02920262608335,88.98875000000002,90.78036903036622,87.19713096963383,88.59174999999999,89.97299999999984,66.00747034021047,91.46410303615077,92.42782078696543
2015-03-20T18:30:00Z,90.17,90.31,89.89,89.94,56914,77275.3,89.0736317662744,89.08975000000002,90.85656203017538,87.32293796982466,88.62625,90.02299999999984,61.847098729109206,87.86459204729238,91.03235262601682
2015-03-20T19:30:00Z,89.94,90.09,89.82,89.84,58877,76758.95,89.1110155825537,89.21675000000003,90.80704643462083,87.62645356537924,88.67774999999999,90.02799999999984,59.99602583631923,77.90697674418597,85.74522394254312
2015-03-23T13:30:00Z,89.97,90.65,89.97,90.13,60132,75193.45,89.1607221395023,89.34775000000003,90.77764676199655,87.91785323800352,88.73324999999998,90.07599999999984,63.41567762855969,71.21384004537698,78.99513627895185
2015-03-23T14:30:00Z,90.11,90.465,90,90.3,67485,75011.6,89.21629666928267,89.48425000000003,90.71687027809557,88.2516297219045,88.797,90.07399999999983,65.28887297280441,72.2395537908864,73.78679019348318
2015-03-23T15:30:00Z,90.29,90.35,90.01,90.11,51954,73936.1,89.2598919537079,89.60725000000004,90.5369030266534,88.67759697334667,88.85999999999999,90.06399999999982,61.498828876365124,71.34146341463361,71.59828575029907
2015-03-23T16:30:00Z,90.11,90.19,89.965,90.09,36911,68653.8,89.30038502913679,89.66325000000003,90.56718735953896,88.7593126404611,88.92150000000001,90.09399999999982,61.09677481413581,70.52845528455248,71.36982416335758
2015-03-23T17:30:00Z,90.07,90.28,89.99,90.11,40672,61084.45,89.33987844234963,89.72125000000003,90.58253900491214,88.85996099508792,88.981,90.14799999999983,61.36875732008304,66.66666666666634,69.51219512195088
2015-03-23T18:30:00Z,90.13,90.13,89.725,89.74,59121,57290.4,89.35939656711307,89.76475000000002,90.53247048948991,88.99702951051013,89.0135,90.06999999999982,53.865915035451124,59.14634146341422,65.44715447154442
2015-03-23T19:30:00Z,89.745,89.765,89.32,89.34,58640,57260.1,89.35845039310755,89.75875000000003,90.53769720615142,88.97980279384865,89.02874999999999,89.87799999999983,47.15408756288624,37.69637508405146,54.50312773804409
2015-03-24T13:30:00Z,89.41,89.83,89.04,89.79,70525,57888.25,89.37950159344376,89.76975000000003,90.5439235916262,88.99557640837386,89.06199999999998,89.81399999999982,54.085389989243545,30.866601817374818,42.56977278828025
2015-03-24T14:30:00Z,89.8,89.86,89.66,89.8,75360,58550.75,89.40001371083675,89.79175000000004,90.54275782284094,89.04074217715913,89.08949999999999,89.75599999999983,54.22905977724214,31.764193091424232,33.44238999761692
2015-03-24T15:30:00Z,89.81,89.84,89.485,89.63,65935,60054.45,89.41123255421056,89.80275000000003,90.53733474662009,89.06816525337997,89.11399999999999,89.65999999999983,51.290816389193296,43.47826086956477,35.36968525945469
2015-03-24T16:30:00Z,89.62,89.94,89.51,89.74,66056,60975.05,89.42726999059053,89.83225000000003,90.5043398377188,89.16016016228126,89.13974999999999,89.65999999999983,53.06296363638903,42.44306418219393,39.22850604772773
2015-03-24T17:30:00Z,89.72,89.89,89.62,89.77,66948,60889.15,89.4439885276349,89.86125000000004,90.4667405036102,89.25575949638989,89.16637499999999,89.74599999999982,53.559215051681534,41.82194616977155,42.58109040717683
2015-03-24T18:30:00Z,89.74,89.87,89.55,89.56,69359,61879.9,89.44964762384784,89.88775000000004,90.38147537909718,89.3940246209029,89.20312499999999,89.69999999999982,49.6055566381481,40.372670807452856,41.545893719806195
2015-03-24T19:30:00Z,89.57,89.785,89.51,89.51,50749,60385.8,89.45259164219672,89.87875000000004,90.39271376327896,89.36478623672112,89.24337499999999,89.64199999999981,48.684073810549535,35.610766045548296,39.268461007590986
2015-03-25T13:30:00Z,89.47,89.5,88.69,89.07,64681,60195.1,89.4339286352603,89.84150000000004,90.46488671782915,89.21811328217093,89.270625,89.52999999999982,41.39642962973316,27.633044644679416,34.5388271658936
2015-03-25T14:30:00Z,89.06,89.26,88.78,88.89,112537,63372.9,89.40739553110126,89.79150000000003,90.53930411871984,89.04369588128021,89.28587499999999,89.35999999999981,38.83530075392576,20.883063353053426,28.042291347760457
