time,open,high,low,close,Volume,Volume MA,EMA,Basis,Upper,Lower,MA,MA,RSI,%K,%D
2015-03-12T14:30:00Z,31.0425,31.11,30.92475,31.04595,25032076,39879093.4,31.409046399466565,31.146484999999956,31.927190679727897,30.365779320272015,31.494529375000003,30.814439999999983,44.861187698560315,44.28847835695035,26.0359356717906
2015-03-12T15:30:00Z,31.0475,31.1025,30.9175,31.0625,15796944,38963153.8,31.39214169705356,31.103032499999962,31.79592077709307,30.410144222906855,31.465841875000006,30.864939999999983,45.36449453065817,66.2973710809763,44.90444636673639
2015-03-12T16:30:00Z,31.06025,31.08,30.965,31.05,10942600,34592000.2,31.375451858172898,31.068532499999957,31.696823940761494,30.44024105923842,31.43777937500001,30.95393999999998,45.03016429960859,67.46036473420118,59.34873805737584
2015-03-12T17:30:00Z,31.0475,31.225,31.0125,31.1925,18670576,31379053.8,31.366527377286417,31.040033749999957,31.58616905290387,30.493898447096043,31.414091875000008,31.079939999999983,49.59112290088572,73.24370357960582,69.000479798261
2015-03-12T18:30:00Z,31.19,31.2025,31.04,31.115,21838756,31212780,31.354257749126102,31.006908749999962,31.438449478467756,30.575368021532167,31.396591875000002,31.093189999999982,47.29286461916622,76.9694031214003,72.55782381173566
2015-03-12T19:30:00Z,31.1125,31.1525,31.05,31.11,14944972,29431322,31.34234273697361,30.99490874999996,31.4001674825732,30.589650017426724,31.380841875000005,31.105999999999984,47.14107315795869,83.12895427842298,77.78068699314294
2015-03-13T13:30:00Z,31.1,31.348775,30.975,31.1,49971160,29402587.2,31.330521140048067,30.98511124999996,31.369733588960713,30.600488911039207,31.366423125000004,31.11349999999998,46.81742441995896,79.81554921124301,79.97130220368867
2015-03-13T14:30:00Z,31.1,31.22,30.9275,30.9325,25436296,28972930.4,31.311105474679866,30.97986124999996,31.364346316196276,30.595376183803644,31.34977625000001,31.089999999999982,41.65830539856302,71.75951860684344,78.2346740321697
2015-03-13T15:30:00Z,30.93,30.995,30.73,30.85275,24844388,28880714,31.288746671036947,30.96462374999996,31.343860337605324,30.585387162394593,31.32890125000001,31.02204999999998,39.4303852884906,58.88289819659524,70.15265533822712
2015-03-13T16:30:00Z,30.855,30.91,30.68,30.6925,20660000,28736853,31.25966146757173,30.94049874999996,31.32449218826134,30.556505311738583,31.30593250000001,30.93754999999998,35.34040203538633,44.4521172523086,58.36484468524899
