,Datetime,Open,High,Low,Close
0,2016-12-15,15826.0,,,15951.0
1,2016-12-16,16026.0,,,16076.0
2,2016-12-19,15951.0,,,15951.0
3,2016-12-20,15575.0,,,15776.0
4,2016-12-21,15675.0,,,15625.0
5,2016-12-22,15650.0,,,15675.0
6,2016-12-23,15675.0,,,15550.0
7,2016-12-26,15575.0,,,15675.0
8,2016-12-27,15650.0,,,15901.0
9,2016-12-28,15801.0,,,16677.0
10,2016-12-29,16777.0,,,16877.0
11,2017-01-02,16978.0,,,16777.0
12,2017-01-03,16727.0,,,16627.0
13,2017-01-04,16627.0,,,16702.0
14,2017-01-05,16677.0,,,16727.0
15,2017-01-06,16702.0,,,16627.0
16,2017-01-09,16627.0,,,16402.0
17,2017-01-10,16276.0,,,16352.0
18,2017-01-11,15951.0,,,15951.0
19,2017-01-12,15876.0,,,15375.0
20,2017-01-13,15675.0,,,15425.0
21,2017-01-16,15525.0,,,15375.0
22,2017-01-17,15375.0,,,15350.0
23,2017-01-18,15450.0,,,15450.0
24,2017-01-19,15375.0,,,15450.0
25,2017-01-20,15550.0,,,15350.0
26,2017-01-23,15250.0,,,15125.0
27,2017-01-24,15024.0,,,15275.0
28,2017-01-25,15150.0,,,15200.0
29,2017-01-26,15400.0,,,15325.0
30,2017-01-31,15325.0,,,15325.0
31,2017-02-01,15325.0,,,15325.0
32,2017-02-02,15225.0,,,15300.0
33,2017-02-03,15125.0,,,15049.0
34,2017-02-06,15200.0,,,15175.0
35,2017-02-07,15250.0,,,15125.0
36,2017-02-08,15300.0,,,15175.0
37,2017-02-09,15275.0,,,15275.0
38,2017-02-10,15275.0,,,15275.0
39,2017-02-13,15125.0,,,15375.0
40,2017-02-14,15300.0,,,15475.0
41,2017-02-15,15475.0,,,15776.0
42,2017-02-16,15751.0,,,15675.0
43,2017-02-17,15951.0,,,15300.0
44,2017-02-20,15200.0,,,15049.0
45,2017-02-21,15049.0,,,15074.0
46,2017-02-22,15275.0,,,15024.0
47,2017-02-23,15074.0,,,14974.0
48,2017-02-24,14874.0,,,15024.0
49,2017-02-27,14924.0,,,14974.0
50,2017-02-28,14924.0,,,14999.0
51,2017-03-02,15050.0,,,14900.0
52,2017-03-03,14900.0,,,14950.0
53,2017-03-06,14950.0,,,14900.0
54,2017-03-07,14800.0,,,15000.0
55,2017-03-08,15000.0,,,14850.0
56,2017-03-09,14850.0,,,15000.0
57,2017-03-10,15100.0,,,15150.0
58,2017-03-13,15300.0,,,15200.0
59,2017-03-14,15200.0,,,14900.0
60,2017-03-15,15300.0,,,14900.0
61,2017-03-16,14900.0,,,15000.0
62,2017-03-17,15250.0,,,15300.0
63,2017-03-20,15300.0,,,15000.0
64,2017-03-21,15000.0,,,14850.0
65,2017-03-22,15000.0,,,14900.0
66,2017-03-23,14850.0,,,14500.0
67,2017-03-24,14500.0,,,14200.0
68,2017-03-27,14000.0,,,14000.0
69,2017-03-28,14200.0,,,14000.0
70,2017-03-29,14000.0,,,14000.0
71,2017-03-30,14200.0,,,13900.0
72,2017-03-31,14250.0,,,14150.0
73,2017-04-03,14200.0,,,14350.0
74,2017-04-04,14350.0,,,14600.0
75,2017-04-05,14150.0,,,14600.0
76,2017-04-06,14250.0,,,14600.0
77,2017-04-07,14750.0,,,15000.0
78,2017-04-10,15200.0,,,14950.0
79,2017-04-11,14950.0,,,14850.0
80,2017-04-12,14850.0,,,14850.0
81,2017-04-13,14850.0,,,14800.0
82,2017-04-14,14950.0,,,14700.0
83,2017-04-17,14450.0,,,14700.0
84,2017-04-18,14600.0,,,14900.0
85,2017-04-19,14900.0,,,15050.0
86,2017-04-20,15000.0,,,14950.0
87,2017-04-21,15150.0,,,14950.0
88,2017-04-24,14950.0,,,14800.0
89,2017-04-25,15000.0,,,15100.0
90,2017-04-26,15300.0,,,15000.0
91,2017-04-27,14850.0,,,14900.0
92,2017-04-28,14550.0,,,14900.0
93,2017-05-02,14600.0,,,14650.0
94,2017-05-04,14850.0,,,14750.0
95,2017-05-08,14750.0,,,15100.0
96,2017-05-10,15100.0,,,14950.0
97,2017-05-11,15150.0,,,14900.0
98,2017-05-12,14800.0,,,14450.0
99,2017-05-15,14700.0,,,14400.0
100,2017-05-16,14350.0,,,14400.0
101,2017-05-17,14350.0,,,14200.0
102,2017-05-18,14050.0,,,14050.0
103,2017-05-19,14600.0,,,14100.0
104,2017-05-22,14200.0,,,14050.0
105,2017-05-23,14050.0,,,14200.0
106,2017-05-24,13900.0,,,14200.0
107,2017-05-25,14150.0,,,14050.0
108,2017-05-26,13900.0,,,13850.0
109,2017-05-29,13800.0,,,13800.0
110,2017-05-30,13750.0,,,13900.0
111,2017-05-31,14000.0,,,14100.0
112,2017-06-01,14100.0,,,14100.0
113,2017-06-02,14000.0,,,14100.0
114,2017-06-05,14250.0,,,14300.0
115,2017-06-07,14400.0,,,14350.0
116,2017-06-08,14350.0,,,14450.0
117,2017-06-09,14450.0,,,14600.0
118,2017-06-12,14800.0,,,14700.0
119,2017-06-13,14550.0,,,14750.0
120,2017-06-14,14600.0,,,14700.0
121,2017-06-15,14900.0,,,14650.0
122,2017-06-16,14500.0,,,14650.0
123,2017-06-19,14250.0,,,14500.0
124,2017-06-20,14400.0,,,14100.0
125,2017-06-21,14400.0,,,14150.0
126,2017-06-22,13950.0,,,13750.0
127,2017-06-23,13900.0,,,14000.0
128,2017-06-26,14000.0,,,13950.0
129,2017-06-27,14000.0,,,13900.0
130,2017-06-28,13700.0,,,13650.0
131,2017-06-29,13900.0,,,13700.0
132,2017-06-30,13800.0,,,13950.0
133,2017-07-03,14250.0,,,13850.0
134,2017-07-04,13600.0,,,13700.0
135,2017-07-05,13600.0,,,13700.0
136,2017-07-06,13800.0,,,13950.0
137,2017-07-07,13700.0,,,13850.0
138,2017-07-10,13600.0,,,13850.0
139,2017-07-11,14000.0,,,13900.0
140,2017-07-12,13650.0,,,13800.0
141,2017-07-13,13700.0,,,13650.0
142,2017-07-14,13650.0,,,13500.0
143,2017-07-17,13800.0,,,13900.0
144,2017-07-18,13500.0,,,13800.0
145,2017-07-19,13500.0,,,14000.0
146,2017-07-20,14000.0,,,14000.0
147,2017-07-21,13700.0,,,14000.0
148,2017-07-24,14000.0,,,13950.0
149,2017-07-25,13950.0,,,13850.0
150,2017-07-26,13800.0,,,13850.0
151,2017-07-27,13950.0,,,14150.0
152,2017-07-28,14150.0,,,14200.0
153,2017-07-31,14250.0,,,14050.0
154,2017-08-01,14050.0,,,13900.0
155,2017-08-02,13700.0,,,13800.0
156,2017-08-03,13800.0,,,13700.0
157,2017-08-04,13800.0,,,13750.0
158,2017-08-07,13050.0,,,13650.0
159,2017-08-08,13650.0,,,13800.0
160,2017-08-09,13500.0,,,13700.0
161,2017-08-10,13300.0,,,13450.0
162,2017-08-11,13250.0,,,13450.0
163,2017-08-14,13450.0,,,13400.0
164,2017-08-16,13400.0,,,13700.0
165,2017-08-17,13800.0,,,13600.0
166,2017-08-18,13600.0,,,13900.0
167,2017-08-21,14000.0,,,14000.0
168,2017-08-22,14200.0,,,14150.0
169,2017-08-23,14200.0,,,14000.0
170,2017-08-24,14000.0,,,13750.0
171,2017-08-25,13700.0,,,13850.0
172,2017-08-28,13650.0,,,13900.0
173,2017-08-29,14100.0,,,14000.0
174,2017-08-30,14000.0,,,13950.0
175,2017-08-31,13700.0,,,13650.0
176,2017-09-01,13800.0,,,13950.0
177,2017-09-04,13950.0,,,13800.0
178,2017-09-05,14200.0,,,14100.0
179,2017-09-06,14100.0,,,14100.0
180,2017-09-07,14000.0,,,14250.0
181,2017-09-08,14000.0,,,14350.0
182,2017-09-11,14000.0,,,14500.0
183,2017-09-12,14500.0,,,14350.0
184,2017-09-13,14300.0,,,14200.0
185,2017-09-14,14200.0,,,14700.0
186,2017-09-15,14700.0,,,14900.0
187,2017-09-18,15250.0,,,14950.0
188,2017-09-19,14450.0,,,14700.0
189,2017-09-20,14750.0,,,14950.0
190,2017-09-21,15150.0,,,14700.0
191,2017-09-22,14400.0,,,14650.0
192,2017-09-25,14150.0,,,14350.0
193,2017-09-26,14650.0,,,13950.0
194,2017-09-27,14500.0,,,13800.0
195,2017-09-28,14750.0,,,14000.0
196,2017-09-29,14500.0,,,14400.0
197,2017-10-10,15000.0,,,14450.0
198,2017-10-11,14550.0,,,14500.0
199,2017-10-12,15000.0,,,14550.0
200,2017-10-13,14800.0,,,14300.0
201,2017-10-16,13750.0,,,13600.0
202,2017-10-17,13850.0,,,13850.0
203,2017-10-18,13600.0,,,13250.0
204,2017-10-19,13250.0,,,13350.0
205,2017-10-20,13350.0,,,13700.0
206,2017-10-23,13700.0,,,13350.0
207,2017-10-24,13650.0,,,13400.0
208,2017-10-25,13000.0,,,13350.0
209,2017-10-26,13500.0,,,13850.0
210,2017-10-27,14100.0,,,13800.0
211,2017-10-30,13650.0,,,14150.0
212,2017-10-31,14400.0,,,14150.0
213,2017-11-01,14350.0,,,14150.0
214,2017-11-02,13750.0,,,14150.0
215,2017-11-03,13000.0,,,14150.0
216,2017-11-06,13750.0,,,14600.0
217,2017-11-07,14300.0,,,15000.0
218,2017-11-08,15150.0,,,14950.0
219,2017-11-09,15000.0,,,14750.0
220,2017-11-10,14500.0,,,15250.0
221,2017-11-13,15300.0,,,15300.0
222,2017-11-14,15550.0,,,15550.0
223,2017-11-15,15850.0,,,16150.0
224,2017-11-16,15950.0,,,15900.0
225,2017-11-17,16200.0,,,15500.0
226,2017-11-20,15900.0,,,15550.0
227,2017-11-21,15000.0,,,15300.0
228,2017-11-22,15300.0,,,15250.0
229,2017-11-23,14950.0,,,15450.0
230,2017-11-24,15900.0,,,15550.0
231,2017-11-27,15700.0,,,15500.0
232,2017-11-28,15000.0,,,15100.0
233,2017-11-29,15200.0,,,15150.0
234,2017-11-30,15300.0,,,15200.0
235,2017-12-01,15200.0,,,15200.0
236,2017-12-04,15350.0,,,15450.0
237,2017-12-05,15050.0,,,15500.0
238,2017-12-06,15500.0,,,15700.0
239,2017-12-07,15700.0,,,15100.0
240,2017-12-08,15100.0,,,15050.0
241,2017-12-11,15050.0,,,15100.0
242,2017-12-12,15050.0,,,15000.0
243,2017-12-13,14100.0,,,15000.0
244,2017-12-14,15100.0,,,14700.0
245,2017-12-15,14700.0,,,14800.0
246,2017-12-18,14500.0,,,14400.0
247,2017-12-19,14400.0,,,14500.0
248,2017-12-20,14500.0,,,14300.0
249,2017-12-21,14500.0,,,14000.0
250,2017-12-22,13900.0,,,14400.0
251,2017-12-26,13700.0,,,14500.0
252,2017-12-27,14050.0,,,15000.0
253,2017-12-28,14500.0,,,14950.0
254,2018-01-02,14850.0,,,14800.0
255,2018-01-03,15000.0,,,14950.0
256,2018-01-04,14600.0,,,14550.0
257,2018-01-05,14650.0,,,14550.0
258,2018-01-08,14300.0,,,14200.0
259,2018-01-09,14000.0,,,14000.0
260,2018-01-10,14000.0,,,14000.0
261,2018-01-11,14000.0,,,15250.0
262,2018-01-12,15600.0,,,15300.0
263,2018-01-15,15600.0,,,15750.0
264,2018-01-16,16000.0,,,16550.0
265,2018-01-17,16000.0,,,16500.0
266,2018-01-18,16700.0,,,17500.0
267,2018-01-19,17300.0,,,17200.0
268,2018-01-22,17250.0,,,17350.0
269,2018-01-23,17500.0,,,17550.0
270,2018-01-24,17300.0,,,17300.0
271,2018-01-25,17300.0,,,17300.0
272,2018-01-26,18000.0,,,18200.0
273,2018-01-29,18250.0,,,18000.0
274,2018-01-30,17950.0,,,17850.0
275,2018-01-31,17350.0,,,17650.0
276,2018-02-01,17500.0,,,18600.0
277,2018-02-02,18300.0,,,18100.0
278,2018-02-05,18100.0,,,17500.0
279,2018-02-06,16550.0,,,17650.0
280,2018-02-07,18850.0,,,17000.0
281,2018-02-08,18100.0,,,17700.0
282,2018-02-09,17600.0,,,17700.0
283,2018-02-12,17700.0,,,17700.0
284,2018-02-13,17600.0,,,17600.0
285,2018-02-14,17600.0,,,17700.0
286,2018-02-19,17750.0,,,18350.0
287,2018-02-20,18200.0,,,18100.0
288,2018-02-21,18100.0,,,18250.0
289,2018-02-22,18250.0,,,18200.0
290,2018-02-23,18550.0,,,18150.0
291,2018-02-26,18050.0,,,18000.0
292,2018-02-27,18000.0,,,18050.0
293,2018-02-28,17800.0,,,17450.0
294,2018-03-02,17450.0,,,17300.0
295,2018-03-05,17150.0,,,17250.0
296,2018-03-06,19000.0,,,17700.0
297,2018-03-07,17700.0,,,18500.0
298,2018-03-08,17750.0,,,17750.0
299,2018-03-09,17800.0,,,17200.0
300,2018-03-12,17650.0,,,17250.0
301,2018-03-13,17400.0,,,17900.0
302,2018-03-14,17750.0,,,17950.0
303,2018-03-15,17900.0,,,19450.0
304,2018-03-16,19100.0,,,20350.0
305,2018-03-19,19850.0,,,23400.0
306,2018-03-20,22500.0,,,23200.0
