Datetime,Open,High,Low,Close,Volume
2016-05-13,10385.0,10385.0,10305.0,10325.0,6108.0
2016-05-16,10330.0,10375.0,10330.0,10375.0,1157.0
2016-05-17,10415.0,10415.0,10310.0,10365.0,35056.0
2016-05-18,10380.0,10400.0,10300.0,10350.0,68042.0
2016-05-19,10350.0,10350.0,10295.0,10295.0,3016.0
2016-05-20,10340.0,10580.0,10340.0,10580.0,153.0
2016-05-23,10690.0,10849.0,10680.0,10804.0,10731.0
2016-05-24,10844.0,11069.0,10844.0,11019.0,101929.0
2016-05-25,11169.0,11204.0,10560.0,10585.0,18678.0
2016-05-26,10645.0,10645.0,10495.0,10555.0,9404.0
2016-05-27,10660.0,10720.0,10640.0,10705.0,775.0
2016-05-30,10705.0,10789.0,10565.0,10749.0,655.0
2016-05-31,10824.0,10864.0,10819.0,10859.0,1073.0
2016-06-01,10894.0,11059.0,10894.0,11059.0,1615.0
2016-06-02,11089.0,11164.0,11054.0,11164.0,2147.0
2016-06-03,11194.0,11229.0,11179.0,11229.0,5256.0
2016-06-07,11249.0,11463.0,11249.0,11463.0,2960.0
2016-06-08,11493.0,11788.0,11493.0,11778.0,1271.0
2016-06-09,11877.0,12002.0,11448.0,11703.0,13613.0
2016-06-10,11798.0,11892.0,11703.0,11892.0,2341.0
2016-06-13,11783.0,11803.0,11613.0,11613.0,2519.0
2016-06-14,11553.0,11638.0,11333.0,11548.0,41622.0
2016-06-15,11513.0,11623.0,11338.0,11488.0,87399.0
2016-06-16,11533.0,11533.0,10979.0,11054.0,152359.0
2016-06-17,11169.0,11204.0,10834.0,10914.0,11590.0
2016-06-20,11049.0,11154.0,11029.0,11154.0,163030.0
2016-06-21,11234.0,11234.0,11114.0,11209.0,216729.0
2016-06-22,11209.0,11229.0,11084.0,11084.0,157322.0
2016-06-23,11054.0,11054.0,10690.0,10884.0,167386.0
2016-06-24,11069.0,11069.0,9941.0,10265.0,527655.0
2016-06-27,9841.0,10380.0,9841.0,10365.0,372157.0
2016-06-28,10220.0,10655.0,10220.0,10645.0,196242.0
2016-06-29,10749.0,10854.0,10720.0,10819.0,152959.0
2016-06-30,10889.0,11099.0,10859.0,10969.0,185720.0
2016-07-01,11019.0,11134.0,11019.0,11049.0,168930.0
2016-07-04,11099.0,11099.0,11029.0,11059.0,127716.0
2016-07-05,11069.0,11134.0,11024.0,11134.0,129575.0
2016-07-06,11079.0,11154.0,10919.0,10994.0,154638.0
2016-07-07,11119.0,11318.0,11104.0,11318.0,153871.0
2016-07-08,11338.0,11363.0,11104.0,11194.0,185983.0
2016-07-11,11283.0,11283.0,11219.0,11254.0,130895.0
2016-07-12,11313.0,11318.0,11229.0,11259.0,129964.0
2016-07-13,11328.0,11328.0,11199.0,11199.0,131059.0
2016-07-14,11199.0,11199.0,11034.0,11049.0,138777.0
2016-07-15,11039.0,11039.0,10829.0,10874.0,154291.0
